XID,Configuration,List Item,Price
r272501,"2 BHK Apartment
47.3 L - 65.72 L",513 SQ.FT,₹ 55.27 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",514 SQ.FT,₹ 55.38 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",517 SQ.FT,₹ 55.7 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",520 SQ.FT,₹ 56.02 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",521 SQ.FT,₹ 56.13 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",522 SQ.FT,₹ 56.24 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",523 SQ.FT,₹ 56.35 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",531 SQ.FT,₹ 57.21 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",536 SQ.FT,₹ 57.75 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",538 SQ.FT,₹ 57.96 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",540 SQ.FT,₹ 58.18 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",553 SQ.FT,₹ 59.58 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",582 SQ.FT,₹ 62.7 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",583 SQ.FT,₹ 62.81 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",610 SQ.FT,₹ 65.72 L
r272501,"3 BHK Apartment
67.34 L - 70.35 L",625 SQ.FT,₹ 67.34 L
r272501,"3 BHK Apartment
67.34 L - 70.35 L",653 SQ.FT,₹ 70.35 L
r293913,"Plot
20.7 L - 27.6 L",900 SQ.FT,₹ 20.7 L
r293913,"Plot
20.7 L - 27.6 L",1200 SQ.FT,₹ 27.6 L
r293913,"3 BHK Villa
55 L - 68 L",1350 SQ.FT,₹ 55.0 L
r293913,"3 BHK Villa
55 L - 68 L",1650 SQ.FT,₹ 68.0 L
r280679,"1 BHK Apartment
2.43 Cr - 2.72 Cr",755 SQ.FT,₹ 2.43 Cr
r280679,"1 BHK Apartment
2.43 Cr - 2.72 Cr",775 SQ.FT,₹ 2.5 Cr
r280679,"1 BHK Apartment
2.43 Cr - 2.72 Cr",790 SQ.FT,₹ 2.54 Cr
r280679,"1 BHK Apartment
2.43 Cr - 2.72 Cr",800 SQ.FT,₹ 2.58 Cr
r280679,"1 BHK Apartment
2.43 Cr - 2.72 Cr",845 SQ.FT,₹ 2.72 Cr
r280679,"2 BHK Apartment
1.86 Cr - 6.67 Cr",578 SQ.FT,₹ 1.86 Cr
r280679,"2 BHK Apartment
1.86 Cr - 6.67 Cr",850 SQ.FT,₹ 2.74 Cr
r280679,"2 BHK Apartment
1.86 Cr - 6.67 Cr",1330 SQ.FT,₹ 4.28 Cr
r280679,"2 BHK Apartment
1.86 Cr - 6.67 Cr",1350 SQ.FT,₹ 4.35 Cr
r280679,"2 BHK Apartment
1.86 Cr - 6.67 Cr",2072 SQ.FT,₹ 6.67 Cr
r280679,"3 BHK Apartment
2.45 Cr - 6.41 Cr",762 SQ.FT,₹ 2.45 Cr
r280679,"3 BHK Apartment
2.45 Cr - 6.41 Cr",788 SQ.FT,₹ 2.54 Cr
r280679,"3 BHK Apartment
2.45 Cr - 6.41 Cr",1300 SQ.FT,₹ 4.19 Cr
r280679,"3 BHK Apartment
2.45 Cr - 6.41 Cr",1990 SQ.FT,₹ 6.41 Cr
r280679,"4 BHK Apartment
4.71 Cr - 7.73 Cr",1463 SQ.FT,₹ 4.71 Cr
r280679,"4 BHK Apartment
4.71 Cr - 7.73 Cr",2400 SQ.FT,₹ 7.73 Cr
r38912,"1 BHK Apartment
54.84 L",676 SQ.FT,₹ 54.84 L
r38912,"2 BHK Apartment
87.54 L",1079 SQ.FT,₹ 87.54 L
r272463,"3 BHK Apartment
5.32 Cr - 6.7 Cr",2763 SQ.FT,₹ 5.32 Cr
r272463,"3 BHK Apartment
5.32 Cr - 6.7 Cr",2765 SQ.FT,₹ 5.32 Cr
r272463,"3 BHK Apartment
5.32 Cr - 6.7 Cr",2780 SQ.FT,₹ 5.35 Cr
r272463,"3 BHK Apartment
5.32 Cr - 6.7 Cr",2805 SQ.FT,₹ 5.4 Cr
r272463,"3 BHK Apartment
5.32 Cr - 6.7 Cr",3047 SQ.FT,₹ 5.86 Cr
r272463,"3 BHK Apartment
5.32 Cr - 6.7 Cr",3103 SQ.FT,₹ 5.97 Cr
r272463,"3 BHK Apartment
5.32 Cr - 6.7 Cr",3136 SQ.FT,₹ 6.03 Cr
r272463,"3 BHK Apartment
5.32 Cr - 6.7 Cr",3192 SQ.FT,₹ 6.14 Cr
r272463,"3 BHK Apartment
5.32 Cr - 6.7 Cr",3338 SQ.FT,₹ 6.42 Cr
r272463,"3 BHK Apartment
5.32 Cr - 6.7 Cr",3485 SQ.FT,₹ 6.7 Cr
r272463,"3.5 BHK Apartment
6.02 Cr",3129 SQ.FT,₹ 6.02 Cr
r272463,"4 BHK Apartment
6.2 Cr - 7.94 Cr",3225 SQ.FT,₹ 6.2 Cr
r272463,"4 BHK Apartment
6.2 Cr - 7.94 Cr",4128 SQ.FT,₹ 7.94 Cr
r272463,"4.5 BHK Apartment
7.55 Cr",3925 SQ.FT,₹ 7.55 Cr
r272463,"5 BHK Penthouse
14.94 Cr",7765 SQ.FT,₹ 14.94 Cr
r381385,"2 BHK Apartment
93.75 L - 98.25 L",1250 SQ.FT,₹ 93.75 L
r381385,"2 BHK Apartment
93.75 L - 98.25 L",1310 SQ.FT,₹ 98.25 L
r381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",1610 SQ.FT,₹ 1.21 Cr
r381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",1760 SQ.FT,₹ 1.32 Cr
r381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",1920 SQ.FT,₹ 1.44 Cr
r381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",2019 SQ.FT,₹ 1.51 Cr
r381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",2020 SQ.FT,₹ 1.52 Cr
r381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",2100 SQ.FT,₹ 1.58 Cr
r381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",2110 SQ.FT,₹ 1.58 Cr
r381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",2150 SQ.FT,₹ 1.61 Cr
r381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",2170 SQ.FT,₹ 1.63 Cr
r381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",2190 SQ.FT,₹ 1.64 Cr
r381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",2220 SQ.FT,₹ 1.67 Cr
r381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",2450 SQ.FT,₹ 1.84 Cr
r381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",2550 SQ.FT,₹ 1.91 Cr
r381385,"3 BHK Apartment
1.21 Cr - 1.95 Cr",2600 SQ.FT,₹ 1.95 Cr
r381385,"4 BHK Apartment
2.27 Cr - 2.5 Cr",3030 SQ.FT,₹ 2.27 Cr
r381385,"4 BHK Apartment
2.27 Cr - 2.5 Cr",3330 SQ.FT,₹ 2.5 Cr
r954,"1 BHK Apartment
40.85 L",575 SQ.FT,₹ 40.85 L
r954,"2 BHK Apartment
65 L - 79.92 L",915 SQ.FT,₹ 65.0 L
r954,"2 BHK Apartment
65 L - 79.92 L",1125 SQ.FT,₹ 79.92 L
r954,"2.5 BHK Apartment
94.84 L",1335 SQ.FT,₹ 94.84 L
r954,"3 BHK Apartment
1.01 Cr - 1.14 Cr",1415 SQ.FT,₹ 1.01 Cr
r954,"3 BHK Apartment
1.01 Cr - 1.14 Cr",1600 SQ.FT,₹ 1.14 Cr
r941,"3 BHK Villa
2.81 Cr - 3.66 Cr",1851 SQ.FT,₹ 2.81 Cr
r941,"3 BHK Villa
2.81 Cr - 3.66 Cr",2411 SQ.FT,₹ 3.66 Cr
r941,"4 BHK Villa
5.48 Cr - 7.69 Cr",3606 SQ.FT,₹ 5.48 Cr
r941,"4 BHK Villa
5.48 Cr - 7.69 Cr",3660 SQ.FT,₹ 5.56 Cr
r941,"4 BHK Villa
5.48 Cr - 7.69 Cr",3714 SQ.FT,₹ 5.65 Cr
r941,"4 BHK Villa
5.48 Cr - 7.69 Cr",3940 SQ.FT,₹ 5.99 Cr
r941,"4 BHK Villa
5.48 Cr - 7.69 Cr",4144 SQ.FT,₹ 6.3 Cr
r941,"4 BHK Villa
5.48 Cr - 7.69 Cr",4176 SQ.FT,₹ 6.35 Cr
r941,"4 BHK Villa
5.48 Cr - 7.69 Cr",5059 SQ.FT,₹ 7.69 Cr
r941,"4.5 BHK Villa
7.74 Cr",5091 SQ.FT,₹ 7.74 Cr
r388006,"1 BHK Apartment
41.61 L - 43.54 L",430 SQ.FT,₹ 41.61 L
r388006,"1 BHK Apartment
41.61 L - 43.54 L",434 SQ.FT,₹ 42.0 L
r388006,"1 BHK Apartment
41.61 L - 43.54 L",450 SQ.FT,₹ 43.54 L
r388006,"2 BHK Apartment
62.47 L - 69.38 L",646 SQ.FT,₹ 62.47 L
r388006,"2 BHK Apartment
62.47 L - 69.38 L",654 SQ.FT,₹ 63.29 L
r388006,"2 BHK Apartment
62.47 L - 69.38 L",717 SQ.FT,₹ 69.38 L
r268287,"Studio Apartment
55 L - 65.63 L",238 SQ.FT,"₹ 55.0 L
i"
r268287,"Studio Apartment
55 L - 65.63 L",239 SQ.FT,"₹ 55.43 L
i"
r268287,"Studio Apartment
55 L - 65.63 L",283 SQ.FT,"₹ 65.63 L
i"
r318141,"2 BHK Apartment
72 L - 94.51 L",950 SQ.FT,₹ 72.0 L
r318141,"2 BHK Apartment
72 L - 94.51 L",956 SQ.FT,₹ 72.46 L
r318141,"2 BHK Apartment
72 L - 94.51 L",957 SQ.FT,₹ 72.53 L
r318141,"2 BHK Apartment
72 L - 94.51 L",975 SQ.FT,₹ 73.9 L
r318141,"2 BHK Apartment
72 L - 94.51 L",1002 SQ.FT,₹ 75.94 L
r318141,"2 BHK Apartment
72 L - 94.51 L",1004 SQ.FT,₹ 76.09 L
r318141,"2 BHK Apartment
72 L - 94.51 L",1045 SQ.FT,₹ 79.2 L
r318141,"2 BHK Apartment
72 L - 94.51 L",1051 SQ.FT,₹ 79.66 L
r318141,"2 BHK Apartment
72 L - 94.51 L",1086 SQ.FT,₹ 82.31 L
r318141,"2 BHK Apartment
72 L - 94.51 L",1090 SQ.FT,₹ 82.61 L
r318141,"2 BHK Apartment
72 L - 94.51 L",1091 SQ.FT,₹ 82.69 L
r318141,"2 BHK Apartment
72 L - 94.51 L",1122 SQ.FT,₹ 85.04 L
r318141,"2 BHK Apartment
72 L - 94.51 L",1150 SQ.FT,₹ 87.16 L
r318141,"2 BHK Apartment
72 L - 94.51 L",1167 SQ.FT,₹ 88.45 L
r318141,"2 BHK Apartment
72 L - 94.51 L",1237 SQ.FT,₹ 93.75 L
r318141,"2 BHK Apartment
72 L - 94.51 L",1247 SQ.FT,₹ 94.51 L
r318141,"3 BHK Apartment
1.16 Cr - 1.38 Cr",1525 SQ.FT,₹ 1.16 Cr
r318141,"3 BHK Apartment
1.16 Cr - 1.38 Cr",1533 SQ.FT,₹ 1.16 Cr
r318141,"3 BHK Apartment
1.16 Cr - 1.38 Cr",1553 SQ.FT,₹ 1.18 Cr
r318141,"3 BHK Apartment
1.16 Cr - 1.38 Cr",1554 SQ.FT,₹ 1.18 Cr
r318141,"3 BHK Apartment
1.16 Cr - 1.38 Cr",1583 SQ.FT,₹ 1.2 Cr
r318141,"3 BHK Apartment
1.16 Cr - 1.38 Cr",1745 SQ.FT,₹ 1.32 Cr
r318141,"3 BHK Apartment
1.16 Cr - 1.38 Cr",1821 SQ.FT,₹ 1.38 Cr
r378471,3 BHK Apartment,861 SQ.FT,Price on Request
r378471,3 BHK Apartment,863 SQ.FT,₹ 87.55 L
r378471,3 BHK Apartment,867 SQ.FT,Price on Request
r378471,3 BHK Apartment,868 SQ.FT,₹ 88.0 L
r397020,"2 BHK Apartment
2 Cr - 2.15 Cr",725 SQ.FT,₹ 2.0 Cr
r397020,"2 BHK Apartment
2 Cr - 2.15 Cr",781 SQ.FT,₹ 2.15 Cr
r397020,"3 BHK Apartment
2.43 Cr - 3.56 Cr",882 SQ.FT,₹ 2.43 Cr
r397020,"3 BHK Apartment
2.43 Cr - 3.56 Cr",1294 SQ.FT,₹ 3.56 Cr
r397020,"4 BHK Apartment
4.23 Cr - 4.3 Cr",1537 SQ.FT,₹ 4.23 Cr
r397020,"4 BHK Apartment
4.23 Cr - 4.3 Cr",1561 SQ.FT,₹ 4.3 Cr
r376664,"1 BHK Apartment
1.1 Cr - 1.33 Cr",366 SQ.FT,₹ 1.1 Cr
r376664,"1 BHK Apartment
1.1 Cr - 1.33 Cr",387 SQ.FT,₹ 1.17 Cr
r376664,"1 BHK Apartment
1.1 Cr - 1.33 Cr",387 SQ.FT,₹ 1.17 Cr
r376664,"1 BHK Apartment
1.1 Cr - 1.33 Cr",440 SQ.FT,₹ 1.33 Cr
r376664,"1 BHK Apartment
1.1 Cr - 1.33 Cr",440 SQ.FT,₹ 1.33 Cr
r376664,"1 BHK Apartment
1.1 Cr - 1.33 Cr",441 SQ.FT,₹ 1.33 Cr
r376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",556 SQ.FT,₹ 1.68 Cr
r376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",557 SQ.FT,₹ 1.68 Cr
r376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",576 SQ.FT,₹ 1.74 Cr
r376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",577 SQ.FT,₹ 1.74 Cr
r376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",630 SQ.FT,₹ 1.9 Cr
r376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",631 SQ.FT,₹ 1.91 Cr
r376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",631 SQ.FT,₹ 1.91 Cr
r376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",647 SQ.FT,₹ 1.95 Cr
r376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",647 SQ.FT,₹ 1.95 Cr
r376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",647 SQ.FT,₹ 1.95 Cr
r376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",679 SQ.FT,₹ 2.05 Cr
r376664,"2 BHK Apartment
1.68 Cr - 2.07 Cr",687 SQ.FT,₹ 2.07 Cr
r376664,"3 BHK Apartment
2.43 Cr - 2.62 Cr",805 SQ.FT,₹ 2.43 Cr
r376664,"3 BHK Apartment
2.43 Cr - 2.62 Cr",807 SQ.FT,₹ 2.44 Cr
r376664,"3 BHK Apartment
2.43 Cr - 2.62 Cr",867 SQ.FT,₹ 2.62 Cr
r267635,"1 BHK Apartment
79.6 L - 1.4 Cr",463 SQ.FT,₹ 79.6 L
r267635,"1 BHK Apartment
79.6 L - 1.4 Cr",469 SQ.FT,₹ 80.56 L
r267635,"1 BHK Apartment
79.6 L - 1.4 Cr",476 SQ.FT,₹ 81.76 L
r267635,"1 BHK Apartment
79.6 L - 1.4 Cr",525 SQ.FT,₹ 90.18 L
r267635,"1 BHK Apartment
79.6 L - 1.4 Cr",814 SQ.FT,₹ 1.4 Cr
r267635,"1.5 BHK Apartment
80.73 L - 84 L",470 SQ.FT,₹ 80.73 L
r267635,"1.5 BHK Apartment
80.73 L - 84 L",483 SQ.FT,₹ 82.96 L
r267635,"1.5 BHK Apartment
80.73 L - 84 L",489 SQ.FT,₹ 84.0 L
r267635,2 BHK Apartment,490 SQ.FT,₹ 84.14 L
r267635,2 BHK Apartment,502 SQ.FT,₹ 86.23 L
r267635,2 BHK Apartment,503 SQ.FT,₹ 86.36 L
r267635,2 BHK Apartment,621 SQ.FT,₹ 1.07 Cr
r267635,2 BHK Apartment,634 SQ.FT,₹ 1.09 Cr
r267635,2 BHK Apartment,642 SQ.FT,₹ 1.1 Cr
r267635,2 BHK Apartment,644 SQ.FT,₹ 1.11 Cr
r267635,2 BHK Apartment,654 SQ.FT,₹ 1.12 Cr
r267635,2 BHK Apartment,674 SQ.FT,₹ 1.16 Cr
r267635,2 BHK Apartment,688 SQ.FT,₹ 1.18 Cr
r267635,2 BHK Apartment,701 SQ.FT,₹ 1.2 Cr
r267635,2 BHK Apartment,703 SQ.FT,₹ 1.21 Cr
r267635,2 BHK Apartment,704 SQ.FT,₹ 1.21 Cr
r267635,2 BHK Apartment,707 SQ.FT,₹ 1.21 Cr
r267635,2 BHK Apartment,716 SQ.FT,₹ 1.23 Cr
r267635,2 BHK Apartment,717 SQ.FT,₹ 1.23 Cr
r267635,2 BHK Apartment,720 SQ.FT,₹ 1.24 Cr
r267635,2 BHK Apartment,765 SQ.FT,₹ 1.31 Cr
r267635,2 BHK Apartment,790 SQ.FT,₹ 1.36 Cr
r267635,2 BHK Apartment,800 SQ.FT,Price on Request
r267635,2 BHK Apartment,810 SQ.FT,₹ 1.39 Cr
r267635,2 BHK Apartment,1114 SQ.FT,₹ 1.91 Cr
r267635,2 BHK Apartment,1242 SQ.FT,₹ 2.13 Cr
r267635,2 BHK Apartment,1414 SQ.FT,₹ 2.43 Cr
r267635,2 BHK Apartment,1587 SQ.FT,₹ 2.73 Cr
r267635,"3 BHK Apartment
1.42 Cr - 1.69 Cr",825 SQ.FT,₹ 1.42 Cr
r267635,"3 BHK Apartment
1.42 Cr - 1.69 Cr",826 SQ.FT,₹ 1.42 Cr
r267635,"3 BHK Apartment
1.42 Cr - 1.69 Cr",827 SQ.FT,₹ 1.42 Cr
r267635,"3 BHK Apartment
1.42 Cr - 1.69 Cr",828 SQ.FT,₹ 1.42 Cr
r267635,"3 BHK Apartment
1.42 Cr - 1.69 Cr",834 SQ.FT,₹ 1.43 Cr
r267635,"3 BHK Apartment
1.42 Cr - 1.69 Cr",838 SQ.FT,₹ 1.44 Cr
r267635,"3 BHK Apartment
1.42 Cr - 1.69 Cr",860 SQ.FT,₹ 1.48 Cr
r267635,"3 BHK Apartment
1.42 Cr - 1.69 Cr",873 SQ.FT,₹ 1.5 Cr
r267635,"3 BHK Apartment
1.42 Cr - 1.69 Cr",901 SQ.FT,₹ 1.55 Cr
r267635,"3 BHK Apartment
1.42 Cr - 1.69 Cr",909 SQ.FT,₹ 1.56 Cr
r267635,"3 BHK Apartment
1.42 Cr - 1.69 Cr",917 SQ.FT,₹ 1.58 Cr
r267635,"3 BHK Apartment
1.42 Cr - 1.69 Cr",920 SQ.FT,₹ 1.58 Cr
r267635,"3 BHK Apartment
1.42 Cr - 1.69 Cr",967 SQ.FT,₹ 1.66 Cr
r267635,"3 BHK Apartment
1.42 Cr - 1.69 Cr",981 SQ.FT,₹ 1.69 Cr
r13494,"2 BHK Apartment
1.27 Cr - 1.29 Cr",675 SQ.FT,"₹ 1.27 Cr
i"
r13494,"2 BHK Apartment
1.27 Cr - 1.29 Cr",693 SQ.FT,"₹ 1.29 Cr
i"
r277213,"Plot
29.93 L - 80.43 L",1001 SQ.FT,₹ 29.93 L
r277213,"Plot
29.93 L - 80.43 L",1087 SQ.FT,₹ 32.5 L
r277213,"Plot
29.93 L - 80.43 L",1120 SQ.FT,₹ 33.49 L
r277213,"Plot
29.93 L - 80.43 L",1185 SQ.FT,₹ 35.43 L
r277213,"Plot
29.93 L - 80.43 L",1200 SQ.FT,₹ 35.88 L
r277213,"Plot
29.93 L - 80.43 L",1403 SQ.FT,₹ 41.95 L
r277213,"Plot
29.93 L - 80.43 L",1422 SQ.FT,₹ 42.52 L
r277213,"Plot
29.93 L - 80.43 L",1488 SQ.FT,₹ 44.49 L
r277213,"Plot
29.93 L - 80.43 L",1508 SQ.FT,₹ 45.09 L
r277213,"Plot
29.93 L - 80.43 L",1549 SQ.FT,₹ 46.32 L
r277213,"Plot
29.93 L - 80.43 L",1574 SQ.FT,₹ 47.06 L
r277213,"Plot
29.93 L - 80.43 L",1616 SQ.FT,₹ 48.32 L
r277213,"Plot
29.93 L - 80.43 L",1671 SQ.FT,₹ 49.96 L
r277213,"Plot
29.93 L - 80.43 L",1846 SQ.FT,₹ 55.2 L
r277213,"Plot
29.93 L - 80.43 L",1877 SQ.FT,₹ 56.12 L
r277213,"Plot
29.93 L - 80.43 L",1961 SQ.FT,₹ 58.63 L
r277213,"Plot
29.93 L - 80.43 L",1997 SQ.FT,₹ 59.71 L
r277213,"Plot
29.93 L - 80.43 L",2203 SQ.FT,₹ 65.87 L
r277213,"Plot
29.93 L - 80.43 L",2233 SQ.FT,₹ 66.77 L
r277213,"Plot
29.93 L - 80.43 L",2400 SQ.FT,₹ 71.76 L
r277213,"Plot
29.93 L - 80.43 L",2690 SQ.FT,₹ 80.43 L
r367959,"1 BHK Apartment
18.99 L",525 SQ.FT,₹ 18.99 L
r367959,"2 BHK Apartment
29.99 L",760 SQ.FT,₹ 29.99 L
r399823,"4 BHK Apartment
2.24 Cr",3230 SQ.FT,₹ 2.24 Cr
r28064,"2 BHK Apartment
1.17 Cr - 1.36 Cr",1279 SQ.FT,₹ 1.17 Cr
r28064,"2 BHK Apartment
1.17 Cr - 1.36 Cr",1389 SQ.FT,₹ 1.27 Cr
r28064,"2 BHK Apartment
1.17 Cr - 1.36 Cr",1403 SQ.FT,₹ 1.28 Cr
r28064,"2 BHK Apartment
1.17 Cr - 1.36 Cr",1483 SQ.FT,₹ 1.36 Cr
r28064,"2 BHK Apartment
1.17 Cr - 1.36 Cr",1484 SQ.FT,₹ 1.36 Cr
r28064,2.5 BHK Apartment,1520 SQ.FT,Price on Request
r28064,"3 BHK Apartment
1.61 Cr - 1.76 Cr",1761 SQ.FT,₹ 1.61 Cr
r28064,"3 BHK Apartment
1.61 Cr - 1.76 Cr",1773 SQ.FT,₹ 1.62 Cr
r28064,"3 BHK Apartment
1.61 Cr - 1.76 Cr",1798 SQ.FT,₹ 1.65 Cr
r28064,"3 BHK Apartment
1.61 Cr - 1.76 Cr",1811 SQ.FT,₹ 1.66 Cr
r28064,"3 BHK Apartment
1.61 Cr - 1.76 Cr",1816 SQ.FT,₹ 1.66 Cr
r28064,"3 BHK Apartment
1.61 Cr - 1.76 Cr",1858 SQ.FT,₹ 1.7 Cr
r28064,"3 BHK Apartment
1.61 Cr - 1.76 Cr",1865 SQ.FT,₹ 1.71 Cr
r28064,"3 BHK Apartment
1.61 Cr - 1.76 Cr",1917 SQ.FT,₹ 1.76 Cr
r28064,"3.5 BHK Apartment
2.22 Cr - 2.31 Cr",2423 SQ.FT,₹ 2.22 Cr
r28064,"3.5 BHK Apartment
2.22 Cr - 2.31 Cr",2526 SQ.FT,₹ 2.31 Cr
r138147,"2 BHK Apartment
1.22 Cr",1280 SQ.FT,₹ 1.22 Cr
r138147,"3 BHK Apartment
1.24 Cr - 1.81 Cr",1295 SQ.FT,₹ 1.24 Cr
r138147,"3 BHK Apartment
1.24 Cr - 1.81 Cr",1395 SQ.FT,₹ 1.33 Cr
r138147,"3 BHK Apartment
1.24 Cr - 1.81 Cr",1650 SQ.FT,₹ 1.58 Cr
r138147,"3 BHK Apartment
1.24 Cr - 1.81 Cr",1895 SQ.FT,₹ 1.81 Cr
r138147,"4 BHK Apartment
2.15 Cr",2250 SQ.FT,₹ 2.15 Cr
r354874,"2 BHK Apartment
78.84 L - 1.33 Cr",1065 SQ.FT,₹ 78.84 L
r354874,"2 BHK Apartment
78.84 L - 1.33 Cr",1170 SQ.FT,₹ 86.61 L
r354874,"2 BHK Apartment
78.84 L - 1.33 Cr",1175 SQ.FT,₹ 86.98 L
r354874,"2 BHK Apartment
78.84 L - 1.33 Cr",1190 SQ.FT,₹ 88.06 L
r354874,"2 BHK Apartment
78.84 L - 1.33 Cr",1230 SQ.FT,₹ 91.05 L
r354874,"2 BHK Apartment
78.84 L - 1.33 Cr",1245 SQ.FT,₹ 92.17 L
r354874,"2 BHK Apartment
78.84 L - 1.33 Cr",1250 SQ.FT,₹ 92.53 L
r354874,"2 BHK Apartment
78.84 L - 1.33 Cr",1256 SQ.FT,₹ 92.91 L
r354874,"2 BHK Apartment
78.84 L - 1.33 Cr",1553 SQ.FT,₹ 1.15 Cr
r354874,"2 BHK Apartment
78.84 L - 1.33 Cr",1794 SQ.FT,₹ 1.33 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1386 SQ.FT,₹ 1.03 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1476 SQ.FT,₹ 1.09 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1496 SQ.FT,₹ 1.11 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1646 SQ.FT,₹ 1.22 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1651 SQ.FT,₹ 1.22 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1676 SQ.FT,₹ 1.24 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1701 SQ.FT,₹ 1.26 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1706 SQ.FT,₹ 1.26 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1726 SQ.FT,₹ 1.28 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1791 SQ.FT,₹ 1.33 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1816 SQ.FT,₹ 1.34 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1821 SQ.FT,₹ 1.35 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1831 SQ.FT,₹ 1.35 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1856 SQ.FT,₹ 1.37 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1881 SQ.FT,₹ 1.39 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1916 SQ.FT,₹ 1.42 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1931 SQ.FT,₹ 1.43 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1936 SQ.FT,₹ 1.43 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1937 SQ.FT,₹ 1.43 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1946 SQ.FT,₹ 1.44 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1951 SQ.FT,₹ 1.44 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1991 SQ.FT,₹ 1.47 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",1996 SQ.FT,₹ 1.48 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",2016 SQ.FT,₹ 1.49 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",2021 SQ.FT,₹ 1.5 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",2026 SQ.FT,₹ 1.5 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",2196 SQ.FT,₹ 1.62 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",2241 SQ.FT,₹ 1.66 Cr
r354874,"3 BHK Apartment
1.03 Cr - 1.67 Cr",2251 SQ.FT,₹ 1.67 Cr
r50478,"2 BHK Apartment
61.56 L",1080 SQ.FT,₹ 61.56 L
r50478,"2.5 BHK Apartment
69.83 L",1225 SQ.FT,₹ 69.83 L
