XID,Project Name,City,Housing.com Link
r41678,acropolis purple nine hills,pune south,https://housing.com/in/buy/projects/page/48259-acropolis-nine-hills-by-acropolis-purple-developers-in-kondhwa
r59386,tdi kingsbury apartments,sonipat,https://housing.com/in/buy/projects/page/74427-tdi-kingsbury-apartments-by-tdi-infratech-ltd-in-sector-61/floor-plan
r325141,my home mangala,hyderabad,https://housing.com/in/buy/projects/page/134406-my-home-mangala-by-my-home-constructions-pvt-ltd-in-serilingampally
r437231,smg hills,indore,https://housing.com/buy-smg-hills-by-smg-in-bicholi-hapsi-indore-pid-336042
r2120,gini viviana,pune west,https://housing.com/in/buy/projects/page/52301-gini-viviana-f-bldg-phase-2-by-gini-citicorp-realty-llp-in-balewadi
r8298,sobha indraprastha,bangalore west,https://housing.com/in/buy/projects/page/40167-sobha-indraprastha-by-sobha-limited-in-binnipete
r268339,dlf city plots phase 4,gurgaon,https://housing.com/in/buy/gurgaon/plot-dlf_phase_iv
r50,bptp the resort,faridabad,https://housing.com/in/buy/projects/page/72644-bptp-the-resort-by-bptp-limited-in-sector-75
r26570,new arohi apartment,dwarka delhi,https://housing.com/in/buy/projects/page/149784-new-arohi-apartments-by-reputed-builder-in-sector-12-dwarka
r13492,mahindra lifespaces splendour,central mumbai,https://housing.com/in/buy/projects/page/88727-mahindra-splendour-by-mahindra-lifespaces-in-bhandup-west
r242735,supreme krishiv kripa,navi mumbai,https://housing.com/in/buy/mumbai/sector_34c
r27418,iipa apartment,dwarka delhi,https://housing.com/in/buy/new_delhi/sector_6_dwarka_dwarka
r425569,krs shri radha rani township vrindavan,vrindavan,https://housing.com/in/buy/projects/page/86543-krs-shri-radharani-township-phase-1-by-krs-group-in-barsana
r295673,tata 88 east,kolkata south,https://housing.com/buy-tata-88-east-by-tata-realty-and-infrastructure-limited-in-mominpore-kolkata-pid-52804
r284653,omkar alta monte,western mumbai,https://housing.com/in/buy/projects/page/133880-omkar-alta-monte-by-omkar-realtors-developers-in-malad-east
r378039,rustomjee bella,central mumbai,https://housing.com/in/buy/projects/page/270259-rustomjee-bella-wing-a-and-b-by-rustomjee-builders-in-bhandup-west
r392764,shagun saral 207,ahmedabad north,https://housing.com/buy-shagun-saral-207-by-aaditya-buildcon-in-zundal-gandhinagar-gujarat-pid-286453
r33206,ambience tiverton,noida,https://housing.com/in/buy/projects/page/7229-ambience-tiverton-by-ambience-projects-infrastructure-pvt-ltd-in-sector-50
r5358,emaar imperial gardens,gurgaon,https://housing.com/in/buy/projects/page/33350-emaar-imperial-gardens-by-emaar-in-sector-102
r261562,dynamic crest,navi mumbai,https://housing.com/in/buy/projects/page/51669-dynamic-crest-phase-i-rimo-everest-by-dynamic-group-in-khidkali
r248397,alica nagar chs,western mumbai,https://housing.com/in/buy/projects/page/78516-lokhandwala-alica-nagar-by-lokhandwala-construction-in-kandivali-east
r399590,purva meraki,bangalore south,https://housing.com/in/buy/projects/page/286319-purva-meraki-by-puravankara-limited-in-harlur
r399334,chheda avighna,mira bhayandar,https://housing.com/in/buy/projects/page/286354-chheda-avighna-building-no-3-by-chheda-group-in-mira-road-east
r49382,gala swing,ahmedabad west,https://housing.com/buy-gala-swing-by-gala-group-in-south-bopal-ahmedabad-pid-108854
r8796,gaur city,greater noida,https://housing.com/in/buy/projects/page/21791-gaursons-14th-avenue-by-gaurs-group-in-noida-extension
r427156,my home akurdi,pune west,https://housing.com/in/buy/projects/page/312493-goyal-my-home-akurdi-by-goyal-properties-in-akurdi
r8520,true blue napa valley,bangalore north,https://housing.com/in/buy/projects/page/15822-true-blue-napa-valley-by-true-blue-realty-pvt-ltd-in-yelahanka
r28078,sds nri township yamuna,greater noida,https://housing.com/in/buy/greater_noida/township-yamuna_expressway
r435530,srg marbella grand,mohali,https://housing.com/in/buy/projects/page/200507-srg-marbella-grand-by-srg-group-in-sector-82
r404,aparna sarovar,hyderabad,https://housing.com/in/buy/projects/page/48342-aparna-sarovar-by-aparna-in-gopanapalli
r65558,abhiyan apartments,dwarka delhi,https://housing.com/in/buy/new_delhi/pocket_6_dwarka
r407476,puri seleqt,western mumbai,https://housing.com/in/buy/projects/page/295020-my-home-puri-seleqt-by-my-home-foundation-group-in-andheri-east
r59350,mont vert avion,pune west,https://housing.com/in/buy/projects/page/1503-mont-vert-avion-by-mont-vert-estates-in-pashan
r380975,pb luxury floors,faridabad,https://housing.com/in/buy/projects/page/292971-mehta-ultra-luxury-floors-by-mehta-real-estate-in-sector-85
r272357,godrej 24,pune west,https://housing.com/in/buy/projects/page/48499-godrej-24-by-godrej-properties-ltd-in-hinjawadi
r371492,vailankannis heights,mangalore,https://housing.com/in/buy/projects/page/10454-vailankannis-heights-by-vishal-enterprises-in-bondel
r300785,premier garden,chennai south,https://housing.com/in/buy/projects/page/301657-premier-garden-nagar-by-premier-housing-and-properties-in-tambaram
r83363,apex the kremlin,ghaziabad,https://housing.com/in/buy/projects/page/35427-apex-the-kremlin-by-apex-group-in-siddharth-vihar
r392189,atrius by adani realty,ahmedabad north,https://housing.com/buy-adani-atrius-by-adani-realty-in-jagatpur-ahmedabad-pid-276836
r26168,rachana bella casa royale,pune west,https://housing.com/in/buy/projects/page/252822-rachana-bella-casa-royale-tower-a-by-rachana-lifestyle-in-baner
r436886,pride miami,pune north,https://housing.com/in/buy/projects/page/334799-miami-by-pride-builders-llp-in-charholi-budruk
r82265,yashraj sai simran,navi mumbai,https://housing.com/in/buy/projects/page/10511-yashraj-sai-simran-by-yashraj-group-in-karanjade
r32982,runwal the reserve,south mumbai,https://housing.com/in/buy/projects/page/38357-runwal-reserve-by-runwal-in-worli
r2234,ajnara homes,greater noida,https://housing.com/in/buy/projects/page/1655-ajnara-homes-by-ajnara-india-ltd-in-noida-extension
r389981,arihant adarsh sport city,navi mumbai,https://housing.com/in/buy/projects/page/338095-arihant-adarsh-sports-city-by-arihant-superstructures-limited-in-taloja
r8574,embassy lake terraces,bangalore north,https://housing.com/in/buy/projects/page/913-embassy-lake-terraces-by-embassy-group-in-hebbal-kempapura
r33054,mohan highlands,thane outskirts,https://housing.com/in/buy/projects/page/11857-mohan-highlands-by-mohan-group-in-badlapur-east
r19880,lokhandwala spring leaf,western mumbai,https://housing.com/in/buy/projects/page/42002-lokhandwala-spring-leaf-by-lokhandwala-construction-in-kandivali-east/directions
r268715,chaithanya samarth,bangalore east,https://housing.com/in/buy/projects/page/40160-chaithanya-samarth-by-chaithanya-projects-in-bommenahalli
r13566,hiranandani evita,central mumbai,https://housing.com/in/buy/projects/page/125429-hiranandani-evita-by-house-of-hiranandani-in-akshayanagar
r6954,neelkanth palms,thane,https://housing.com/in/buy/projects/page/4050-neelkanth-palms-by-neelkanth-associates-builders-in-thane-west
r374126,shapoorji pallonji vanaha,pune west,https://housing.com/in/buy/projects/page/306549-golfland-at-vanaha-by-shapoorji-pallonji-real-estate-in-bavdhan
r3094,jaypee greens kingswood oriental,noida,https://housing.com/in/buy/noida/villas-sector_131
r223401,e residences,chennai central,https://housing.com/in/buy/projects/page/33947-e-residences-by-express-infrastructure-private-limited-in-royapettah
r127477,joy legend,western mumbai,https://housing.com/in/buy/projects/page/39428-joy-legend-by-joy-builders-developers-in-khar-west
r117,dlf new town heights,kolkata east,https://housing.com/buy-dlf-new-town-heights-by-dlf-in-new-town-kolkata-pid-34429/photos
r398186,bptp district 6,faridabad,https://housing.com/in/buy/projects/page/293517-bptp-district-6-block-l-by-bptp-limited-in-sector-84
r430459,seasons,beyond mira road,https://housing.com/in/buy/projects/page/324347-shiv-samarth-seasons-by-shiv-samarth-enterprises-in-naigaon-east
r270755,runal gateway,pune west,https://housing.com/in/buy/projects/page/230671-runal-gateway-phase-iii-by-runal-developer-in-ravet
r61899,mvn athens,gurgaon,https://housing.com/in/buy/projects/page/11046-mvn-athens-by-mvn-infrastructures-in-sector-5-sohna
r11574,auris serenity,western mumbai,https://housing.com/in/buy/projects/page/100-sheth-auris-serenity-by-sheth-creators-in-malad-west
r292765,vimal classic,beyond mira road,https://housing.com/in/buy/projects/page/96110-vimal-classic-by-vimal-developers-in-nalasopara-west
r146579,sunny enclave,mohali,https://housing.com/price-trends/property-rates-for-buy-in-sunny_enclave_mohali-p2io489w9bozmphtf
r1012,vipul lavanya,gurgaon,https://housing.com/in/buy/projects/page/282207-vipul-lavanya-apartments-tower-2-and-3-by-vipul-ltd-in-sector-81
r88155,hiranandani atlantis,central mumbai,https://housing.com/in/buy/projects/page/52032-hiranandani-atlantis-a-and-b-wing-by-hiranandani-communities-in-powai
r177815,e block rwa greater kailash 1,south delhi,https://housing.com/in/buy/projects/page/73911-swaraj-homes-e-block-rwa-greater-kailash-1-by-swaraj-homes-builders-developer-in-greater-kailash-i
r28980,amrapali village,ghaziabad,https://housing.com/in/buy/projects/page/34652-amrapali-village-by-amrapali-group-in-indirapuram
r406042,mm lakecity,vapi,https://housing.com/in/buy/projects/page/297404-m-m-lake-city-by-m-m-infra-in-balitha
r412877,kiera ryhan heights,south delhi,https://housing.com/in/buy/projects/page/253621-kiera-ryhan-heights-by-kiera-homes-in-vasant-kunj/directions
r9364,evershine cosmic,western mumbai,https://housing.com/in/buy/projects/page/41974-evershine-cosmic-by-evershine-developers-in-andheri-west/directions
r411,ramky towers,hyderabad,https://housing.com/in/buy/projects/page/131897-ramky-towers-by-ramky-estates-farms-ltd-in-gachibowli
r26524,hind apartments,dwarka delhi,https://housing.com/in/buy/3bhk-flat-for-sale-in-hind-apartment-ag2txnc8
r307881,trump tower kolkata,kolkata south,https://housing.com/buy-tribeca-trump-tower-by-tribeca-creators-llp-in-topsia-kolkata-pid-52651
r206737,aparna elixir,hyderabad,https://housing.com/in/buy/projects/page/7151-aparna-elixir-by-aparna-constructions-and-estates-pvt-ltd-in-narsingi
r386610,agarwal florence,western mumbai,https://housing.com/in/buy/projects/page/272443-param-agarwal-florence-by-param-anand-builders-llp-in-goregaon-west
r415333,aniruddha icon,navi mumbai,https://housing.com/in/buy/projects/page/301053-hariom-aniruddha-icon-by-hariom-developers-in-nerul
r328335,shree signature park,pune west,https://housing.com/in/buy/projects/page/253305-shree-signature-park-by-shree-in-thergaon
r29118,harsukh apartments,dwarka delhi,https://housing.com/in/buy/projects/page/151401-cghs-harsukh-apartments-by-cghs-group-in-sector-7-dwarka
r232001,srinath rock garden,jamshedpur,https://housing.com/buy-srinath-srinaths-rock-gardens-amethyst-by-srinath-homes-in-telco-colony-jamshedpur-pid-216564
r62223,kumar karishma,pune central,https://housing.com/in/buy/projects/page/182933-kumar-corp-karishma-by-kumar-corp-in-kothrud
r986,dlf commanders court,chennai central,https://housing.com/in/buy/projects/page/33504-dlf-commanders-court-by-dlf-in-egmore
r274187,ashar sapphire and galleria,thane,https://housing.com/in/buy/projects/page/45485-ashar-sapphire-by-ashar-group-in-thane-west
r407674,neelkamal nicco residency,western mumbai,https://housing.com/in/buy/projects/page/300418-nicco-residency-by-neelkamal-realty-and-construction-llp-in-jogeshwari-east
r64350,green city,surat,https://housing.com/buy-swaminarayan-green-city-by-satya-sankalp-buildcon-llp-in-pasodara-surat-pid-204151
r407727,k k avenue,north goa,https://housing.com/in/buy/projects/page/295126-k-k-avenue-by-k-k-builders-in-tivim
r425871,renaissance the baya sunrise,south mumbai,https://housing.com/in/buy/projects/page/276988-the-baya-midtown-by-the-baya-company-in-dadar-west
r335111,arun excello hari priya,chennai south,https://housing.com/in/buy/projects/page/199730-arun-excello-home-haripriya-by-arun-excello-compact-homes-pvt-ltd-in-guduvancheri
r412256,bramhacorp hues of sky,pune central,https://housing.com/in/buy/projects/page/301729-bramhacorp-hues-of-sky-by-bramhacorp-limited-in-camp
r402904,godrej athena,bangalore east,https://housing.com/in/buy/projects/page/290407-godrej-athena-by-godrej-properties-ltd-in-indira-nagar
r336635,prestige elysian,bangalore south,https://housing.com/in/buy/projects/page/201619-prestige-elysian-by-prestige-estates-projects-ltd-in-kalena-agrahara
r27950,cghs sadbhawna apartments,dwarka delhi,https://housing.com/in/buy/projects/page/73967-swaraj-homes-him-hit-sadbhavna-apartments-by-swaraj-homes-builders-developer-in-sector-22-dwarka
r390340,teerth avila,pune west,https://housing.com/in/buy/projects/page/289620-teerth-avila-by-teerth-developers-in-sus
r117419,sairaj heights,navi mumbai,https://housing.com/in/buy/projects/page/153653-sairaj-heights-by-reputed-builder-in-kalamboli
r366884,leela orchid greens,mohali,https://housing.com/in/buy/projects/page/312763-leela-orchid-green-by-leela-residencies-private-limited-in-sector-114
r54070,atul westernhills,pune west,https://housing.com/in/buy/projects/page/19343-atul-westernhills-v1-to-v9-by-atul-enterprises-in-sus
r381585,anp memento,pune west,https://housing.com/in/buy/projects/wakad
r14974,tritvam by tata realty,kochi,https://housing.com/in/buy/projects/page/34318-tata-tritvam-by-tata-real-estate-infrastructure-and-development-ltd-in-ayyappankavu
r128907,arch starwood,kolkata east,https://housing.com/buy-arch-starwood-tower-by-arch-group-in-chinar-park-kolkata-pid-328824
r427706,srinivasa city,lucknow,https://housing.com/buy-srinivasa-city-by-srinivasa-developers-lucknow-in-sultanpur-road-lucknow-pid-319682
r373737,aum casa imperia ews,pune west,https://housing.com/in/buy/projects/page/19272-aum-sanskruti-housing-casa-imperia-ph-2-by-aum-sanskruti-housing-in-wakad
r27854,nirmal citi of joy,central mumbai,https://housing.com/in/buy/projects/page/135445-nirmal-city-of-joy-by-reputed-builder-in-mulund-west
r409258,rohan nidita,pune west,https://housing.com/in/buy/projects/page/301333-rohan-nidita-by-rohan-builders-and-developers-private-limited-in-hinjawadi
r416809,micl aaradhya avaan,south mumbai,https://housing.com/price-trends/property-rates-for-buy-in-altamount_road_mumbai-p68j4ld3jufetppdq
r415427,treasure troves by siddhashila,pune west,https://housing.com/in/buy/projects/page/81267-ag-west-one-c-wing-by-a-g-constructions-promoters-builders-in-wakad
r368687,shivalik sharda harmony,ahmedabad west,https://housing.com/buy-shivalik-sharda-harmony-by-shivalik-group-in-university-area-ahmedabad-pid-251344
r177855,rwa greater kailash 3,south delhi,https://housing.com/in/buy/projects/greater_kailash_i
r12558,mahavir residency,navi mumbai,https://housing.com/in/buy/projects/page/25809-mahavir-residency-by-mahavir-developers-in-airoli
r373595,sobha windsor,bangalore east,https://housing.com/in/buy/projects/page/252743-sobha-windsor-by-sobha-limited-in-whitefield
r423420,basu and hajra shakuntala abasan,kolkata east,https://housing.com/buy-shakuntala-abasan-by-basu-hazra-builders-in-rajarhat-kolkata-pid-313867
r223509,phoenix kessaku,bangalore west,https://housing.com/in/buy/projects/page/47632-phoenix-kessaku-by-the-phoenix-mills-ltd-in-rajajinagar
r398444,radiance flourish,chennai north,https://housing.com/in/buy/projects/page/285349-radiance-flourish-by-radiance-realty-developers-india-ltd-in-tiruvottiyur
r8672,paradise sai fortune,navi mumbai,https://housing.com/in/buy/projects/page/3279-paradise-sai-fortune-by-paradise-group-in-ulwe
r50740,dharmadev neelkanth elegance,ahmedabad west,https://housing.com/buy-dharmadev-neelkanth-elegance-by-dharmadev-infrastructure-ltd-in-vejalpur-ahmedabad-pid-48164
r330299,eternia at kalpataru parkcity,thane,https://housing.com/in/buy/projects/page/160807-eternia-at-kalpataru-parkcity-by-kalpataru-group-in-kolshet
r403668,propshell pl aero city,kanchipuram,https://housing.com/in/buy/projects/page/292388-propshell-pl-aerocity-by-propshell-in-sriperumbudur
r68526,nahar jonquille and jamaica,central mumbai,https://housing.com/in/buy/projects/page/53982-nahar-jonquille-and-jamaica-by-nahar-group-in-powai
r95756,ruchi lifescapes,indore,https://housing.com/buy-vishal-ruchi-lifescapes-premium-by-vishal-resorts-and-hotels-in-county-township-indore-pid-323360
r12450,dda rosewood apartments,dwarka delhi,https://housing.com/in/buy/projects/page/92637-dda-rosewood-apartment-by-dda-in-sector-13-dwarka
r327713,merlin urvan,kolkata north,https://housing.com/buy-merlin-urvan-by-merlin-group-in-south-dum-dum-kolkata-pid-144775
r114861,varsha balaji heritage,navi mumbai,https://housing.com/in/buy/projects/page/25309-varsha-balaji-heritage-by-varsha-enterprises-in-kharghar
