PRM/KA/RERA/1251/446/PR/120922/005238,SBR MINARA,Partnership Firm,BENGALURU URBAN,SBR INFRA BUILDTECH,Mixed Development,31-08-2027,APPROVED,"Survey Numbers 121/2, 121/5,121/6,121/7 and 122/1 , Seegehalli Village, Bidarahalli Hobli , Bengaluru East , Bengaluru Urban, Karnataka - 560067",,,,,,,,,
PRM/KA/RERA/1251/446/PR/120922/005235,PAVANI MIRABILIA PHASE I,Company,BENGALURU URBAN,SAI SRAVANTHI INFRA PROJECTS PVT LTD,Residential/Group Housing,25-05-2028,APPROVED,"Sy No. 22,23 & 124 SEGEHALLI , BANGALORE , Bengaluru East , Bengaluru Urban, Karnataka - 560049",,,,,,,,,
PRM/KA/RERA/1251/446/PR/120123/005620,SATTVA BLISS,Company,BENGALURU URBAN,SATTVA DEVELOPERS PRIVATE LIMITED,Residential/Group Housing,22-08-2027,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/120123/005611 ,GODREJ SPLENDOUR PHASE II,Company,BENGALURU URBAN,GODREJ PROPERTIES LIMITED,Residential/Group Housing,14-01-2028,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/110522/004876,DSR HIGHLAND GREENZ,Partnership Firm,BENGALURU URBAN,DSR INFRA PROJECTS,Residential/Group Housing,30-03-2026,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/100823/006141,PRESTIGE PARK GROVE,Company,BENGALURU URBAN,PRESTIGE PROJECTS PRIVATE LIMITED,Residential/Group Housing,31-12-2027,APPROVED,"SY NOS 13/2, 30/1 (p), 30/2, 32, 33/1, 33/2, 33/3, 34/1, 36(P), 38/2, 39/2, 40/1, 40/2, 40/3, 41/1, 41/2, 41/2, 41/3, 42, 43/1, 43/2, 43/3, 44/1A, , 44/1B, 44/2, 44/3, 45/1, 45/2, 46/1A, 46/1B, 46/1C, 46/1D, 46/2, 47/1, 47/2, 47/3, 47/4, 48/1, 48/2, 48/3, 49,50/1 TO 5, 51, 52/1 TO 4 , 53/1, 53/1B, 53/2, 54, 59/1,70/2&3, 70/4, 70/5, 71/1, 71/2, , Bengaluru East , Bengaluru Urban, Karnataka - 560067",,,,,,,,,
PRM/KA/RERA/1251/446/PR/100423/005855,PLATINUM EAST WOODS,Partnership Firm,BENGALURU URBAN,PLATINUM - NARYA INFRA,Residential/Group Housing,30-03-2027,APPROVED,"SY 191, , Kannamangala Village ,Bidarahalli Hobli , Bengaluru East , Bengaluru Urban, Karnataka - 560067",,,,,,,,,
PRM/KA/RERA/1251/446/PR/091123/006409,MANA DALE,Company,BENGALURU URBAN,MANA PROJECTS PVT LTD,Residential/Group Housing,31-12-2032,APPROVED,"Survey number 60/1, Sarjapur Extension , Kodathi Village ,Varthur Hobli , Bangalore East Taluk , Bengaluru East , Bengaluru Urban, Karnataka - 560087",,,,,,,,,
PRM/KA/RERA/1251/446/PR/091122/005430,RADIANCE GARDENIA,Company,BENGALURU URBAN,RADIANCE REALTY DEVELOPERS INDIA LIMETED,Residential/Group Housing,31-12-2027,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/091024/007139,ADARSH LUMINA,Company,BENGALURU URBAN,SHIVAKAR DEVELOPERS PRIVATE LIMITED,Residential/Group Housing,31-03-2028,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/090523/005918,SAPTHAGIRI SANDALWOODS,Partnership Firm,BENGALURU URBAN,SAPTHAGIRI SHELTERS,Residential/Group Housing,30-04-2025,APPROVED,"Sy.No -87/1, 87/2 and 78, Katha No-3093/87/1, 87/2, 78 (New No-78/A, 78/B) Belathur and Kumbena Agrahara Village , Bidarahalli Hobli, Bangalore East Taluk , Bengaluru East , Bengaluru Urban, Karnataka - 560067",,,,,,,,,
PRM/KA/RERA/1251/446/PR/090125/007371,VKK GRAND,Partnership Firm,BENGALURU URBAN,VENKY KARTHIK GROUP,Residential/Group Housing,30-06-2026,APPROVED,"Khatha No. 116, Sy. No. 144/2, Horamavu Agara Village , K. R. Puram Hobli, Ward No. 25 , Bengaluru East , Bengaluru Urban, Karnataka - 560043",,,,,,,,,
PRM/KA/RERA/1251/446/PR/090123/005605,GODREJ ATHENA,Company,BENGALURU URBAN,GODREJ PROJECTS DEVELOPMENT LIMITED,Residential/Group Housing,14-01-2028,APPROVED,"Khata No 28 in Survey No 124, 7th Cross , Nelluru Puram , Kaggadasapura, Bangalore , Bengaluru East , Bengaluru Urban, Karnataka - 560093",,,,,,,,,
PRM/KA/RERA/1251/446/PR/081123/006382,PRESTIGE GLENBROOK,Company,BENGALURU URBAN,PRESTIGE ESTATES PROJECTS LTD,Residential/Group Housing,30-06-2027,APPROVED,"KATHA NO. 153/25/1/1, SY NO. 25/1B & 35, , NELLURAHALLI VILLAGE, WHITE FIELD, K R PURAM, WARD NO. 84, BENGALURU EAST TALUK, BENGALURU , Bengaluru East , Bengaluru Urban, Karnataka - 560066",,,,,,,,,
PRM/KA/RERA/1251/446/PR/080824/006965,PRIDE EUPHORA,Partnership Firm,BENGALURU URBAN,PRIDE HOUSING,Residential/Group Housing,30-09-2027,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/060924/007008,SATTVA SONGBIRD,Company,BENGALURU URBAN,SATTVA RESI PRIVATE LIMITED,Residential/Group Housing,06-05-2029,APPROVED,"Survey No.16/1, Survey No.16/2 and Survey No.89, all situated at Cheemasandra Village, , Bidarahalli Hobli, Bangalore East Taluk, Budigere Road , Bengaluru East , Bengaluru Urban, Karnataka - 560049",,,,,,,,,
PRM/KA/RERA/1251/446/PR/060722/005044,IN THAT QUIET EARTH PHASE 2B,Company,BENGALURU URBAN,TOTAL ENVIRONMENT CONSTRUCTIONS PRIVATE LIMITED,Residential/Group Housing,01-05-2028,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/060424/006780,IN THAT QUIET EARTH PHASE 2C,Company,BENGALURU URBAN,TOTAL ENVIRONMENT CONSTRUCTIONS PRIVATE LIMITED,Residential/Group Housing,31-03-2031,APPROVED,"KHATHA NO 110, SY NO. 60/2, 60/3, 61/1, 61/2, 61/3 OF BILESHIVALE VILLAGE , BIDARAHALLI HOBLI, WARD NO. 54 , Bengaluru East , Bengaluru Urban, Karnataka - 562149",,,,,,,,,
PRM/KA/RERA/1251/446/PR/060324/006667,LAKESIDE 24,Company,BENGALURU URBAN,SYLVAN ACRES REALTY PRIVATE LIMITED,Residential/Group Housing,02-10-2028,APPROVED,"Sy No. 33 (Part), Kannur Village, Bidarahalli Hobli , Bangalore East Taluk, Bangalore , Bengaluru East , Bengaluru Urban, Karnataka - 562149",,,,,,,,,
PRM/KA/RERA/1251/446/PR/051024/007125,SUMADHURA CAPITOL RESIDENCES,Company,BENGALURU URBAN,SUMADHURA INFRACON PRIVATE LIMITED,Residential/Group Housing,31-12-2027,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/050523/005911,ASSETZ BLOOM & DELL - PHASE 2,Company,BENGALURU URBAN,APG PREMIUM RESIDENTIAL PRIVATE LIMITED,Residential/Group Housing,31-10-2027,APPROVED,"Sy.No. 109/1, 109/2,109/10 & 110 , Doddabanahalli Village, Bidarahalli Hobli, , Bengaluru East , Bengaluru Urban, Karnataka - 560067",,,,,,,,,
PRM/KA/RERA/1251/446/PR/050224/006610,URBANEST ELITE 35,Partnership Firm,BENGALURU URBAN,URBANEST REALTY,Residential/Group Housing,31-12-2026,APPROVED,"Converted Land in Sy No. 71/2, , (Property No. 150200401601627790 issued by the Mandur Grama Panchayat) situated in Bommenahalli Village, Bidarahalli Hobli , Bengaluru East , Bengaluru Urban, Karnataka - 560049",,,,,,,,,
PRM/KA/RERA/1251/446/PR/041123/006372,BRIGADE SANCTUARY,Company,BENGALURU URBAN,BRIGADE ENTERPRISES LTD,Residential/Group Housing,31-12-2028,APPROVED,"Sy. No. 27, 33/1, 34/1, 34/2 & 35 , Chikkavaderapura Village, Sarjapura Hobli, Anekal Taluk, Bangalore Urban District , Bengaluru East , Bengaluru Urban, Karnataka - 560087",,,,,,,,,
PRM/KA/RERA/1251/446/PR/040823/006113,DNR PARKLINK PHASE 1,Company,BENGALURU URBAN,DNR CORPORATION PRIVATE LIMITED,Residential/Group Housing,31-12-2027,APPROVED,"KATHA NO 129 & 130 AND SURVEY NO 103/1, 103/2, 103/3 , BYRATHI AND CHIKKAGUBBI VILLAGE, BIDARAHALLI HOBLI , Bengaluru East , Bengaluru Urban, Karnataka - 560077",,,,,,,,,
PRM/KA/RERA/1251/446/PR/040524/006860,NAVA VAJRA,Company,BENGALURU URBAN,NAVA JYOTHI SHELTERS PRIVATE LIMITED,Residential/Group Housing,31-03-2028,APPROVED,"Property bearing Survey No.41/2, Common/Joint BBMP Katha No.41/2/117, 4th main Road , Kalkere Agara Main Road, Horamavu Agara Village , Bengaluru East , Bengaluru Urban, Karnataka - 560043",,,,,,,,,
PRM/KA/RERA/1251/446/PR/030922/005214,CHOURASIA REVANTA,Partnership Firm,BENGALURU URBAN,PROMINENT INFRA,Residential/Group Housing,31-12-2024,APPROVED,"Sy. No. 105/B, K. Dommasandra Road , Belathur Main Road, Bengaluru , Bengaluru East , Bengaluru Urban, Karnataka - 560049",,,,,,,,,
PRM/KA/RERA/1251/446/PR/030623/005969,STERLING VILLA GRANDE PHASE-III,Company,BENGALURU URBAN,STERLING URBAN DEVELOPMENTS PRIVATE LIMITED,Residential/Group Housing,30-06-2026,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/446/PR/030223/005683,BRIGADE CALISTA - PHASE 1,Company,BENGALURU URBAN,BRIGADE ENTERPRISES LTD,Residential/Group Housing,30-06-2027,APPROVED,"Sy No. 163(p), 164, 165(p), 166/1 (p) at Bommenahalli Village , Bidarahalli Hobli, Hoskote Taluk (Now Bengaluru East Taluk), Bengaluru , Bengaluru East , Bengaluru Urban, Karnataka - 560049",,,,,,,,,
PRM/KA/RERA/1251/446/PR/020822/005125,AROUND THE LIFE,Company,BENGALURU URBAN,KEYA HOMES PVT LTD,Residential/Group Housing,30-06-2025,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/310/PR/300724/006953,PROMONT PHASE II,Company,BENGALURU URBAN,PROMONT HILLTOP PRIVATE LIMITED,Residential/Group Housing,31-12-2028,APPROVED,"Sy No 168 (old Sy no 7) Ward No. 160, KHATA No. 824/7/168 Located at , Hoskerehalli Village, Uttarahalli Hobli , Bengaluru South , Bengaluru Urban, Karnataka - 560085",,,,,,,,,
PRM/KA/RERA/1251/310/PR/300623/006025,ELEGANT HERMITAGE,Partnership Firm,BENGALURU URBAN,ELEGANT BUILDERS AND DEVELOPERS,Residential/Group Housing,31-03-2026,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/310/PR/300523/005959,ELEGANT TRANQUILITY,Partnership Firm,BENGALURU URBAN,ELEGANT ALTIMA,Residential/Group Housing,30-09-2029,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/310/PR/300124/006595,CITYVILLE VALMARK PHASE 2A,Company,BENGALURU URBAN,VALMARK DEVELOPERS PRIVATE LIMITED,Residential/Group Housing,30-06-2027,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/310/PR/300124/006594 ,ASSETZ INSPIRA MELODIES OF LIFE,Company,BENGALURU URBAN,IINSPIRA WORLDCITY PROJECTS PRIVATE LIMITED,Plotted Development,31-08-2026,APPROVED,"SY. NO-86/1, 86/ 3, 86/ 4, 2/ 1, 2/ 2, 4, 5, 7 ,8/ 1, 8/ 2, 8/ 3, 9, 10 13/ 2, 13/ 3, 14/ 1, 14/ 2, 14/ 3, 15/ 1, 15/ 2, 15/ 3, 16, 17/ 1 , AT K.G. CHOODASANDRA VILLAGE, 120/ 1 and 120/ 3 120/ 4 . AT RAYASANDRA VILLAGE,SARJAPURA HOBLI, ANEKAL TALUK, BANGALORE , Bengaluru South , Bengaluru Urban, Karnataka - 560099",,,,,,,,,
PRM/KA/RERA/1251/310/PR/291223/006517,GARUDADRI GARDENS,Partnership Firm,BENGALURU URBAN,SRI GARUDADRI CONSTRUCTIONS,Residential/Group Housing,10-06-2025,APPROVED,"SY. NO. 63/4 AND SY. NO. 63/6, KATHA NO.1509/SY.NO.63/4 & 1511/SY.NO.63/6 , HEMMIGEPURA, KENGERI ZONE , Bengaluru South , Bengaluru Urban, Karnataka - 560060",,,,,,,,,
PRM/KA/RERA/1251/310/PR/290323/005829,PURVA BLUBELLE,Company,BENGALURU URBAN,PURAVANKARA LIMITED,Residential/Group Housing,30-06-2029,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/310/PR/280324/006754,NISARGA RESIDENCY,Partnership Firm,BENGALURU URBAN,G R INFRA,Residential/Group Housing,31-07-2025,APPROVED,"SY. NO. 264/2, KATHA NO. 895/264/2 , KENGERI - KODIPALYA VILLAGE , Bengaluru South , Bengaluru Urban, Karnataka - 560060",,,,,,,,,
PRM/KA/RERA/1251/310/PR/280324/006746,AZUR TOWER D,Company,BENGALURU URBAN,MACROTECH DEVELOPERS LIMITED,Residential/Group Housing,30-04-2030,APPROVED,"Sy. No. 332/2 of Begur Village , Begur Hobli , Bengaluru South , Bengaluru Urban, Karnataka - 560068",,,,,,,,,
PRM/KA/RERA/1251/310/PR/280224/006657,EAST PARK RESIDENCES,Partnership Firm,BENGALURU URBAN,RAMSONS TRENDSQUARES REALTY LLP,Residential/Group Housing,31-03-2028,APPROVED,"Proposed Residential Apartment Building at 96/1(P) , Sarjapura Road, Kodathi, Varthur Hobli , Bengaluru South , Bengaluru Urban, Karnataka - 560035",,,,,,,,,
PRM/KA/RERA/1251/310/PR/270623/006023,OCEANUS WHITE MEADOWS,Company,BENGALURU URBAN,OCEANUS DWELLINGS PVT LTD,Residential/Group Housing,31-12-2028,APPROVED,"Sy.No.21/2. Kembathahally Village , Uttarahalli Hobli , Bengaluru South , Bengaluru Urban, Karnataka - 560083",,,,,,,,,
PRM/KA/RERA/1251/310/PR/251023/006347 ,ASSETZ CANVAS & COVE - PHASE 1 WING A & B,Company,BENGALURU URBAN,APG HABITAT PRIVATE LIMITED,Residential/Group Housing,30-04-2027,APPROVED,"Survey Nos. 149/1,149/3,149/4,149/5,149/6,149/7 ( PART),150 , BEGUR  BANGALORE SOUTH TALUK , Bengaluru South , Bengaluru Urban, Karnataka - 560068",,,,,,,,,
PRM/KA/RERA/1251/310/PR/250924/007066,VEDA VILASA,Partnership Firm,BENGALURU URBAN,SAI SAMRUDHI CONSTRUCTIONS,Residential/Group Housing,31-12-2026,APPROVED,"Katha No. 6624/114, Sy. No. 114/1 & 114/2 , Kengeri Village , Bengaluru South , Bengaluru Urban, Karnataka - 560060",,,,,,,,,
PRM/KA/RERA/1251/310/PR/241224/007315,SATTVA FOREST RIDGE,Company,BENGALURU URBAN,SATTVA RESI PRIVATE LIMITED,Residential/Group Housing,31-12-2029,APPROVED,"Survey No.43/3, presently bearing BBMP Khata No. 114/43/3, situated at Anjanapura Village, Uttarahalli Hobli , Anjanapura 80 Feet Road, Ward No. 196, Bangalore , Bengaluru South , Bengaluru Urban, Karnataka - 560062",,,,,,,,,
PRM/KA/RERA/1251/310/PR/240724/006948,SATTVA SPRINGS,Company,BENGALURU URBAN,SATTVA RESI PRIVATE LIMITED,Residential/Group Housing,18-09-2027,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/310/PR/221024/007161,NCC URBAN LAKE SPRINGS,Company,BENGALURU URBAN,NCC URBAN INFRASTRUCTURE LIMITED,Residential/Group Housing,28-06-2028,APPROVED,"Sy.No 32, 33, 34, 35, 36/3, 36/4,42 , Aalahalli Village, Uttarahalli Hobli, Bangalore South Taluk, Bengaluru , Bengaluru South , Bengaluru Urban, Karnataka - 560108",,,,,,,,,
PRM/KA/RERA/1251/310/PR/220722/005099,CASAGRAND HAZEN,Company,BENGALURU URBAN,CASA GRANDE GARDEN CITY BUILDERS PVT LTD,Residential/Group Housing,13-07-2027,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/310/PR/220722/005096,MARS THE PLANET,Partnership Firm,BENGALURU URBAN,M/S MARS BUILDERS,Residential/Group Housing,31-03-2029,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/310/PR/220601/004949,PURVA PARK HILL (WING D),Company,BENGALURU URBAN,PURAVANKARA LIMITED,Residential/Group Housing,31-12-2027,APPROVED,"Survey No. 19 Mallasandra Village Uttarahalli Hobli, Off Kankanpura Road",2BHK,76SqMtr,0SqMtr,40,0SqMtr,,,,
PRM/KA/RERA/1251/310/PR/220601/004947,PURVA PARK HILL (WING B),Company,BENGALURU URBAN,PURAVANKARA LIMITED,Residential/Group Housing,31-12-2027,APPROVED,"Survey No 19 Mallasandra Village, Kanakapura Road",3BHK,98SqMtr,0SqMtr,62,0SqMtr,,,,
PRM/KA/RERA/1251/310/PR/220601/004946,PURVA PARK HILL (WING A),Company,BENGALURU URBAN,PURAVANKARA LIMITED,Residential/Group Housing,31-12-2027,APPROVED,"Survey No. 19 Mallasandra Village Uttarahalli Hobli, Off Kankanpura Road",3BHK,110SqMtr,0SqMtr,83,0SqMtr,,,,
PRM/KA/RERA/1251/310/PR/220324/006728,AZUR,Company,BENGALURU URBAN,MACROTECH DEVELOPERS LIMITED,Residential/Group Housing,30-10-2029,APPROVED,"Sy. No.s: 328/2(P), 332/2 of Begur village , Begur Hobli, , Bengaluru South , Bengaluru Urban, Karnataka - 560068",,,,,,,,,
PRM/KA/RERA/1251/310/PR/211130/004559,CONCORDE OPUS II,Partnership Firm,BENGALURU URBAN,CONCORDE I VALUE HOMES INDIA LLP,Plotted Development,31-08-2024,APPROVED,"Sy No.79/1, 80/3, 80/4, 81/5, 91/2, 91/4, 95/1, 95/2 & 95/3 of Tharalu Village, Uttarahalli Hobli",9.00 X 15.00 M,3915SqMtr,0SqMtr,29,0SqMtr,,,Not found,Not found
PRM/KA/RERA/1251/310/PR/210422/004845,CASAGRAND AQUENE,Company,BENGALURU URBAN,CASA GRANDE GARDEN CITY BUILDERS PVT LTD,Residential/Group Housing,10-06-2025,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/310/PR/210324/006724,DS MAX SKY BLOSSOM,Company,BENGALURU URBAN,DS-MAX PROPERTIES PRIVATE LIMITED,Residential/Group Housing,28-02-2029,APPROVED,"SITE/ KHATHA NO: 29 SY NO 134/3, BEGUR , BOMMANAHALLI ZONE , B-LURU .IN WARD NO: 192 , Bengaluru South , Bengaluru Urban, Karnataka - 560068",,,,,,,,,
PRM/KA/RERA/1251/310/PR/210324/006712,MAHINDRA ZEN,Company,BENGALURU URBAN,MAHINDRA LIFESPACE DEVELOPERS LIMITED,Residential/Group Housing,31-12-2028,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/310/PR/210302/003983,CONCORDE ABODE 99,Partnership Firm,BENGALURU URBAN,CONCORDE MILLENNIUM LLP,Plotted Development,30-09-2026,APPROVED,"Sy No 10/1, 10/2, 10/3, 11/2B, 12/1, 12/2, 17 and 31/1, Ramasagara Village, Attibele Hobli, Anekal Taluk",Villas Plots (Odd),9422SqMtr,0SqMtr,65,0SqMtr,,,,
PRM/KA/RERA/1251/310/PR/210216/003900,PARKWEST - OAK - TOWER 10,Company,BENGALURU URBAN,RELATIONSHIP PROPERTIES PRIVATE LIMITED,Residential/Group Housing,30-06-2025,APPROVED,"Municipal No 1/1, Hosakere Road, Binnypet",2.5 BHK Typ 01a,1064SqMtr,0SqMtr,12,101SqMtr,,,,
PRM/KA/RERA/1251/310/PR/210216/003899,PARKWEST - PINE - TOWER 9,Company,BENGALURU URBAN,RELATIONSHIP PROPERTIES PRIVATE LIMITED,Residential/Group Housing,31-12-2024,APPROVED,"Municipal No 1/1, Hosakere Road, Binnypet",3 BHK (S) Typ 14a,325SqMtr,0SqMtr,3,48SqMtr,,,,
PRM/KA/RERA/1251/310/PR/200924/007054,ARKHA SANCTUARY,Partnership Firm,BENGALURU URBAN,ARKHA DEVELOPERS,Residential/Group Housing,30-06-2025,APPROVED,"Katha No. 198, Sy. No. 82 , Uttarahalli Village , Bengaluru South , Bengaluru Urban, Karnataka - 560061",,,,,,,,,
PRM/KA/RERA/1251/310/PR/200702/003480,CANVAS AND COVE PHASE 1 WING C AND D,Company,BENGALURU URBAN,APG HABITAT PRIVATE LIMITED,Residential/Group Housing,31-03-2025,APPROVED,"149/1 149/3 149/4 149/5 149/6149/7 PART150,  BEGUR VILLAGE BEGUR HOBLI",Studio 1BHK 2BHK 3BHK,27664SqMtr,34SqMtr,450,1156SqMtr,,,,
PRM/KA/RERA/1251/310/PR/200702/003480,CANVAS AND COVE PHASE 1 WING C AND D,Company,BENGALURU URBAN,APG HABITAT PRIVATE LIMITED,Residential/Group Housing,31-03-2025,APPROVED,"149/1 149/3 149/4 149/5 149/6149/7 PART150,  BEGUR VILLAGE BEGUR HOBLI",Studio 1BHK 2BHK 3BHK,27664SqMtr,34SqMtr,450,1156SqMtr,,,,
PRM/KA/RERA/1251/310/PR/200618/003455  ,PRESTIGE PRIMROSE HILLS PH-2,Company,BENGALURU URBAN,PRESTIGE ESTATES PROJECTS LIMITED,Residential/Group Housing,30-06-2025,APPROVED,"Katha No.1/2/3/7/3,7/10/7/4/7/2/7/6, Uttarahalli Manavarthe Kaval, Ward No.198, Rajarajeshwarinagar Zone",R1 3BED,1353SqMtr,0SqMtr,15,167SqMtr,,,,
PRM/KA/RERA/1251/310/PR/200618/003453,PRESTIGE PRIMROSE HILLS-PH-I,Company,BENGALURU URBAN,PRESTIGE ESTATES PROJECTS LIMITED,Residential/Group Housing,28-02-2025,APPROVED,"Katha No.1/2/3,7/3,7/5,7/10/7/4/7/2/7/6, Ward No.198,, Uttarahalli Manavarthe Kaval, Rajarajeshwarinagar Zone",Residential Apartment,57705SqMtr,0SqMtr,1120,4297SqMtr,,,,
PRM/KA/RERA/1251/310/PR/200310/003331,SHRIRAM SOUTHERN CREST - PHASE -2,Company,BENGALURU URBAN,SHRIPROP PROJECTS PRIVATE LIMITED,Residential/Group Housing,21-10-2025,APPROVED,"Sy. Nos. 39, 40, 41 & 42/3A of Jaranganahalli Village, Uttarahalli Hobli, Bangalore South Taluk, Bangalore District, Karnataka",APARTMENTS,6970SqMtr,0SqMtr,75,781SqMtr,,,,
PRM/KA/RERA/1251/310/PR/191222/005541,TRILOK VILLAS AND APARTMENTS,Proprietorship Firm,BENGALURU URBAN,NARESH KUMAR H,Plotted Development,01-05-2024,APPROVED,"Sy No.29/1(part), 29/7, 29/8, 29/9, 29/10, 29/11, 29/12, 29/13, 30, 31, 32/1, 36, 37/1A1, 37/1A2, 37/1B1, 37/1B2, 37/1C, 37/2, 37/3, 37/4, 37/5, 37/6, , Sy No.29/1(part), 29/7, 29/8, 29/9, 29/10, 29/11, 29/12, 29/13, 30, 31, 32/1, 36, 37/1A1, 37/1A2, 37/1B1, 37/1B2, 37/1C, 37/2, 37/3, 37/4, 37/5, 37/6, 37/7(part), 37/8 situated at Kenchenahalli Villag , Bengaluru South , Bengaluru Urban, Karnataka - 560098",,,,,,,,Not found,Not found
PRM/KA/RERA/1251/310/PR/191015/002920,JCSV PRIDE,Partnership Firm,BENGALURU URBAN,JCSV BUILDERS & DEVELOPERS,Residential/Group Housing,30-04-2025,APPROVED,"Site NO 11/2, Kembathalli , Uttarahalli hobli, Bangalore south Tq",,,,,,,,,
PRM/KA/RERA/1251/310/PR/190823/002820,CENTREO BY ENESSEN ESTATES & PRIME ONE CORP,Company,BENGALURU URBAN,SILVERSTREAM DEVELOPERS PVT LTD,Residential/Group Housing,30-03-2025,APPROVED,"Sy.No: 14/2,Raghuvanahalli village,Uttarahalli Hobli,Bangalore south, Sy.No: 14/2,Raghuvanahalli village,Uttarahalli Hobli,Bangalore south",,,,,,,,,
PRM/KA/RERA/1251/310/PR/190809/002754,GREEN CITY EUTOPIA,Company,BENGALURU URBAN,GREEN CITY CONSTRUCITONS PRIVATE LIMITED,Residential/Group Housing,30-09-2021,APPROVED,"NO. 9, 16TH MAIN, BTM LAYOUT 2ND STAGE, OPP; CHAMUNDESHWARI TEMPLE, BANGALORE",,,,,,,,,
PRM/KA/RERA/1251/310/PR/190726/002733,GOPALAN FLORENZA,Partnership Firm,BENGALURU URBAN,GOPALAN ENTERPRISES,Residential/Group Housing,24-01-2023,APPROVED,"KATHA NO: 422/16/2/22 (SY.NO.16/2&22), GANAKALLU VILLAGE, KENGERI HOBLI, BANGALORE SOUTH TALUK",,,,,,,,,
PRM/KA/RERA/1251/310/PR/190722/005086,BRIGADE HORIZON,Company,BENGALURU URBAN,BRIGADE ENTERPRISES LIMITED,Residential/Group Housing,31-12-2026,APPROVED,"Survey No’s 248/1 and 248/2, , Kambipura Village, Kengeri Hobli, Bangalore South Taluk , Bengaluru South , Bengaluru Urban, Karnataka - 560060",,,,,,,,,
PRM/KA/RERA/1251/310/PR/190722/002709,PRESTIGE ELYSIAN,Partnership Firm,BENGALURU URBAN,PRESTIGE NOTTINGHILL INVESTMENTS,Residential/Group Housing,30-09-2023,APPROVED,"64/1A, 64/1B, 64/3A, 64/3B, Hulimavu Village, Begur Hobli, 81/2E, Kothanur Village, Uttarahalli Hobli, Bangalore South Taluk",Apartment,50964SqMtr,0SqMtr,548,4222SqMtr,,,,
PRM/KA/RERA/1251/310/PR/190711/002659,MANTRI TRANQUIL,Company,BENGALURU URBAN,MANTRI DEVELOPERS PRIVATE LIMITED,Residential/Group Housing,30-04-2025,APPROVED,"Survey NO 7/P,9/P & 13/P of Gublala Village, , Uttarahalli Hobli Kanakapura Road",Residential Apartment,8737SqMtr,0SqMtr,104,1030SqMtr,,,,
PRM/KA/RERA/1251/310/PR/190626/002629,GP ADITYA,Partnership Firm,BENGALURU URBAN,VIJAYA LAKSHMI CONSTRUCTIONS,Residential/Group Housing,30-12-2023,APPROVED,"Sy No.6 Site No. 148,149 & 150 Sreenivagilu ,, Amanikere Village, Begur Hobli,",RESIDENTIAL APARTMENT 3 BHK 22 2 BHK 22,3645SqMtr,0SqMtr,44,1074SqMtr,,,,
PRM/KA/RERA/1251/310/PR/190529/002585,PROVIDENT EQUINOX 2,Company,BENGALURU URBAN,PROVIDENT HOUSING LIMITED,Residential/Group Housing,30-06-2024,APPROVED,"Sy No 25 and 26 Venkatapura Village , Kengeri Hobli",2BHK,58SqMtr,0SqMtr,144,3SqMtr,,,,
PRM/KA/RERA/1251/310/PR/190328/002500,PRESTIGE SONG OF THE SOUTH -PHASE-2,Company,BENGALURU URBAN,PRESTIGE ESTATES PROJECTS LIMITED,Residential/Group Housing,28-02-2023,APPROVED,"Katha No.67/52/1, Yelenahalli Village, Chandrashekarapura Village, Begur Hobli, Bommanahalli Zone",,,,,,,,,
PRM/KA/RERA/1251/310/PR/190215/002374,NAVAMI LANDMAARK,Partnership Firm,BENGALURU URBAN,MN LANDMAARK,Residential/Group Housing,30-08-2024,APPROVED,"NO.43/13/14/1, SY.NO.13 & 14/1, KENCHENAHLLI VILLAGE, KENGERI HOBLI, MYSORE ROAD, BANGALORE SOUTH","2, 3BHK",40660SqMtr,0SqMtr,468,2766SqMtr,,,,
PRM/KA/RERA/1251/310/PR/190129/002307,PROVIDENT PARK SQUARE 4,Company,BENGALURU URBAN,PURAVANKARA LIMITED,Residential/Group Housing,28-05-2024,APPROVED,"Sy.Nos.3/3,7,8/1,9/2A,9/2B1, and 26/1(P), Near Judicial Layout, Mallsandra Village, Uttarahalli Hobli",,,,,,,,,
