XID,Configuration,List Item,Price,Area
R372188,Plot,1909 SQ.FT,₹ 24.63 L,Plot Area: 1909 sq.ft
R372188,Plot,1935 SQ.FT,₹ 24.96 L,Plot Area: 1935 sq.ft
R372188,Plot,2059 SQ.FT,₹ 26.56 L,Plot Area: 2059 sq.ft
R372188,Plot,2075 SQ.FT,₹ 26.77 L,Plot Area: 2075 sq.ft
R372188,Plot,2100 SQ.FT,₹ 27.09 L,Plot Area: 2100 sq.ft
R372188,Plot,2400 SQ.FT,Price on Request,Plot Area: 2400 sq.ft
R372188,Plot,2500 SQ.FT,₹ 32.25 L,Plot Area: 2500 sq.ft
R372188,Plot,2556 SQ.FT,₹ 32.97 L,Plot Area: 2556 sq.ft
R372188,Plot,2731 SQ.FT,₹ 35.23 L,Plot Area: 2731 sq.ft
R372188,Plot,2905 SQ.FT,₹ 37.47 L,Plot Area: 2905 sq.ft
R372188,Plot,3800 SQ.FT,₹ 49.02 L,Plot Area: 3800 sq.ft
R372188,Plot,3900 SQ.FT,₹ 50.31 L,Plot Area: 3900 sq.ft
R372188,Plot,4006 SQ.FT,₹ 51.68 L,Plot Area: 4006 sq.ft
R372188,Plot,4275 SQ.FT,₹ 55.15 L,Plot Area: 4275 sq.ft
R372188,Plot,11245 SQ.FT,₹ 1.45 Cr,Plot Area: 11245 sq.ft
R374451,2 BHK Apartment,1296 SQ.FT,₹ 1.04 Cr,Builtup Area: 1296 sq.ft
R374451,2 BHK Apartment,1316 SQ.FT,₹ 1.05 Cr,Builtup Area: 1316 sq.ft
R374451,2 BHK Apartment,1319 SQ.FT,₹ 1.06 Cr,Builtup Area: 1319 sq.ft
R374451,2 BHK Apartment,1365 SQ.FT,Price on Request,Builtup Area: 1365 sq.ft
R374451,2 BHK Apartment,1446 SQ.FT,₹ 1.16 Cr,Builtup Area: 1446 sq.ft
R374451,2 BHK Apartment,1449 SQ.FT,Price on Request,Builtup Area: 1449 sq.ft
R374451,2 BHK Apartment,1451 SQ.FT,Price on Request,Builtup Area: 1451 sq.ft
R374451,"2.5 BHK Apartment
1.24 Cr",1551 SQ.FT,₹ 1.24 Cr,Builtup Area: 1551 sq.ft
R374451,3 BHK Apartment,1676 SQ.FT,₹ 1.34 Cr,Builtup Area: 1676 sq.ft
R374451,3 BHK Apartment,1732 SQ.FT,₹ 1.39 Cr,Builtup Area: 1732 sq.ft
R374451,3 BHK Apartment,1840 SQ.FT,₹ 1.47 Cr,Builtup Area: 1840 sq.ft
R374451,3 BHK Apartment,1841 SQ.FT,₹ 1.47 Cr,Builtup Area: 1841 sq.ft
R374451,3 BHK Apartment,1874 SQ.FT,Price on Request,Builtup Area: 1874 sq.ft
R374451,3 BHK Apartment,1881 SQ.FT,Price on Request,Builtup Area: 1881 sq.ft
R374451,3 BHK Apartment,1926 SQ.FT,₹ 1.54 Cr,Builtup Area: 1926 sq.ft
R374451,3 BHK Apartment,1927 SQ.FT,₹ 1.54 Cr,Builtup Area: 1927 sq.ft
R374451,3 BHK Apartment,1932 SQ.FT,₹ 1.55 Cr,Builtup Area: 1932 sq.ft
R374451,3 BHK Apartment,1967 SQ.FT,Price on Request,Builtup Area: 1967 sq.ft
R368086,"2 BHK Apartment
85.51 L - 1.06 Cr",1180 SQ.FT,₹ 85.51 L,Saleable Area: 1180 sq.ft
R368086,"2 BHK Apartment
85.51 L - 1.06 Cr",1200 SQ.FT,₹ 86.96 L,Saleable Area: 1200 sq.ft
R368086,"2 BHK Apartment
85.51 L - 1.06 Cr",1205 SQ.FT,₹ 87.33 L,Saleable Area: 1205 sq.ft
R368086,"2 BHK Apartment
85.51 L - 1.06 Cr",1220 SQ.FT,₹ 88.41 L,Saleable Area: 1220 sq.ft
R368086,"2 BHK Apartment
85.51 L - 1.06 Cr",1460 SQ.FT,₹ 1.06 Cr,Saleable Area: 1460 sq.ft
R368086,"3 BHK Apartment
1.08 Cr - 1.3 Cr",1585 SQ.FT,₹ 1.08 Cr,Saleable Area: 1585 sq.ft
R368086,"3 BHK Apartment
1.08 Cr - 1.3 Cr",1650 SQ.FT,₹ 1.12 Cr,Saleable Area: 1650 sq.ft
R368086,"3 BHK Apartment
1.08 Cr - 1.3 Cr",1660 SQ.FT,₹ 1.13 Cr,Saleable Area: 1660 sq.ft
R368086,"3 BHK Apartment
1.08 Cr - 1.3 Cr",1700 SQ.FT,₹ 1.16 Cr,Saleable Area: 1700 sq.ft
R368086,"3 BHK Apartment
1.08 Cr - 1.3 Cr",1715 SQ.FT,₹ 1.17 Cr,Saleable Area: 1715 sq.ft
R368086,"3 BHK Apartment
1.08 Cr - 1.3 Cr",1735 SQ.FT,₹ 1.18 Cr,Saleable Area: 1735 sq.ft
R368086,"3 BHK Apartment
1.08 Cr - 1.3 Cr",1740 SQ.FT,₹ 1.18 Cr,Saleable Area: 1740 sq.ft
R368086,"3 BHK Apartment
1.08 Cr - 1.3 Cr",1750 SQ.FT,₹ 1.19 Cr,Saleable Area: 1750 sq.ft
R368086,"3 BHK Apartment
1.08 Cr - 1.3 Cr",1775 SQ.FT,₹ 1.21 Cr,Saleable Area: 1775 sq.ft
R368086,"3 BHK Apartment
1.08 Cr - 1.3 Cr",1910 SQ.FT,₹ 1.3 Cr,Saleable Area: 1910 sq.ft
R423721,"4 BHK Villa
1.98 Cr",3040 SQ.FT,₹ 1.98 Cr,Builtup Area: 3040 sq.ft
R423721,"4.5 BHK Villa
2.21 Cr",3400 SQ.FT,₹ 2.21 Cr,Builtup Area: 3400 sq.ft
R387200,"3 BHK Apartment
1.16 Cr - 1.28 Cr",1838 SQ.FT,₹ 1.16 Cr,Super Builtup Area: 1838 sq.ft
R387200,"3 BHK Apartment
1.16 Cr - 1.28 Cr",1957 SQ.FT,₹ 1.23 Cr,Super Builtup Area: 1957 sq.ft
R387200,"3 BHK Apartment
1.16 Cr - 1.28 Cr",2030 SQ.FT,₹ 1.28 Cr,Super Builtup Area: 2030 sq.ft
R420320,2 BHK Apartment,588 SQ.FT,Price on Request,Carpet Area: 588 sq.ft
R420320,2 BHK Apartment,723 SQ.FT,Price on Request,Carpet Area: 723 sq.ft
R420320,3 BHK Apartment,774 SQ.FT,Price on Request,Carpet Area: 774 sq.ft
R420320,3 BHK Apartment,777 SQ.FT,Price on Request,Carpet Area: 777 sq.ft
R420320,3 BHK Apartment,796 SQ.FT,Price on Request,Carpet Area: 796 sq.ft
R420320,3 BHK Apartment,900 SQ.FT,Price on Request,Carpet Area: 900 sq.ft
R420320,3 BHK Apartment,902 SQ.FT,Price on Request,Carpet Area: 902 sq.ft
R420320,3 BHK Apartment,903 SQ.FT,Price on Request,Carpet Area: 903 sq.ft
R420320,3 BHK Apartment,906 SQ.FT,Price on Request,Carpet Area: 906 sq.ft
R420320,3 BHK Apartment,925 SQ.FT,Price on Request,Carpet Area: 925 sq.ft
R420320,3 BHK Apartment,1060 SQ.FT,Price on Request,Carpet Area: 1060 sq.ft
R420320,3 BHK Apartment,1074 SQ.FT,Price on Request,Carpet Area: 1074 sq.ft
R332999,"2 BHK Apartment
54.71 L - 91.31 L",1063 SQ.FT,₹ 54.71 L,Saleable Area: 1063 sq.ft
R332999,"2 BHK Apartment
54.71 L - 91.31 L",1124 SQ.FT,₹ 57.85 L,Saleable Area: 1124 sq.ft
R332999,"2 BHK Apartment
54.71 L - 91.31 L",1145 SQ.FT,₹ 58.93 L,Saleable Area: 1145 sq.ft
R332999,"2 BHK Apartment
54.71 L - 91.31 L",1196 SQ.FT,₹ 61.56 L,Saleable Area: 1196 sq.ft
R332999,"2 BHK Apartment
54.71 L - 91.31 L",1206 SQ.FT,₹ 62.07 L,Saleable Area: 1206 sq.ft
R332999,"2 BHK Apartment
54.71 L - 91.31 L",1292 SQ.FT,₹ 66.5 L,Saleable Area: 1292 sq.ft
R332999,"2 BHK Apartment
54.71 L - 91.31 L",1774 SQ.FT,₹ 91.31 L,Saleable Area: 1774 sq.ft
R332999,"3 BHK Apartment
66.76 L - 1.05 Cr",1297 SQ.FT,₹ 66.76 L,Saleable Area: 1297 sq.ft
R332999,"3 BHK Apartment
66.76 L - 1.05 Cr",1343 SQ.FT,₹ 69.12 L,Saleable Area: 1343 sq.ft
R332999,"3 BHK Apartment
66.76 L - 1.05 Cr",1364 SQ.FT,₹ 70.21 L,Saleable Area: 1364 sq.ft
R332999,"3 BHK Apartment
66.76 L - 1.05 Cr",1422 SQ.FT,₹ 73.19 L,Saleable Area: 1422 sq.ft
R332999,"3 BHK Apartment
66.76 L - 1.05 Cr",1516 SQ.FT,₹ 78.03 L,Saleable Area: 1516 sq.ft
R332999,"3 BHK Apartment
66.76 L - 1.05 Cr",1763 SQ.FT,₹ 90.74 L,Saleable Area: 1763 sq.ft
R332999,"3 BHK Apartment
66.76 L - 1.05 Cr",1803 SQ.FT,₹ 92.8 L,Saleable Area: 1803 sq.ft
R332999,"3 BHK Apartment
66.76 L - 1.05 Cr",1980 SQ.FT,₹ 1.02 Cr,Saleable Area: 1980 sq.ft
R332999,"3 BHK Apartment
66.76 L - 1.05 Cr",2038 SQ.FT,₹ 1.05 Cr,Saleable Area: 2038 sq.ft
R416320,"2.5 BHK Apartment
1.95 Cr - 2.08 Cr",1015 SQ.FT,"₹ 1.95 Cr
i",Carpet Area: 1015 sq.ft
R416320,"2.5 BHK Apartment
1.95 Cr - 2.08 Cr",1085 SQ.FT,"₹ 2.08 Cr
i",Carpet Area: 1085 sq.ft
R416320,"3 BHK Apartment
2.21 Cr",1140 SQ.FT,"₹ 2.21 Cr
i",Carpet Area: 1140 sq.ft
R306817,"Plot
21 L - 70 L",1200 SQ.FT,₹ 21.0 L,Plot Area: 1200 sq.ft
R306817,"Plot
21 L - 70 L",1500 SQ.FT,₹ 26.25 L,Plot Area: 1500 sq.ft
R306817,"Plot
21 L - 70 L",2400 SQ.FT,₹ 42.0 L,Plot Area: 2400 sq.ft
R306817,"Plot
21 L - 70 L",4000 SQ.FT,₹ 70.0 L,Plot Area: 4000 sq.ft
R393393,"3 BHK Apartment
64.96 L - 66.21 L",859 SQ.FT,₹ 64.96 L,Carpet Area: 859 sq.ft
R393393,"3 BHK Apartment
64.96 L - 66.21 L",875 SQ.FT,₹ 66.21 L,Carpet Area: 875 sq.ft
R206111,"2 BHK Apartment
1.42 Cr",1417 SQ.FT,"₹ 1.42 Cr
i",Super Builtup Area: 1417 sq.ft
R206111,"2.5 BHK Apartment
1.5 Cr",1503 SQ.FT,"₹ 1.5 Cr
i",Super Builtup Area: 1503 sq.ft
R206111,"3 BHK Apartment
1.75 Cr - 1.81 Cr",1745 SQ.FT,"₹ 1.75 Cr
i",Super Builtup Area: 1745 sq.ft
R206111,"3 BHK Apartment
1.75 Cr - 1.81 Cr",1814 SQ.FT,"₹ 1.81 Cr
i",Super Builtup Area: 1814 sq.ft
R293775,"2 BHK Apartment
1.26 Cr",1290 SQ.FT,₹ 1.26 Cr,Super Builtup Area: 1290 sq.ft
R293775,"2.5 BHK Apartment
1.43 Cr - 1.54 Cr",1460 SQ.FT,₹ 1.43 Cr,Super Builtup Area: 1460 sq.ft
R293775,"2.5 BHK Apartment
1.43 Cr - 1.54 Cr",1470 SQ.FT,₹ 1.44 Cr,Super Builtup Area: 1470 sq.ft
R293775,"2.5 BHK Apartment
1.43 Cr - 1.54 Cr",1570 SQ.FT,₹ 1.54 Cr,Super Builtup Area: 1570 sq.ft
R293775,3 BHK Apartment,1580 SQ.FT,₹ 1.55 Cr,Super Builtup Area: 1580 sq.ft
R293775,3 BHK Apartment,1640 SQ.FT,₹ 1.61 Cr,Super Builtup Area: 1640 sq.ft
R293775,3 BHK Apartment,1685 SQ.FT,₹ 1.65 Cr,Super Builtup Area: 1685 sq.ft
R293775,3 BHK Apartment,1740 SQ.FT,Price on Request,Super Builtup Area: 1740 sq.ft
R293775,3 BHK Apartment,1750 SQ.FT,Price on Request,Super Builtup Area: 1750 sq.ft
R293775,3 BHK Apartment,1770 SQ.FT,₹ 1.73 Cr,Super Builtup Area: 1770 sq.ft
R293775,3 BHK Apartment,1780 SQ.FT,₹ 1.74 Cr,Super Builtup Area: 1780 sq.ft
R293775,3 BHK Apartment,1785 SQ.FT,₹ 1.75 Cr,Super Builtup Area: 1785 sq.ft
R293775,3 BHK Apartment,1815 SQ.FT,₹ 1.78 Cr,Super Builtup Area: 1815 sq.ft
R293775,3 BHK Apartment,1885 SQ.FT,₹ 1.85 Cr,Super Builtup Area: 1885 sq.ft
R420217,"1 BHK Apartment
47 L - 49 L",322 SQ.FT,₹ 47.0 L,Carpet Area: 322 sq.ft
R420217,"1 BHK Apartment
47 L - 49 L",323 SQ.FT,₹ 48.0 L,Carpet Area: 323 sq.ft
R420217,"1 BHK Apartment
47 L - 49 L",323 SQ.FT,₹ 48.5 L,Carpet Area: 323 sq.ft
R420217,"1 BHK Apartment
47 L - 49 L",368 SQ.FT,₹ 49.0 L,Carpet Area: 368 sq.ft
R420217,"2 BHK Apartment
74 L - 81 L",503 SQ.FT,₹ 74.0 L,Carpet Area: 503 sq.ft
R420217,"2 BHK Apartment
74 L - 81 L",560 SQ.FT,₹ 78.0 L,Carpet Area: 560 sq.ft
R420217,"2 BHK Apartment
74 L - 81 L",577 SQ.FT,₹ 81.0 L,Carpet Area: 577 sq.ft
R424425,"1 BHK Apartment
26.46 L - 27.09 L",630 SQ.FT,₹ 26.46 L,Carpet Area: 435 sq.ft
R424425,"1 BHK Apartment
26.46 L - 27.09 L",645 SQ.FT,₹ 27.09 L,Carpet Area: 478 sq.ft
R424425,"2 BHK Apartment
37.8 L",900 SQ.FT,₹ 37.8 L,Carpet Area: 661 sq.ft
R424425,"3 BHK Apartment
49.14 L",1170 SQ.FT,₹ 49.14 L,Carpet Area: 834 sq.ft
R370636,1 BHK Apartment,389 SQ.FT,₹ 28.25 L,Carpet Area: 389 sq.ft
R370636,1 BHK Apartment,403 SQ.FT,₹ 29.25 L,Carpet Area: 403 sq.ft
R370636,1 BHK Apartment,405 SQ.FT,Price on Request,Carpet Area: 405 sq.ft
R370636,1 BHK Apartment,406 SQ.FT,₹ 29.5 L,Carpet Area: 406 sq.ft
R370636,1 BHK Apartment,423 SQ.FT,₹ 30.75 L,Carpet Area: 423 sq.ft
R427769,"Plot
84.66 L - 1.05 Cr",1200 SQ.FT,"₹ 84.66 L
i",Plot Area: 1200 sq.ft
R427769,"Plot
84.66 L - 1.05 Cr",1500 SQ.FT,"₹ 1.05 Cr
i",Plot Area: 1500 sq.ft
R378542,"2.5 BHK Villa
46 L",1185 SQ.FT,₹ 46.0 L,Builtup Area: 1185 sq.ft
R378542,"3 BHK Villa
54.99 L - 55 L",1287 SQ.FT,₹ 54.99 L,Builtup Area: 1287 sq.ft
R378542,"3 BHK Villa
54.99 L - 55 L",1585 SQ.FT,₹ 55.0 L,Builtup Area: 1585 sq.ft
R324931,"4 BHK Apartment
2.92 Cr",3550 SQ.FT,₹ 2.92 Cr,Carpet Area: 3550 sq.ft
R428685,"2 BHK Apartment
50.92 L - 58.12 L",926 SQ.FT,₹ 50.92 L,Builtup Area: 926 sq.ft
R428685,"2 BHK Apartment
50.92 L - 58.12 L",928 SQ.FT,₹ 51.03 L,Builtup Area: 928 sq.ft
R428685,"2 BHK Apartment
50.92 L - 58.12 L",941 SQ.FT,₹ 51.75 L,Builtup Area: 941 sq.ft
R428685,"2 BHK Apartment
50.92 L - 58.12 L",950 SQ.FT,₹ 52.24 L,Builtup Area: 950 sq.ft
R428685,"2 BHK Apartment
50.92 L - 58.12 L",954 SQ.FT,₹ 52.46 L,Builtup Area: 954 sq.ft
R428685,"2 BHK Apartment
50.92 L - 58.12 L",966 SQ.FT,₹ 53.12 L,Builtup Area: 966 sq.ft
R428685,"2 BHK Apartment
50.92 L - 58.12 L",970 SQ.FT,₹ 53.34 L,Builtup Area: 970 sq.ft
R428685,"2 BHK Apartment
50.92 L - 58.12 L",971 SQ.FT,₹ 53.4 L,Builtup Area: 971 sq.ft
R428685,"2 BHK Apartment
50.92 L - 58.12 L",975 SQ.FT,₹ 53.62 L,Builtup Area: 975 sq.ft
R428685,"2 BHK Apartment
50.92 L - 58.12 L",978 SQ.FT,₹ 53.78 L,Builtup Area: 978 sq.ft
R428685,"2 BHK Apartment
50.92 L - 58.12 L",980 SQ.FT,₹ 53.89 L,Builtup Area: 980 sq.ft
R428685,"2 BHK Apartment
50.92 L - 58.12 L",984 SQ.FT,₹ 54.11 L,Builtup Area: 984 sq.ft
R428685,"2 BHK Apartment
50.92 L - 58.12 L",991 SQ.FT,₹ 54.5 L,Builtup Area: 991 sq.ft
R428685,"2 BHK Apartment
50.92 L - 58.12 L",992 SQ.FT,₹ 54.55 L,Builtup Area: 992 sq.ft
R428685,"2 BHK Apartment
50.92 L - 58.12 L",996 SQ.FT,₹ 54.77 L,Builtup Area: 996 sq.ft
R428685,"2 BHK Apartment
50.92 L - 58.12 L",1001 SQ.FT,₹ 55.04 L,Builtup Area: 1001 sq.ft
R428685,"2 BHK Apartment
50.92 L - 58.12 L",1006 SQ.FT,₹ 55.32 L,Builtup Area: 1006 sq.ft
R428685,"2 BHK Apartment
50.92 L - 58.12 L",1009 SQ.FT,₹ 55.48 L,Builtup Area: 1009 sq.ft
R428685,"2 BHK Apartment
50.92 L - 58.12 L",1013 SQ.FT,₹ 55.7 L,Builtup Area: 1013 sq.ft
R428685,"2 BHK Apartment
50.92 L - 58.12 L",1057 SQ.FT,₹ 58.12 L,Builtup Area: 1057 sq.ft
R428685,"3 BHK Apartment
64.78 L - 72.37 L",1178 SQ.FT,₹ 64.78 L,Builtup Area: 1178 sq.ft
R428685,"3 BHK Apartment
64.78 L - 72.37 L",1283 SQ.FT,₹ 70.55 L,Builtup Area: 1283 sq.ft
R428685,"3 BHK Apartment
64.78 L - 72.37 L",1316 SQ.FT,₹ 72.37 L,Builtup Area: 1316 sq.ft
R410183,"3 BHK Villa
2.4 Cr - 2.8 Cr",2419 SQ.FT,₹ 2.4 Cr,Saleable Area: 2419 sq.ft
R410183,"3 BHK Villa
2.4 Cr - 2.8 Cr",2616 SQ.FT,₹ 2.65 Cr,Saleable Area: 2616 sq.ft
R410183,"3 BHK Villa
2.4 Cr - 2.8 Cr",2648 SQ.FT,₹ 2.8 Cr,Saleable Area: 2648 sq.ft
R437223,2 BHK Apartment,1005 SQ.FT,Price on Request,Super Builtup Area: 1005 sq.ft
R437223,2 BHK Apartment,1030 SQ.FT,Price on Request,Super Builtup Area: 1030 sq.ft
R437223,3 BHK Apartment,1650 SQ.FT,Price on Request,Super Builtup Area: 1650 sq.ft
R316505,"3 BHK Apartment
35 L - 35.58 L",1259 SQ.FT,₹ 35.0 L,Super Builtup Area: 1259 sq.ft
R316505,"3 BHK Apartment
35 L - 35.58 L",1280 SQ.FT,₹ 35.58 L,Super Builtup Area: 1280 sq.ft
R423659,"2 BHK Apartment
44 L",1377 SQ.FT,"₹ 44.0 L
i",Super Builtup Area: 1377 sq.ft
R395174,"3 BHK Apartment
1.01 Cr - 1.14 Cr",1689 SQ.FT,₹ 1.01 Cr,Super Builtup Area: 1689 sq.ft
R395174,"3 BHK Apartment
1.01 Cr - 1.14 Cr",1695 SQ.FT,₹ 1.02 Cr,Super Builtup Area: 1695 sq.ft
R395174,"3 BHK Apartment
1.01 Cr - 1.14 Cr",1759 SQ.FT,₹ 1.06 Cr,Super Builtup Area: 1759 sq.ft
R395174,"3 BHK Apartment
1.01 Cr - 1.14 Cr",1816 SQ.FT,₹ 1.09 Cr,Super Builtup Area: 1816 sq.ft
R395174,"3 BHK Apartment
1.01 Cr - 1.14 Cr",1893 SQ.FT,₹ 1.14 Cr,Super Builtup Area: 1893 sq.ft
R145261,"1 BHK Apartment
25.55 L",881 SQ.FT,₹ 25.55 L,Builtup Area: 881 sq.ft
R145261,"2 BHK Apartment
31.87 L - 87.5 L",1101 SQ.FT,₹ 70.0 L,Builtup Area: 1101 sq.ft
R145261,"2 BHK Apartment
31.87 L - 87.5 L",1253 SQ.FT,₹ 79.0 L,Builtup Area: 1253 sq.ft
R145261,"2 BHK Apartment
31.87 L - 87.5 L",1405 SQ.FT,₹ 87.5 L,Builtup Area: 1405 sq.ft
R145261,"2 BHK Apartment
31.87 L - 87.5 L",1099 SQ.FT,₹ 31.87 L,Builtup Area: 1099 sq.ft
R145261,"2 BHK Apartment
31.87 L - 87.5 L",1162 SQ.FT,₹ 33.7 L,Builtup Area: 1162 sq.ft
R145261,"3 BHK Apartment
41.73 L - 1.12 Cr",1557 SQ.FT,₹ 96.5 L,Builtup Area: 1557 sq.ft
R145261,"3 BHK Apartment
41.73 L - 1.12 Cr",1556 SQ.FT,₹ 96.5 L,Builtup Area: 1556 sq.ft
R145261,"3 BHK Apartment
41.73 L - 1.12 Cr",1609 SQ.FT,₹ 99.5 L,Builtup Area: 1609 sq.ft
R145261,"3 BHK Apartment
41.73 L - 1.12 Cr",1630 SQ.FT,₹ 1.01 Cr,Builtup Area: 1630 sq.ft
R145261,"3 BHK Apartment
41.73 L - 1.12 Cr",1747 SQ.FT,₹ 1.08 Cr,Builtup Area: 1747 sq.ft
R145261,"3 BHK Apartment
41.73 L - 1.12 Cr",1810 SQ.FT,₹ 1.12 Cr,Builtup Area: 1810 sq.ft
R145261,"3 BHK Apartment
41.73 L - 1.12 Cr",1439 SQ.FT,₹ 41.73 L,Builtup Area: 1439 sq.ft
R145261,"3 BHK Apartment
41.73 L - 1.12 Cr",1446 SQ.FT,₹ 41.93 L,Builtup Area: 1446 sq.ft
R145261,"3 BHK Apartment
41.73 L - 1.12 Cr",1544 SQ.FT,₹ 44.78 L,Builtup Area: 1544 sq.ft
R145261,"4 BHK Apartment
1.52 Cr",2497 SQ.FT,₹ 1.52 Cr,Builtup Area: 2497 sq.ft
R330597,"2 BHK Apartment
66.54 L - 91.1 L",745 SQ.FT,₹ 66.54 L,Super Builtup Area: 745 sq.ft
R330597,"2 BHK Apartment
66.54 L - 91.1 L",1020 SQ.FT,₹ 91.1 L,Super Builtup Area: 1020 sq.ft
R330597,"3 BHK Apartment
96.54 L - 1.29 Cr",1081 SQ.FT,₹ 96.54 L,Super Builtup Area: 1081 sq.ft
R330597,"3 BHK Apartment
96.54 L - 1.29 Cr",1210 SQ.FT,₹ 1.08 Cr,Super Builtup Area: 1210 sq.ft
R330597,"3 BHK Apartment
96.54 L - 1.29 Cr",1439 SQ.FT,₹ 1.29 Cr,Super Builtup Area: 1439 sq.ft
R330597,"3 BHK Apartment
96.54 L - 1.29 Cr",1440 SQ.FT,₹ 1.29 Cr,Super Builtup Area: 1440 sq.ft
R413420,"3 BHK Villa
2.4 Cr",4064 SQ.FT,₹ 2.4 Cr,Saleable Area: 4064 sq.ft
R413420,4 BHK Villa,4240 SQ.FT,Price on Request,Saleable Area: 4240 sq.ft
R413420,4 BHK Villa,4286 SQ.FT,Price on Request,Saleable Area: 4286 sq.ft
R378617,"2 BHK Apartment
56.04 L - 66.2 L",800 SQ.FT,₹ 56.04 L,Saleable Area: 800 sq.ft
R378617,"2 BHK Apartment
56.04 L - 66.2 L",880 SQ.FT,₹ 61.64 L,Saleable Area: 880 sq.ft
R378617,"2 BHK Apartment
56.04 L - 66.2 L",890 SQ.FT,₹ 62.34 L,Saleable Area: 890 sq.ft
R378617,"2 BHK Apartment
56.04 L - 66.2 L",905 SQ.FT,₹ 63.4 L,Saleable Area: 905 sq.ft
R378617,"2 BHK Apartment
56.04 L - 66.2 L",931 SQ.FT,₹ 65.22 L,Saleable Area: 931 sq.ft
R378617,"2 BHK Apartment
56.04 L - 66.2 L",945 SQ.FT,₹ 66.2 L,Saleable Area: 945 sq.ft
R743,"2 BHK Apartment
83.76 L - 1 Cr",900 SQ.FT,₹ 83.76 L,Super Builtup Area: 900 sq.ft
R743,"2 BHK Apartment
83.76 L - 1 Cr",920 SQ.FT,₹ 85.62 L,Super Builtup Area: 920 sq.ft
R743,"2 BHK Apartment
83.76 L - 1 Cr",990 SQ.FT,₹ 92.14 L,Super Builtup Area: 990 sq.ft
R743,"2 BHK Apartment
83.76 L - 1 Cr",1075 SQ.FT,₹ 1.0 Cr,Super Builtup Area: 1075 sq.ft
R743,"2.5 BHK Apartment
1.07 Cr - 1.26 Cr",1145 SQ.FT,₹ 1.07 Cr,Super Builtup Area: 1145 sq.ft
R743,"2.5 BHK Apartment
1.07 Cr - 1.26 Cr",1150 SQ.FT,₹ 1.07 Cr,Super Builtup Area: 1150 sq.ft
R743,"2.5 BHK Apartment
1.07 Cr - 1.26 Cr",1275 SQ.FT,₹ 1.19 Cr,Super Builtup Area: 1275 sq.ft
R743,"2.5 BHK Apartment
1.07 Cr - 1.26 Cr",1350 SQ.FT,₹ 1.26 Cr,Super Builtup Area: 1350 sq.ft
R743,"3 BHK Apartment
1.47 Cr - 1.56 Cr",1575 SQ.FT,₹ 1.47 Cr,Super Builtup Area: 1575 sq.ft
R743,"3 BHK Apartment
1.47 Cr - 1.56 Cr",1675 SQ.FT,₹ 1.56 Cr,Super Builtup Area: 1675 sq.ft
R743,"4 BHK Apartment
1.75 Cr - 2.21 Cr",1875 SQ.FT,₹ 1.75 Cr,Super Builtup Area: 1875 sq.ft
R743,"4 BHK Apartment
1.75 Cr - 2.21 Cr",2375 SQ.FT,₹ 2.21 Cr,Super Builtup Area: 2375 sq.ft
R430089,3 BHK Apartment,1173 SQ.FT,Price on Request,Super Builtup Area: 1173 sq.ft
R430089,3 BHK Apartment,1190 SQ.FT,Price on Request,Super Builtup Area: 1190 sq.ft
R430089,3 BHK Apartment,1272 SQ.FT,Price on Request,Super Builtup Area: 1272 sq.ft
R430089,3 BHK Apartment,1309 SQ.FT,Price on Request,Super Builtup Area: 1309 sq.ft
R430089,3 BHK Apartment,1583 SQ.FT,₹ 1.12 Cr,Super Builtup Area: 1583 sq.ft
R430089,3 BHK Apartment,1601 SQ.FT,₹ 1.14 Cr,Super Builtup Area: 1601 sq.ft
R430089,3 BHK Apartment,1606 SQ.FT,₹ 1.14 Cr,Super Builtup Area: 1606 sq.ft
R430089,3 BHK Apartment,1717 SQ.FT,₹ 1.22 Cr,Super Builtup Area: 1717 sq.ft
R430089,3 BHK Apartment,1767 SQ.FT,₹ 1.25 Cr,Super Builtup Area: 1767 sq.ft
R430089,4 BHK Apartment,1548 SQ.FT,Price on Request,Super Builtup Area: 1548 sq.ft
R430089,4 BHK Apartment,2090 SQ.FT,₹ 1.48 Cr,Super Builtup Area: 2090 sq.ft
R430089,4 BHK Apartment,2160 SQ.FT,₹ 1.53 Cr,Super Builtup Area: 2160 sq.ft
R382844,2 BHK Apartment,1084 SQ.FT,Price on Request,Carpet Area: 1084 sq.ft
R382844,2 BHK Apartment,1110 SQ.FT,Price on Request,Carpet Area: 1110 sq.ft
R382844,2 BHK Apartment,1218 SQ.FT,Price on Request,Carpet Area: 1218 sq.ft
R382844,4 BHK Apartment,2033 SQ.FT,Price on Request,Carpet Area: 2033 sq.ft
R382844,4 BHK Apartment,2085 SQ.FT,Price on Request,Carpet Area: 2085 sq.ft
R399516,"2 BHK Apartment
74.74 L - 80.59 L",1150 SQ.FT,₹ 74.74 L,Super Builtup Area: 1150 sq.ft
R399516,"2 BHK Apartment
74.74 L - 80.59 L",1165 SQ.FT,₹ 75.71 L,Super Builtup Area: 1165 sq.ft
R399516,"2 BHK Apartment
74.74 L - 80.59 L",1180 SQ.FT,₹ 76.69 L,Super Builtup Area: 1180 sq.ft
R399516,"2 BHK Apartment
74.74 L - 80.59 L",1240 SQ.FT,₹ 80.59 L,Super Builtup Area: 1240 sq.ft
R399516,"3 BHK Apartment
87.41 L - 1.01 Cr",1345 SQ.FT,₹ 87.41 L,Super Builtup Area: 1345 sq.ft
