XID,Project Name,City,Housing.com Link
R271885,Asha Bhadurgarh,Bahadurgarh,https://housing.com/in/buy/projects/page/231699-essel-asha-bahadurgarh-by-essel-realty-pvt-ltd-in-kherka-musalman
R271891,Ruchi One Rajarhat,Kolkata East,https://housing.com/rent-anik-industries-one-rajarhat-for-rent-in-new-town-action-area-1-kolkata-rpid-AGzlzAH0?page=2
R272299,VVIP Mangal,Ghaziabad,https://housing.com/in/buy/projects/page/37912-vvip-mangal-by-vvip-in-raj-nagar-extension
R272317,Tricity Luxuria,Navi Mumbai,https://housing.com/in/buy/projects/page/49944-tricity-luxuria-by-tricity-reality-llp-in-panvel
R272349,Lodha Altia,Mumbai South,https://housing.com/in/buy/projects/page/41621-lodha-new-cuffe-parade-lodha-altia-by-lodha-group-in-sion
R272631,Vision Indramegh,Pune West,https://housing.com/in/buy/projects/page/50025-vision-indramegh-by-vision-creative-group-in-punawale
R273001,Charms Global City,Thane Outskirts,https://housing.com/in/buy/projects/page/208605-charms-global-city-type-a1-liberty-by-charms-group-rrc-in-ambernath-east
R273211,Marina One,Kochi,https://housing.com/buy-marina-one-phase-1-by-puravankara-limited-in-marine-drive-kochi-pid-77193
R273489,Godrej Reserve,Bangalore North,https://housing.com/in/buy/projects/page/128118-godrej-reserve-phase-1-by-godrej-properties-ltd-in-devanahalli
R273591,Shraddha Evoque,Central Mumbai,https://housing.com/in/buy/projects/page/163245-shraddha-evoque-by-shraddha-landmark-pvt-ltd-in-bhandup-west
R273787,GPS Meena Pride,Kolkata East,https://housing.com/buy-meena-pride-by-gps-group-in-bhatenda-kolkata-pid-253663
R274133,VTP Celesta,Pune South,https://housing.com/in/buy/projects/page/51332-vtp-celesta-by-vtp-realty-in-mohammed-wadi
R274169,Omkar Signet,Western Mumbai,https://housing.com/in/buy/projects/page/51676-omkar-signet-by-omkar-realtors-developers-in-malad-east
R274187,Ashar Sapphire And Galleria,Thane,https://housing.com/in/buy/ashar-sapphire-for-resale-in-thane-west-thane-AGz3hAH0
R274375,Dilkap Grandeur,Central Mumbai,https://housing.com/in/buy/projects/page/53991-d-kapoor-land-dilkap-grandeur-by-d-kapoor-land-developers-group-in-powai
R274649,Smart Homes Karnal,Karnal,https://housing.com/in/buy/projects/page/200025-aegis-smart-homes-karnal-by-aegis-homes-in-budha-khera
R274719,The Parksyde,Raipur,https://housing.com/in/buy/projects/page/128531-the-parksyde-by-rishabh-builders-in-kachana
R274847,Bhumiraj Hills,Navi Mumbai,https://housing.com/in/buy/projects/page/117603-bhumiraj-hills-tower-1-by-bhumiraj-group-in-belapur-cbd
R275023,Vaswani Menlo Park,Bangalore East,https://housing.com/in/buy/projects/page/45872-vaswani-menlo-park-by-vaswani-group-in-munnekollal
R275839,Town Tech City,Coimbatore,https://housing.com/buy-hitec-city-by-town-and-city-developers-in-kalapatti-coimbatore-pid-267434
R275989,Signature Global the Millennia,Gurgaon,https://housing.com/in/buy/projects/page/254754-signature-global-the-millennia-by-signature-global-builders-pvt-ltd-in-sector-37d
R276055,Chordias The Crown,Jaipur,https://housing.com/buy-chordias-the-crown-by-chordias-group-in-durgapura-jaipur-rajasthan-pid-50907
R276781,Raghuvir Silverstone,Surat,https://housing.com/buy-raghuvir-silverstone-by-raghuvir-developers-in-vesu-surat-pid-126085
R276977,K Raheja Artesia,Mumbai South,https://housing.com/in/buy/projects/page/54031-k-raheja-artesia-residential-wing-constructed-on-part-of-the-project-land-by-k-raheja-corp-in-worli
R277439,GK Rose Mansion,Pune West,https://housing.com/in/buy/projects/page/43367-gk-rose-mansion-by-gk-associates-in-punawale
R277557,QN Greens,Navi Mumbai,https://housing.com/in/buy/projects/page/326206-qualitas-qn-greens-by-qualitas-group-in-taloja
R278475,Kapil Akhila,Pune West,https://housing.com/in/buy/projects/page/102458-shree-bal-kapil-akhila-by-shree-bal-developers-in-baner
R278613,Tridev Indraprastha,Varanasi,https://housing.com/rent/3bhk-flats-for-rent-in-sarnath-varanasi-C8P30dbpdloo0rsauto
R278783,La Mer Residency,Navi Mumbai,https://housing.com/in/buy/projects/page/96447-la-mer-residency-by-la-mer-developers-pvt-ltd-in-panvel
R279801,Maple Aapla Ghar Moshi Annex,Pune North,https://housing.com/in/buy/projects/page/52897-maple-aapla-ghar-ambegaon-annex-phase-i-by-maple-shelters-in-khed-shivapur
R280039,Bafana Aloha Towers,Pune West,https://housing.com/in/buy/bafana-aloha-towers-for-resale-in-baner-pune-AG21n7AH0
R280099,Ashok Odyssey,Central Mumbai,https://housing.com/in/buy/projects/page/104321-rj-ashok-odyssey-c-wing-by-rj-group-in-ghatkopar-west
R280169,MGH Anandam Awaas,Dharuhera,https://housing.com/in/buy/projects/page/80934-mgh-anandam-awaas-by-mg-housing-in-sector24-dharuhera
R282229,Vfive Elysium Phase 2,Trivandrum,Not Found
R283275,Courtyard Rozanne,Thane,https://housing.com/in/buy/projects/page/51498-courtyard-rozanne-by-narang-realty-and-the-wadhwa-group-in-thane-west
R283965,Sheetal Westpark Residency,Ahmedabad West,https://housing.com/buy-sheetal-westpark-resale-flats-in-vastrapur-ahmedabad-srpid-AG13z8AH0
R284525,Lodha Codename Bullseye,Mira Bhayandar,https://housing.com/in/buy/projects/page/23018-d-l-smital-avenue-by-d-l-builders-pvt-ltd-in-mira-road-east
R285221,Shalimar One World Belvedere Court,Lucknow,https://housing.com/buy-shalimar-belvedere-court-3-resale-flats-in-badhamau-lucknow-srpid-AG51bgAH0
R286115,Gami Reagan,Navi Mumbai,https://housing.com/in/buy/projects/page/2637-gami-reagan-by-gami-group-in-ghansoli/brochure
R286699,Heritage Homes,Sindhudurg,https://housing.com/in/buy/projects/page/121052-heritage-homes-by-heritage-realtors-in-majgaon
R286733,Prarthana Griha Rajkamal Park,Mumbai South,https://housing.com/in/buy/projects/page/95150-prarthana-rajkamal-park-by-prarthana-griha-nirman-in-parel
R288727,Chirag Bhagat Grandeur,Western Mumbai,https://housing.com/in/buy/chirag-bhagat-grandeur-for-resale-in-malad-west-mumbai-AG1v8bAH0
R288775,First City Symphony,Nagpur,https://housing.com/buy-nagpur-integrated-first-city-project-by-nagpur-integrated-township-in-mihan-nagpur-maharashtra-pid-118366
R289027,Mahima Sansaar,Jaipur,https://housing.com/buy-mahima-sansaar-phase-i-by-mahima-group-in-sanganer-jaipur-rajasthan-pid-123147
R290205,MHADA Bombay Dyeing Mill,Mumbai South,https://housing.com/in/buy/projects/page/208438-bombay-dyeing-mill-by-maharashtra-housing-and-area-development-authority-housing-society-in-wadala
R291041,Purple Symphonia,Jaipur,https://housing.com/buy-symphonia-by-purple-group-in-vaishali-nagar-jaipur-rajasthan-pid-53229
R291135,Lord Empire Metro Colony,Indore,https://housing.com/buy-lord-anant-empire-metro-colony-resale-flats-in-county-walk-township-indore-srpid-AG2s2sAH0
R291541,Suncity Jewel of India,Jaipur,https://housing.com/buy-suncity-jewel-of-india-1-by-suncity-projects-in-bajaj-nagar-jaipur-rajasthan-pid-62887
R291859,Reliable Estate,Jabalpur,https://housing.com/buy-reliable-estate-phase-1-by-reliable-developers-jabalpur-in-gwarighat-jabalpur-pid-231008
R292349,Orange BCM Park,Indore,https://housing.com/buy-bcm-park-by-bcm-group-in-lasudia-mori-indore-pid-129746
R292765,Vimal Classic,Beyond Mira Road,https://housing.com/in/buy/projects/page/96110-vimal-classic-by-vimal-developers-in-nalasopara-west
R292837,NG Rathi Palmnest,Pune East,https://housing.com/in/buy/projects/page/112433-ng-rathi-palmnest-g-tower-ultima-by-ng-rathi-realty-group-in-wagholi
R293555,Omaxe Metro City,Lucknow,https://housing.com/buy-omaxe-metro-city-by-omaxe-ltd-in-kalli-pashchim-lucknow-pid-318630
R293599,Vivanta Vedic Greens,Allahabad,https://housing.com/in/buy/projects/page/234546-vivanta-vedic-greens-phase-1-by-vivanta-developer-in-lukarganj
R293785,BDA Sardar Vallab Bhai Patel Apsi Karar Yojna,Bhopal,https://housing.com/buy-bda-sardar-vallab-bhai-patel-apsi-karar-yojna-by-bhopal-development-authority-in-bawadiya-kalan-bhopal-pid-242977
R293935,Triumph Siddhivinayak,Western Mumbai,https://housing.com/in/buy/projects/page/80786-triumph-siddhivinayak-by-triumph-ventures-in-borivali-east
R295307,DK 24 Carat,Bhopal,https://housing.com/buy-dk-24-carat-phase-5-by-d-k-constructions-real-estate-developers-in-gulmohar-colony-bhopal-pid-281521
R295453,Pyramid Elements,Navi Mumbai,https://housing.com/in/buy/projects/page/81570-pyramid-elements-by-pyramid-infratech-co-in-dighe
R295973,Sree Hemadurga Jewel County,Vijayawada,https://housing.com/in/buy/projects/page/214673-sri-hemadurga-jewel-county-by-himaja-constructions-p-ltd-in-kesarapalle
R296015,Green Meadows,Siliguri,https://housing.com/in/buy/projects/page/319759-green-meadows-by-green-ventures-in-matigara
R296031,Omaxe The Resort Chandigarh,Chandigarh,https://housing.com/in/buy/projects/page/57246-omaxe-the-resort-by-omaxe-ltd-in-new-chandigarh
R296407,Vishwanath Tower,Beyond Mira Road,https://housing.com/in/buy/projects/page/102255-vishwanath-tower-by-shahi-builders-and-developers-in-nalasopara-west
R296663,Nirman Aura,Pune South,https://housing.com/in/buy/projects/page/231207-nirman-aura-by-nirman-developers-in-ambegaon-budruk
R297161,Riverdale Aerovista,Mohali,https://housing.com/in/buy/projects/page/126162-manglam-riverdale-aerovista-by-manglam-infra-in-gmada-aerocity
R297329,Dream Homes,Mohali,https://housing.com/in/buy/projects/page/239613-k-and-n-group-dream-homes-mohali-by-k-and-n-group-in-sector-117
R297443,Galaxy Enclave The Urban Village,Jaipur,https://housing.com/buy-galaxy-enclave-the-urban-village-by-galaxy-realmart-in-kalwara-jaipur-rajasthan-pid-265856
R299129,The Park Residences,Western Mumbai,https://housing.com/in/buy/projects/page/96718-dlh-the-park-residences-phase-1-by-dlh-in-andheri-west
R299403,Vessella Woods,Hyderabad,https://housing.com/in/buy/projects/page/96966-vessella-woods-by-vessella-group-in-kondapur
R299941,Ratan Mahesh,Kanpur,https://housing.com/buy-ratan-mahesh-by-ratan-housing-development-ltd-in-chakeri-kanpur-pid-234668
R300531,Kirti Dharni Dhar Kuwar Enclave,Patna,https://housing.com/buy-kirti-sagar-dharni-dhar-kuwar-enclave-by-kirti-sagar-constructions-private-limited-in-danapur-patna-pid-260448
R300863,Mohisha The Skylark,Pune West,https://housing.com/in/buy/projects/page/316287-the-skylark-ii-by-mohisha-realtors-in-ravet
R301243,BBD Green City Sunbreeze 1,Lucknow,https://housing.com/buy-viraj-bbd-green-city-sunbreeze-1-resale-flats-in-semra-lucknow-srpid-AG5d08AH0
R301705,Pintail Park City,Lucknow,https://housing.com/buy-pintail-park-city-by-pintail-infracon-llp-in-sultanpur-road-lucknow-pid-308607
R303083,Manohar Palm Residency,Chandigarh,https://housing.com/in/buy/manohar-the-palm-residency-for-resale-in-new-chandigarh-chandigarh-AG49noAH0
R303291,Omaxe Twin Tower,Ludhiana,https://housing.com/in/buy/projects/page/95502-omaxe-twin-tower-by-omaxe-ltd-in-thakkarwal
R305513,Parth Bhagat Heritage,Navi Mumbai,https://housing.com/in/buy/projects/page/113981-parth-bhagat-heritage-by-parth-developers-in-kamothe
R305629,Gaikwad Miro,Pune West,https://housing.com/rent-gaikwad-miro-for-rent-in-punawale-pune-rpid-AG2gz2AH0
R306791,Space India Alliance,Navi Mumbai,https://housing.com/in/buy/projects/page/107612-space-india-alliance-by-space-india-builders-and-developers-in-panvel
R307055,Goodwill Unique Zest County,Pune East,https://housing.com/rent-unique-goodwill-unique-zest-county-for-rent-in-dighi-pune-rpid-AG5freAH0
R307145,Hari Ashray Nagar,Haridwar,https://housing.com/in/buy/projects/page/329159-hari-ashray-nagar-phase-15-by-monu-tyagi-in-panchayanpur
R308015,Ramaa Residency,Surat,https://housing.com/rent-ramaa-residency-for-rent-in-dahin-nagar-surat-rpid-AG3x0yAH0
R308501,Ram Kutir,Raipur,https://housing.com/rent/house-for-rent-in-saddu-raipur-M2P25vawmgoph24qigw
R308941,Raghavendras Mirra Panchajanya,Hyderabad,https://housing.com/in/buy/projects/page/102349-sai-mirra-panchajanya-by-raghavendran-constrctions-in-miyapur
R309971,Swagat Clifton,Surat,https://housing.com/buy-swagat-clifton-by-swagat-developers-in-dundi-surat-pid-192281
R310027,Shaligram Square,Ahmedabad North,https://housing.com/buy-shaligram-square-by-shaligram-group-in-gota-ahmedabad-pid-144405
R310781,Jayabheri The Summit,Hyderabad,https://housing.com/in/buy/projects/page/52820-jayabheri-the-summit-by-jayabheri-group-in-narsingi
R311053,Wadhwa Pristine,Mumbai South,https://housing.com/in/buy/projects/page/129476-wadhwa-pristine-by-the-wadhwa-group-in-matunga-west
R311223,Green Field Emerald City Phase 2,Coimbatore,https://housing.com/buy-greenfield-emerald-city-by-greenfield-housing-india-pvt-ltd-in-saravanampatty-coimbatore-pid-237546
R311999,Peace Paramount,Bangalore North,https://housing.com/in/buy/projects/page/133886-peace-paramount-by-a-peace-projects-llp-in-anantapura
R312391,Ajit Periwinkle,Pune East,https://housing.com/in/buy/projects/page/122953-ajit-periwinkle-by-ajit-construction-in-wagholi
R313057,Viridian The Plaza 106,Gurgaon,https://housing.com/in/buy/projects/page/116350-viridian-the-longevity-project-at-plaza-106-by-viridian-red-in-sector-103
R314419,Amanora Gold Towers,Pune East,https://housing.com/in/buy/resale/page/16094810-2-bhk-apartment-in-hadapsar-for-rs-11000000
R314711,Vaishnavi Serene,Bangalore North,https://housing.com/in/buy/projects/page/118342-vaishnavi-serene-by-vaishnavi-group-in-yelahanka
R314819,Ashtvinayaka Shanti Kunj City,Raipur,https://housing.com/in/buy/projects/page/337115-ashtvinayaka-shanti-kunj-city-by-ashtvinayaka-realties-in-chhachhanpairi
R315451,Panorama Height,Purnea,https://housing.com/in/buy/resale/page/15198048-2-bhk-apartment-in-bhatta-bazar-for-rs-4100000
R316057,Natural City Lake Town,Kolkata North,https://housing.com/buy-natural-city-laketown-by-natural-group-in-patipukur-kolkata-pid-52187
R316063,Triworld Royal Residency,Jalandhar,https://housing.com/in/buy/triworld-royal-residency-for-resale-in-mithapur-jalandhar-AG50yuAH0
R316139,Ambika La Parisian,Mohali,https://housing.com/in/buy/projects/page/325884-ambika-la-parisian-by-ambika-realcon-in-sector-66
R316203,Shivam 19 Grand West,Pune West,https://housing.com/in/buy/projects/page/127224-ghanwat-19-grand-west-wing-a-by-ghanwat-group-and-shivam-in-thergaon
R316241,Indis VB City,Hyderabad,https://housing.com/in/buy/projects/page/130196-indis-vb-city-by-indis-in-bolarum
R316505,Narayan Greenwoods,Vadodara,https://housing.com/buy-narayan-greenwoods-by-narayan-realty-in-sama-savli-vadodara-pid-133350
R316637,Greenfield City,Kolkata South,https://housing.com/buy-srijan-greenfield-city-by-srijan-realty-pvt-ltd-in-maheshtala-kolkata-pid-3115
R316673,Krisala 41 Elite,Pune West,https://housing.com/in/buy/projects/page/254212-krisala-41-elite-by-krisala-developers-in-tathawade
R317309,Kavisha Urbania,Ahmedabad West,https://housing.com/buy-kavisha-group-urbania-by-kavisha-group-in-bopal-ahmedabad-pid-127810
R317557,GK Rose Aster,Pune West,https://housing.com/in/buy/projects/page/128324-rose-aster-by-gk-associates-in-punawale
R317559,Shri Rosewood Park,Pune East,https://housing.com/in/buy/projects/page/228907-shree-rose-wood-park-by-shree-manibhadra-group-in-wagholi
R318259,The Soul,Kolkata East,https://housing.com/buy-the-soul-by-ps-group-in-new-town-kolkata-pid-107763
R318631,Sapphire Royale,Lucknow,https://housing.com/buy-sapphire-royale-by-sapphire-infraventures-pvt-ltd-in-kasimpur-viruha-lucknow-pid-198565
R319279,Noble Nakshatra Phase 1,Nagpur,https://housing.com/buy-735-sqft-1-bhk-apartment-in-digdoh-for-rs-2299000-rid-14967996
R319469,Arvind Elan,Pune Central,https://housing.com/in/buy/projects/page/130702-arvind-elan-by-arvind-smartspaces-ltd-in-kothrud
R319957,Brigade Parkside North,Bangalore North,https://housing.com/in/buy/projects/page/129759-brigade-parkside-north-by-brigade-enterprises-ltd-in-abbigere
R320181,Parth Lakefront,Navi Mumbai,https://housing.com/in/buy/projects/page/130141-parth-lakefront-by-parth-group-in-airoli
R321145,Neelsidhi Regalia,Navi Mumbai,https://housing.com/in/buy/projects/page/130389-neel-sidhi-regalia-by-neel-sidhi-realties-in-panvel
R322077,Kolte Patil Tuscan Parkland,Pune East,Not Found
R322181,Godrej Aqua,Bangalore North,https://housing.com/in/buy/projects/page/129720-godrej-aqua-by-godrej-properties-ltd-in-hosahalli
R323159,Vastu Vihar Aiims,Patna,https://housing.com/buy-technoculture-vastu-vihar-patna-by-technoculture-building-centre-p-ltd-in-bihta-patna-pid-236322
R323217,Steel Strips Towers,Chandigarh,https://housing.com/in/buy/resale/page/13166576-3-bhk-apartment-in-saraswati-vihar-for-rs-8500000
R323833,Casagrand Savoye,Chennai South,https://housing.com/in/buy/projects/page/130313-casagrand-savoye-by-casagrand-builder-private-limited-in-karapakkam
R324193,Greenmark Mayfair Bhel,Hyderabad,https://housing.com/in/buy/resale/page/14145803-3-bhk-villa-in-shankarpally-for-rs-27500000
R324461,Hansa Gems Park,Chennai North,https://housing.com/in/buy/projects/page/134220-hansa-gems-park-by-hansa-estates-in-tiruvottiyur
R325141,My Home Mangala,Hyderabad,https://housing.com/in/buy/projects/page/134406-my-home-mangala-by-my-home-constructions-pvt-ltd-in-serilingampally
R325171,Rajapushpa Eterna,Hyderabad,https://housing.com/in/buy/projects/page/100547-rajapushpa-eterna-by-rajapushpa-properties-pvt-ltd-in-nanakaramguda
R325311,Rishita Mulberry Heights,Lucknow,https://housing.com/buy-rishita-mulberry-heights-by-rishita-developer-in-sushant-golf-city-lucknow-pid-257862
R325579,JP North Imperia,Mira Bhayandar,https://housing.com/in/buy/projects/page/133310-jp-north-imperia-tower-1-by-jp-infra-mumbai-pvt-ltd-in-mira-road-east
R325823,Param Bliss,Vadodara,https://housing.com/buy-anant-param-bliss-by-anant-corporation-in-atladara-vadodara-pid-257448
R325927,Sonigara Presidency,Pune West,https://housing.com/in/buy/projects/page/133528-sonigara-presidency-by-sonigara-corp-in-ravet
R325929,Royal Arcade Kondhwa,Pune South,https://housing.com/in/buy/projects/page/334975-royal-arcade-by-lohia-jain-malpani-properties-in-kondhwa
R326101,Uptown Skylla,Mohali,https://housing.com/in/buy/artique-uptown-skylla-for-resale-in-pr7-airport-road-zirakpur-AG5c9rAH0
R326307,Green Lotus Utsav,Chandigarh,https://housing.com/in/buy/projects/page/182316-green-lotus-utsav-by-maya-estate-in-gmada-aerocity
R326659,Dwarikadhish Residency,Patna,https://housing.com/buy-kameshwar-dwarikadish-enclave-by-kameshwar-buildcon-and-infrastructure-private-limited-in-danapur-patna-pid-260702
R327865,Kakatiya Diamond County,Secunderabad,https://housing.com/in/buy/kakatiya-green-diamond-county-for-resale-in-rampally-secunderabad-AG4bmzAH0
R328003,Sahu Kalpana Residency,Lucknow,https://housing.com/buy-kalpana-residency-by-sahu-group-in-mohanlalganj-lucknow-pid-129322
