XID,Configuration,List Item,Price,Area
R137841,"2 BHK Apartment
40.21 L - 44.68 L",900 SQ.FT,₹ 44.68 L,Builtup Area: 900 sq.ft
R144579,1 BHK Apartment,351 SQ.FT,₹ 36.77 L,Carpet Area: 351 sq.ft
R144579,1 BHK Apartment,364 SQ.FT,₹ 38.14 L,Carpet Area: 364 sq.ft
R144579,1 BHK Apartment,390 SQ.FT,Price on Request,Carpet Area: 390 sq.ft
R144579,"1.5 BHK Apartment
46.62 L - 48.3 L",445 SQ.FT,₹ 46.62 L,Carpet Area: 445 sq.ft
R144579,"1.5 BHK Apartment
46.62 L - 48.3 L",449 SQ.FT,₹ 47.04 L,Carpet Area: 449 sq.ft
R144579,"1.5 BHK Apartment
46.62 L - 48.3 L",461 SQ.FT,₹ 48.3 L,Carpet Area: 461 sq.ft
R144579,"2 BHK Apartment
58.36 L",557 SQ.FT,₹ 58.36 L,Carpet Area: 557 sq.ft
r146995,"4 BHK Builder Floor
2.2 Cr - 2.75 Cr",2100 SQ.FT,₹ 2.2 Cr,Super Builtup Area: 2100 sq.ft
r146995,"4 BHK Builder Floor
2.2 Cr - 2.75 Cr",2250 SQ.FT,₹ 2.35 Cr,Super Builtup Area: 2250 sq.ft
r146995,"4 BHK Builder Floor
2.2 Cr - 2.75 Cr",2400 SQ.FT,₹ 2.5 Cr,Super Builtup Area: 2400 sq.ft
r146995,"4 BHK Builder Floor
2.2 Cr - 2.75 Cr",2550 SQ.FT,₹ 2.75 Cr,Super Builtup Area: 2550 sq.ft
R154983,"1 BHK Apartment
1.13 Cr",403 SQ.FT,₹ 1.13 Cr,Carpet Area: 403 sq.ft
R154983,"1.5 BHK Apartment
1.57 Cr - 1.67 Cr",560 SQ.FT,₹ 1.57 Cr,Carpet Area: 560 sq.ft
R154983,"1.5 BHK Apartment
1.57 Cr - 1.67 Cr",595 SQ.FT,₹ 1.67 Cr,Carpet Area: 595 sq.ft
R154983,"2 BHK Apartment
1.55 Cr",555 SQ.FT,₹ 1.55 Cr,Carpet Area: 555 sq.ft
R154983,"3 BHK Apartment
2.31 Cr - 2.74 Cr",825 SQ.FT,₹ 2.31 Cr,Carpet Area: 825 sq.ft
R154983,"3 BHK Apartment
2.31 Cr - 2.74 Cr",916 SQ.FT,₹ 2.56 Cr,Carpet Area: 916 sq.ft
R154983,"3 BHK Apartment
2.31 Cr - 2.74 Cr",977 SQ.FT,₹ 2.74 Cr,Carpet Area: 977 sq.ft
R157,"2 BHK Apartment
2.57 Cr",1464 SQ.FT,₹ 2.57 Cr,Super Builtup Area: 1464 sq.ft
R157,"3 BHK Apartment
3.27 Cr - 4.06 Cr",1860 SQ.FT,₹ 3.27 Cr,Super Builtup Area: 1860 sq.ft
R157,"3 BHK Apartment
3.27 Cr - 4.06 Cr",1981 SQ.FT,₹ 3.48 Cr,Super Builtup Area: 1981 sq.ft
R157,"3 BHK Apartment
3.27 Cr - 4.06 Cr",2051 SQ.FT,₹ 3.6 Cr,Super Builtup Area: 2051 sq.ft
R157,"3 BHK Apartment
3.27 Cr - 4.06 Cr",2095 SQ.FT,₹ 3.68 Cr,Super Builtup Area: 2095 sq.ft
R157,"3 BHK Apartment
3.27 Cr - 4.06 Cr",2230 SQ.FT,₹ 3.92 Cr,Super Builtup Area: 2230 sq.ft
R157,"3 BHK Apartment
3.27 Cr - 4.06 Cr",2282 SQ.FT,₹ 4.01 Cr,Super Builtup Area: 2282 sq.ft
R157,"3 BHK Apartment
3.27 Cr - 4.06 Cr",2311 SQ.FT,₹ 4.06 Cr,Super Builtup Area: 2311 sq.ft
R157,"4 BHK Apartment
3.87 Cr - 4.84 Cr",2203 SQ.FT,₹ 3.87 Cr,Super Builtup Area: 2203 sq.ft
R157,"4 BHK Apartment
3.87 Cr - 4.84 Cr",2446 SQ.FT,₹ 4.3 Cr,Super Builtup Area: 2446 sq.ft
R157,"4 BHK Apartment
3.87 Cr - 4.84 Cr",2481 SQ.FT,₹ 4.36 Cr,Super Builtup Area: 2481 sq.ft
R157,"4 BHK Apartment
3.87 Cr - 4.84 Cr",2511 SQ.FT,₹ 4.41 Cr,Super Builtup Area: 2511 sq.ft
R157,"4 BHK Apartment
3.87 Cr - 4.84 Cr",2626 SQ.FT,₹ 4.61 Cr,Super Builtup Area: 2626 sq.ft
R157,"4 BHK Apartment
3.87 Cr - 4.84 Cr",2754 SQ.FT,₹ 4.84 Cr,Super Builtup Area: 2754 sq.ft
R157,"5 BHK Apartment
4.87 Cr - 6.34 Cr",2773 SQ.FT,₹ 4.87 Cr,Super Builtup Area: 2773 sq.ft
R157,"5 BHK Apartment
4.87 Cr - 6.34 Cr",2852 SQ.FT,₹ 5.01 Cr,Super Builtup Area: 2852 sq.ft
R157,"5 BHK Apartment
4.87 Cr - 6.34 Cr",3021 SQ.FT,₹ 5.31 Cr,Super Builtup Area: 3021 sq.ft
R157,"5 BHK Apartment
4.87 Cr - 6.34 Cr",3271 SQ.FT,₹ 5.75 Cr,Super Builtup Area: 3271 sq.ft
R157,"5 BHK Apartment
4.87 Cr - 6.34 Cr",3394 SQ.FT,₹ 5.96 Cr,Super Builtup Area: 3394 sq.ft
R157,"5 BHK Apartment
4.87 Cr - 6.34 Cr",3400 SQ.FT,₹ 5.97 Cr,Super Builtup Area: 3400 sq.ft
R157,"5 BHK Apartment
4.87 Cr - 6.34 Cr",3608 SQ.FT,₹ 6.34 Cr,Super Builtup Area: 3608 sq.ft
R157563,"1 BHK Apartment
27 L",407 SQ.FT,"₹ 27.0 L
i",Carpet Area: 407 sq.ft
R157563,"2 BHK Apartment
37 L",522 SQ.FT,"₹ 37.0 L
i",Carpet Area: 522 sq.ft
R160387,"1.5 BHK Apartment
30.03 L - 30.27 L",616 SQ.FT,₹ 30.03 L,Saleable Area: 616 sq.ft
R160387,"1.5 BHK Apartment
30.03 L - 30.27 L",620 SQ.FT,₹ 30.23 L,Saleable Area: 620 sq.ft
R160387,"1.5 BHK Apartment
30.03 L - 30.27 L",621 SQ.FT,₹ 30.27 L,Saleable Area: 621 sq.ft
R17196,1 BHK Apartment,625 SQ.FT,Price on Request,Builtup Area: 625 sq.ft
R17196,"2 BHK Apartment
2.09 Cr - 2.33 Cr",885 SQ.FT,₹ 2.09 Cr,Builtup Area: 885 sq.ft
R17196,"2 BHK Apartment
2.09 Cr - 2.33 Cr",985 SQ.FT,₹ 2.33 Cr,Builtup Area: 985 sq.ft
R17196,"3 BHK Apartment
3.22 Cr",1360 SQ.FT,₹ 3.22 Cr,Builtup Area: 1360 sq.ft
R177021,"2 BHK Apartment
2.05 Cr - 2.36 Cr",1000 SQ.FT,₹ 2.05 Cr,Carpet Area: 1000 sq.ft
R177021,"2 BHK Apartment
2.05 Cr - 2.36 Cr",1150 SQ.FT,₹ 2.36 Cr,Carpet Area: 1150 sq.ft
R177287,"1 BHK Apartment
87.8 L",446 SQ.FT,"₹ 87.8 L
i",Carpet Area: 446 sq.ft
R177287,"2 BHK Apartment
1.28 Cr - 1.53 Cr",626 SQ.FT,"₹ 1.28 Cr
i",Carpet Area: 626 sq.ft
R177287,"2 BHK Apartment
1.28 Cr - 1.53 Cr",735 SQ.FT,"₹ 1.53 Cr
i",Carpet Area: 735 sq.ft
R177287,"3 BHK Apartment
2.04 Cr",955 SQ.FT,"₹ 2.04 Cr
i",Carpet Area: 955 sq.ft
R177459,2 BHK Apartment,579 SQ.FT,Price on Request,Carpet Area: 579 sq.ft
R177459,2 BHK Apartment,623 SQ.FT,Price on Request,Carpet Area: 623 sq.ft
R177847,"3 BHK Apartment
6.47 Cr",2250 SQ.FT,₹ 6.47 Cr,Builtup Area: 2250 sq.ft
R17932,1 BHK Apartment,212 SQ.FT,Price on Request,Carpet Area: 212 sq.ft
R17932,1 BHK Apartment,280 SQ.FT,Price on Request,Carpet Area: 280 sq.ft
R17932,1 BHK Apartment,305 SQ.FT,Price on Request,Carpet Area: 305 sq.ft
R17932,1 BHK Apartment,372 SQ.FT,Price on Request,Carpet Area: 372 sq.ft
R180033,"Plot
2.56 Cr",5499 SQ.FT,"₹ 2.56 Cr
i",Plot Area: 5499 sq.ft
R189693,"2.5 BHK Apartment
1.44 Cr - 1.65 Cr",1300 SQ.FT,₹ 1.44 Cr,Saleable Area: 1300 sq.ft
R189693,"2.5 BHK Apartment
1.44 Cr - 1.65 Cr",1405 SQ.FT,₹ 1.56 Cr,Saleable Area: 1405 sq.ft
R189693,"2.5 BHK Apartment
1.44 Cr - 1.65 Cr",1485 SQ.FT,₹ 1.65 Cr,Saleable Area: 1485 sq.ft
R189693,"3 BHK Apartment
1.95 Cr - 3.82 Cr",1750 SQ.FT,₹ 1.95 Cr,Saleable Area: 1750 sq.ft
R189693,"3 BHK Apartment
1.95 Cr - 3.82 Cr",2625 SQ.FT,₹ 2.92 Cr,Saleable Area: 2625 sq.ft
R189693,"3 BHK Apartment
1.95 Cr - 3.82 Cr",3435 SQ.FT,₹ 3.82 Cr,Saleable Area: 3435 sq.ft
R189693,"3 BHK Penthouse
2.86 Cr - 3.07 Cr",2570 SQ.FT,₹ 2.86 Cr,Saleable Area: 2570 sq.ft
R189693,"3 BHK Penthouse
2.86 Cr - 3.07 Cr",2640 SQ.FT,₹ 2.93 Cr,Saleable Area: 2640 sq.ft
R189693,"3 BHK Penthouse
2.86 Cr - 3.07 Cr",2765 SQ.FT,₹ 3.07 Cr,Saleable Area: 2765 sq.ft
R189693,"3.5 BHK Apartment
2.18 Cr",1960 SQ.FT,₹ 2.18 Cr,Saleable Area: 1960 sq.ft
R189693,"4.5 BHK Penthouse
3.6 Cr",3235 SQ.FT,₹ 3.6 Cr,Saleable Area: 3235 sq.ft
R19040,"2 BHK Apartment
41.5 L - 42.83 L",908 SQ.FT,₹ 41.5 L,Super Builtup Area: 908 sq.ft
R19040,"2 BHK Apartment
41.5 L - 42.83 L",937 SQ.FT,₹ 42.83 L,Super Builtup Area: 937 sq.ft
R19040,"3 BHK Apartment
51.52 L - 63.08 L",1127 SQ.FT,₹ 51.52 L,Super Builtup Area: 1127 sq.ft
R19040,"3 BHK Apartment
51.52 L - 63.08 L",1380 SQ.FT,₹ 63.08 L,Super Builtup Area: 1380 sq.ft
R195707,"1 BHK Apartment
32.2 L - 51.85 L",284 SQ.FT,₹ 32.2 L,Carpet Area: 284 sq.ft
R195707,"1 BHK Apartment
32.2 L - 51.85 L",288 SQ.FT,₹ 32.56 L,Carpet Area: 288 sq.ft
R195707,"1 BHK Apartment
32.2 L - 51.85 L",310 SQ.FT,₹ 35.13 L,Carpet Area: 310 sq.ft
R195707,"1 BHK Apartment
32.2 L - 51.85 L",311 SQ.FT,₹ 35.26 L,Carpet Area: 311 sq.ft
R195707,"1 BHK Apartment
32.2 L - 51.85 L",336 SQ.FT,₹ 38.05 L,Carpet Area: 336 sq.ft
R195707,"1 BHK Apartment
32.2 L - 51.85 L",415 SQ.FT,₹ 46.99 L,Carpet Area: 415 sq.ft
R195707,"1 BHK Apartment
32.2 L - 51.85 L",445 SQ.FT,₹ 50.38 L,Carpet Area: 445 sq.ft
R195707,"1 BHK Apartment
32.2 L - 51.85 L",450 SQ.FT,₹ 50.95 L,Carpet Area: 450 sq.ft
R195707,"1 BHK Apartment
32.2 L - 51.85 L",458 SQ.FT,₹ 51.85 L,Carpet Area: 458 sq.ft
R195707,"2 BHK Apartment
47.36 L - 78.46 L",418 SQ.FT,₹ 47.36 L,Carpet Area: 418 sq.ft
R195707,"2 BHK Apartment
47.36 L - 78.46 L",435 SQ.FT,₹ 49.3 L,Carpet Area: 435 sq.ft
R195707,"2 BHK Apartment
47.36 L - 78.46 L",436 SQ.FT,₹ 49.33 L,Carpet Area: 436 sq.ft
R195707,"2 BHK Apartment
47.36 L - 78.46 L",473 SQ.FT,₹ 53.57 L,Carpet Area: 473 sq.ft
R195707,"2 BHK Apartment
47.36 L - 78.46 L",495 SQ.FT,₹ 56.03 L,Carpet Area: 495 sq.ft
R195707,"2 BHK Apartment
47.36 L - 78.46 L",642 SQ.FT,₹ 72.69 L,Carpet Area: 642 sq.ft
R195707,"2 BHK Apartment
47.36 L - 78.46 L",655 SQ.FT,₹ 74.16 L,Carpet Area: 655 sq.ft
R195707,"2 BHK Apartment
47.36 L - 78.46 L",671 SQ.FT,₹ 75.97 L,Carpet Area: 671 sq.ft
R195707,"2 BHK Apartment
47.36 L - 78.46 L",693 SQ.FT,₹ 78.46 L,Carpet Area: 693 sq.ft
R197199,"4 BHK Villa
6.3 Cr - 8.55 Cr",4200 SQ.FT,₹ 6.3 Cr,Builtup Area: 4200 sq.ft
R197199,"4 BHK Villa
6.3 Cr - 8.55 Cr",4280 SQ.FT,₹ 6.42 Cr,Builtup Area: 4280 sq.ft
R197199,"4 BHK Villa
6.3 Cr - 8.55 Cr",4700 SQ.FT,₹ 7.05 Cr,Builtup Area: 4700 sq.ft
R197199,"4 BHK Villa
6.3 Cr - 8.55 Cr",5700 SQ.FT,₹ 8.55 Cr,Builtup Area: 5700 sq.ft
R20608,2 BHK Apartment,1100 SQ.FT,₹ 3.47 Cr,Builtup Area: 1100 sq.ft
R20608,2 BHK Apartment,1130 SQ.FT,Price on Request,Builtup Area: 1130 sq.ft
R20608,2 BHK Apartment,1140 SQ.FT,₹ 3.6 Cr,Builtup Area: 1140 sq.ft
R20608,"3 BHK Apartment
4.7 Cr - 5.96 Cr",1490 SQ.FT,₹ 4.7 Cr,Builtup Area: 1490 sq.ft
R20608,"3 BHK Apartment
4.7 Cr - 5.96 Cr",1890 SQ.FT,₹ 5.96 Cr,Builtup Area: 1890 sq.ft
R208139,2 BHK Apartment,700 SQ.FT,₹ 84.7 L,Super Builtup Area: 700 sq.ft
R208139,2 BHK Apartment,890 SQ.FT,Price on Request,Super Builtup Area: 890 sq.ft
R208139,2 BHK Apartment,900 SQ.FT,₹ 1.09 Cr,Super Builtup Area: 900 sq.ft
R208139,2 BHK Apartment,950 SQ.FT,Price on Request,Super Builtup Area: 950 sq.ft
R208139,2 BHK Apartment,1050 SQ.FT,₹ 1.27 Cr,Super Builtup Area: 1050 sq.ft
R208139,"3 BHK Apartment
1.45 Cr - 1.54 Cr",1200 SQ.FT,₹ 1.45 Cr,Super Builtup Area: 1200 sq.ft
R208139,"3 BHK Apartment
1.45 Cr - 1.54 Cr",1275 SQ.FT,₹ 1.54 Cr,Super Builtup Area: 1275 sq.ft
R208215,"3 BHK Apartment
2.27 Cr - 2.55 Cr",1600 SQ.FT,₹ 2.27 Cr,Builtup Area: 1600 sq.ft
R208215,"3 BHK Apartment
2.27 Cr - 2.55 Cr",1800 SQ.FT,₹ 2.55 Cr,Builtup Area: 1800 sq.ft
R209289,2 BHK Apartment,540 SQ.FT,Price on Request,Builtup Area: 540 sq.ft
R212007,"1 BHK Apartment
60 L",430 SQ.FT,"₹ 60.0 L
i",Carpet Area: 430 sq.ft
r213249,"2 BHK Apartment
1.24 Cr - 1.63 Cr",1050 SQ.FT,₹ 1.24 Cr,Super Builtup Area: 1050 sq.ft
r213249,"2 BHK Apartment
1.24 Cr - 1.63 Cr",1383 SQ.FT,₹ 1.63 Cr,Super Builtup Area: 1383 sq.ft
r213249,"2.5 BHK Apartment
1.74 Cr - 1.86 Cr",1470 SQ.FT,₹ 1.74 Cr,Super Builtup Area: 1470 sq.ft
r213249,"2.5 BHK Apartment
1.74 Cr - 1.86 Cr",1491 SQ.FT,₹ 1.76 Cr,Super Builtup Area: 1491 sq.ft
r213249,"2.5 BHK Apartment
1.74 Cr - 1.86 Cr",1505 SQ.FT,₹ 1.78 Cr,Super Builtup Area: 1505 sq.ft
r213249,"2.5 BHK Apartment
1.74 Cr - 1.86 Cr",1559 SQ.FT,₹ 1.84 Cr,Super Builtup Area: 1559 sq.ft
r213249,"2.5 BHK Apartment
1.74 Cr - 1.86 Cr",1572 SQ.FT,₹ 1.86 Cr,Super Builtup Area: 1572 sq.ft
r213249,3 BHK Apartment,1500 SQ.FT,₹ 1.77 Cr,Super Builtup Area: 1500 sq.ft
r213249,3 BHK Apartment,2125 SQ.FT,Price on Request,Super Builtup Area: 2125 sq.ft
r213249,3 BHK Apartment,2244 SQ.FT,₹ 2.65 Cr,Super Builtup Area: 2244 sq.ft
r213249,3 BHK Apartment,2262 SQ.FT,₹ 2.67 Cr,Super Builtup Area: 2262 sq.ft
r213249,3 BHK Apartment,2366 SQ.FT,₹ 2.8 Cr,Super Builtup Area: 2366 sq.ft
r213249,3 BHK Apartment,2506 SQ.FT,Price on Request,Super Builtup Area: 2506 sq.ft
R223215,"2 BHK Apartment
1.26 Cr - 1.36 Cr",1021 SQ.FT,₹ 1.26 Cr,Builtup Area: 1021 sq.ft
R223215,"2 BHK Apartment
1.26 Cr - 1.36 Cr",1100 SQ.FT,₹ 1.36 Cr,Builtup Area: 1100 sq.ft
R223215,3 BHK Apartment,1290 SQ.FT,₹ 1.6 Cr,Builtup Area: 1290 sq.ft
R223215,3 BHK Apartment,1500 SQ.FT,Price on Request,Builtup Area: 1500 sq.ft
R223215,3 BHK Apartment,1600 SQ.FT,Price on Request,Builtup Area: 1600 sq.ft
R223221,"3 BHK Builder Floor
1.18 Cr",1400 SQ.FT,₹ 1.18 Cr,Saleable Area: 1400 sq.ft
R22738,"4 BHK Apartment
9.29 Cr",2172 SQ.FT,"₹ 9.29 Cr
i",Carpet Area: 2172 sq.ft
R230275,"2 BHK Apartment
1.47 Cr - 1.69 Cr",538 SQ.FT,₹ 1.47 Cr,Carpet Area: 538 sq.ft
R230275,"2 BHK Apartment
1.47 Cr - 1.69 Cr",538 SQ.FT,₹ 1.47 Cr,Carpet Area: 538 sq.ft
R230275,"2 BHK Apartment
1.47 Cr - 1.69 Cr",616 SQ.FT,₹ 1.69 Cr,Carpet Area: 616 sq.ft
R230275,"2 BHK Apartment
1.47 Cr - 1.69 Cr",617 SQ.FT,₹ 1.69 Cr,Carpet Area: 617 sq.ft
R230275,"3 BHK Apartment
1.97 Cr - 2.16 Cr",721 SQ.FT,₹ 1.97 Cr,Carpet Area: 721 sq.ft
R230275,"3 BHK Apartment
1.97 Cr - 2.16 Cr",788 SQ.FT,₹ 2.16 Cr,Carpet Area: 788 sq.ft
r23690,"2 BHK Apartment
1.33 Cr - 1.65 Cr",1305 SQ.FT,₹ 1.33 Cr,Super Builtup Area: 1305 sq.ft
r23690,"2 BHK Apartment
1.33 Cr - 1.65 Cr",1337 SQ.FT,₹ 1.36 Cr,Super Builtup Area: 1337 sq.ft
r23690,"2 BHK Apartment
1.33 Cr - 1.65 Cr",1535 SQ.FT,₹ 1.56 Cr,Super Builtup Area: 1535 sq.ft
r23690,"2 BHK Apartment
1.33 Cr - 1.65 Cr",1615 SQ.FT,₹ 1.65 Cr,Super Builtup Area: 1615 sq.ft
r23690,"3 BHK Apartment
1.79 Cr - 2.09 Cr",1760 SQ.FT,₹ 1.79 Cr,Super Builtup Area: 1760 sq.ft
r23690,"3 BHK Apartment
1.79 Cr - 2.09 Cr",1762 SQ.FT,₹ 1.79 Cr,Super Builtup Area: 1762 sq.ft
r23690,"3 BHK Apartment
1.79 Cr - 2.09 Cr",1845 SQ.FT,₹ 1.88 Cr,Super Builtup Area: 1845 sq.ft
r23690,"3 BHK Apartment
1.79 Cr - 2.09 Cr",1888 SQ.FT,₹ 1.92 Cr,Super Builtup Area: 1888 sq.ft
r23690,"3 BHK Apartment
1.79 Cr - 2.09 Cr",1930 SQ.FT,₹ 1.97 Cr,Super Builtup Area: 1930 sq.ft
r23690,"3 BHK Apartment
1.79 Cr - 2.09 Cr",2023 SQ.FT,₹ 2.06 Cr,Super Builtup Area: 2023 sq.ft
r23690,"3 BHK Apartment
1.79 Cr - 2.09 Cr",2051 SQ.FT,₹ 2.09 Cr,Super Builtup Area: 2051 sq.ft
r23690,"3 BHK Independent Floor
3.09 Cr",3030 SQ.FT,₹ 3.09 Cr,Super Builtup Area: 3030 sq.ft
r23690,"4 BHK Apartment
2.16 Cr - 3.2 Cr",2125 SQ.FT,₹ 2.16 Cr,Super Builtup Area: 2125 sq.ft
r23690,"4 BHK Apartment
2.16 Cr - 3.2 Cr",2230 SQ.FT,₹ 2.27 Cr,Super Builtup Area: 2230 sq.ft
r23690,"4 BHK Apartment
2.16 Cr - 3.2 Cr",2356 SQ.FT,₹ 2.4 Cr,Super Builtup Area: 2356 sq.ft
r23690,"4 BHK Apartment
2.16 Cr - 3.2 Cr",2364 SQ.FT,₹ 2.41 Cr,Super Builtup Area: 2364 sq.ft
r23690,"4 BHK Apartment
2.16 Cr - 3.2 Cr",2505 SQ.FT,₹ 2.55 Cr,Super Builtup Area: 2505 sq.ft
r23690,"4 BHK Apartment
2.16 Cr - 3.2 Cr",2630 SQ.FT,₹ 2.68 Cr,Super Builtup Area: 2630 sq.ft
r23690,"4 BHK Apartment
2.16 Cr - 3.2 Cr",2727 SQ.FT,₹ 2.78 Cr,Super Builtup Area: 2727 sq.ft
r23690,"4 BHK Apartment
2.16 Cr - 3.2 Cr",3137 SQ.FT,₹ 3.2 Cr,Super Builtup Area: 3137 sq.ft
r23702,"3 BHK Apartment
2.12 Cr",1930 SQ.FT,₹ 2.12 Cr,Super Builtup Area: 1930 sq.ft
R237262,"1 BHK Apartment
79.45 L - 96.81 L",371 SQ.FT,₹ 79.45 L,Carpet Area: 371 sq.ft
R237262,"1 BHK Apartment
79.45 L - 96.81 L",452 SQ.FT,₹ 96.81 L,Carpet Area: 452 sq.ft
R237262,"1.5 BHK Apartment
97.44 L",455 SQ.FT,₹ 97.44 L,Carpet Area: 455 sq.ft
R237262,"2 BHK Apartment
1.08 Cr - 2.15 Cr",506 SQ.FT,₹ 1.08 Cr,Carpet Area: 506 sq.ft
R237262,"2 BHK Apartment
1.08 Cr - 2.15 Cr",549 SQ.FT,₹ 1.18 Cr,Carpet Area: 549 sq.ft
R237262,"2 BHK Apartment
1.08 Cr - 2.15 Cr",551 SQ.FT,₹ 1.18 Cr,Carpet Area: 551 sq.ft
R237262,"2 BHK Apartment
1.08 Cr - 2.15 Cr",552 SQ.FT,₹ 1.18 Cr,Carpet Area: 552 sq.ft
R237262,"2 BHK Apartment
1.08 Cr - 2.15 Cr",700 SQ.FT,₹ 1.5 Cr,Carpet Area: 700 sq.ft
R237262,"2 BHK Apartment
1.08 Cr - 2.15 Cr",1006 SQ.FT,₹ 2.15 Cr,Carpet Area: 1006 sq.ft
R237262,"3 BHK Apartment
2.03 Cr - 2.28 Cr",950 SQ.FT,₹ 2.03 Cr,Carpet Area: 950 sq.ft
R237262,"3 BHK Apartment
2.03 Cr - 2.28 Cr",1066 SQ.FT,₹ 2.28 Cr,Carpet Area: 1066 sq.ft
R237262,"4 BHK Apartment
2.28 Cr",1066 SQ.FT,₹ 2.28 Cr,Carpet Area: 1066 sq.ft
r238544,"4 BHK Villa
14.62 Cr - 15 Cr",5142 SQ.FT,₹ 14.62 Cr,Builtup Area: 5142 sq.ft
r238544,"4 BHK Villa
14.62 Cr - 15 Cr",5277 SQ.FT,₹ 15.0 Cr,Builtup Area: 5277 sq.ft
r238544,"5 BHK Villa
19.9 Cr - 21.32 Cr",7000 SQ.FT,₹ 19.9 Cr,Builtup Area: 7000 sq.ft
r238544,"5 BHK Villa
19.9 Cr - 21.32 Cr",7500 SQ.FT,₹ 21.32 Cr,Builtup Area: 7500 sq.ft
R23958,3 BHK Apartment,1335 SQ.FT,Price on Request,Carpet Area: 1335 sq.ft
R23958,3 BHK Apartment,1389 SQ.FT,Price on Request,Carpet Area: 1389 sq.ft
R23958,3 BHK Apartment,1442 SQ.FT,Price on Request,Carpet Area: 1442 sq.ft
R23958,3 BHK Apartment,1561 SQ.FT,Price on Request,Carpet Area: 1561 sq.ft
R23958,3 BHK Apartment,2497 SQ.FT,Price on Request,Carpet Area: 2497 sq.ft
R23958,4 BHK Apartment,2153 SQ.FT,Price on Request,Carpet Area: 2153 sq.ft
R23958,4 BHK Apartment,2497 SQ.FT,Price on Request,Carpet Area: 2497 sq.ft
R23958,4 BHK Apartment,2562 SQ.FT,Price on Request,Carpet Area: 2562 sq.ft
R23958,4 BHK Apartment,2777 SQ.FT,Price on Request,Carpet Area: 2777 sq.ft
R23958,4 BHK Apartment,2842 SQ.FT,Price on Request,Carpet Area: 2842 sq.ft
R23958,4 BHK Apartment,2982 SQ.FT,Price on Request,Carpet Area: 2982 sq.ft
R23958,4 BHK Apartment,3078 SQ.FT,Price on Request,Carpet Area: 3078 sq.ft
R23958,5 BHK Apartment,2207 SQ.FT,Price on Request,Carpet Area: 2207 sq.ft
R23958,5 BHK Apartment,3089 SQ.FT,Price on Request,Carpet Area: 3089 sq.ft
R24028,"2 BHK Apartment
3.44 Cr - 3.51 Cr",900 SQ.FT,₹ 3.44 Cr,Carpet Area: 900 sq.ft
R24028,"2 BHK Apartment
3.44 Cr - 3.51 Cr",920 SQ.FT,₹ 3.51 Cr,Carpet Area: 920 sq.ft
R24028,"3 BHK Apartment
4.89 Cr - 5.06 Cr",1400 SQ.FT,₹ 4.89 Cr,Carpet Area: 1400 sq.ft
R24028,"3 BHK Apartment
4.89 Cr - 5.06 Cr",1450 SQ.FT,₹ 5.06 Cr,Carpet Area: 1450 sq.ft
R24028,"3.5 BHK Apartment
4.51 Cr - 4.7 Cr",1280 SQ.FT,₹ 4.51 Cr,Carpet Area: 1280 sq.ft
R24028,"3.5 BHK Apartment
4.51 Cr - 4.7 Cr",1320 SQ.FT,₹ 4.7 Cr,Carpet Area: 1320 sq.ft
R248339,"2 BHK Apartment
4.4 Cr",742 SQ.FT,₹ 4.4 Cr,Carpet Area: 742 sq.ft
R248339,"3 BHK Apartment
5.79 Cr - 8.9 Cr",977 SQ.FT,₹ 5.79 Cr,Carpet Area: 977 sq.ft
R248339,"3 BHK Apartment
5.79 Cr - 8.9 Cr",985 SQ.FT,₹ 5.84 Cr,Carpet Area: 985 sq.ft
R248339,"3 BHK Apartment
5.79 Cr - 8.9 Cr",1075 SQ.FT,₹ 6.38 Cr,Carpet Area: 1075 sq.ft
R248339,"3 BHK Apartment
5.79 Cr - 8.9 Cr",1087 SQ.FT,₹ 6.45 Cr,Carpet Area: 1087 sq.ft
R248339,"3 BHK Apartment
5.79 Cr - 8.9 Cr",1099 SQ.FT,₹ 6.52 Cr,Carpet Area: 1099 sq.ft
R248339,"3 BHK Apartment
5.79 Cr - 8.9 Cr",1174 SQ.FT,₹ 6.96 Cr,Carpet Area: 1174 sq.ft
R248339,"3 BHK Apartment
5.79 Cr - 8.9 Cr",1175 SQ.FT,₹ 6.97 Cr,Carpet Area: 1175 sq.ft
R248339,"3 BHK Apartment
5.79 Cr - 8.9 Cr",1183 SQ.FT,₹ 7.02 Cr,Carpet Area: 1183 sq.ft
R248339,"3 BHK Apartment
5.79 Cr - 8.9 Cr",1203 SQ.FT,₹ 7.13 Cr,Carpet Area: 1203 sq.ft
R248339,"3 BHK Apartment
5.79 Cr - 8.9 Cr",1205 SQ.FT,₹ 7.15 Cr,Carpet Area: 1205 sq.ft
R248339,"3 BHK Apartment
5.79 Cr - 8.9 Cr",1208 SQ.FT,₹ 7.16 Cr,Carpet Area: 1208 sq.ft
R248339,"3 BHK Apartment
5.79 Cr - 8.9 Cr",1214 SQ.FT,₹ 7.2 Cr,Carpet Area: 1214 sq.ft
R248339,"3 BHK Apartment
5.79 Cr - 8.9 Cr",1258 SQ.FT,₹ 7.46 Cr,Carpet Area: 1258 sq.ft
R248339,"3 BHK Apartment
5.79 Cr - 8.9 Cr",1415 SQ.FT,₹ 8.39 Cr,Carpet Area: 1415 sq.ft
R248339,"3 BHK Apartment
5.79 Cr - 8.9 Cr",1425 SQ.FT,₹ 8.45 Cr,Carpet Area: 1425 sq.ft
