XID,Project Name,City,Magicbricks.com Link
R266124,PNK Tiara Hills,Mira Bhayandar,https://www.magicbricks.com/project-pnk-tiara-hills-2bhk-for-sale-in-mumbai-pppfs
R26614,Elephanta Heights,Delhi South West,https://www.magicbricks.com/project-elephanta-heights-3bhk-for-sale-in-new-delhi-pppfs
R266208,JK Iris,Mira Bhayandar,https://www.magicbricks.com/jk-iris-mira-road-mumbai-pdpid-4d4235303933333333
R266322,Paradigm Ariana Residency,Western Mumbai,https://www.magicbricks.com/ariana-residency-borivali-east-mumbai-pdpid-4d4235313033353939
R266417,Belmac Residences,Pune East,https://www.magicbricks.com/project-supreme-belmac-residences-for-sale-in-pune-pppfs
R266443,Siddhi Highland Springs,Thane,https://www.magicbricks.com/project-siddhi-highland-springs-for-sale-in-thane-pppfs
r266455,HUDA Plots,Faridabad,https://www.magicbricks.com/nri/plots-in-faridabad-for-sale-pppfs
R26660,CGHS Brahma Apartments,Delhi South West,https://www.magicbricks.com/brahma-apartments-dwarka-sector-7-new-delhi-pdpid-4d4235303131303532
R26690,CGHS Evergreen Apartment,Delhi South West,https://www.magicbricks.com/project-true-friends-apartments-for-sale-in-new-delhi-pppfs
R267635,Godrej Emerald,Thane,https://www.magicbricks.com/godrej-emerald-bhayandarpada-thane-pdpid-4d4235303933363137
R267707,Kanakia Hollywood,Western Mumbai,https://www.magicbricks.com/kanakia-hollywood-versova-mumbai-pdpid-4d4235303933393937
R268481,Raunak Unnathi Woods Phase 7,Thane,https://www.magicbricks.com/project-raunak-unnathi-woods-phase-7-for-sale-in-thane-pppfs
R26894,CGHS Mahabhadrakali,Delhi South West,https://www.magicbricks.com/3-bhk-apartments-for-sale-in-kakrola-new-delhi-pppfs
R2690,Bhoomi Acres,Thane,https://www.magicbricks.com/project-bhoomi-acres-3bhk-for-sale-in-thane-pppfs
r269167,Godrej Golf Links Evoke Villas,Greater Noida,https://www.magicbricks.com/godrej-golf-links-evoke-villas-sector-27-noida-pdpid-4d4235303935333631
R269403,RNA NG Silver Spring,Mira Bhayandar,https://www.magicbricks.com/project-ng-silver-spring-for-sale-in-mumbai-pppfs
R27014,Mount Everest Apartment,Delhi South West,https://www.magicbricks.com/flats-in-dwarka-sector-9-new-delhi-for-sale-pppfs
R270361,Raunak City 3,Thane Outskirts,https://www.magicbricks.com/raunak-city-3-kalyan-west-beyond-thane-pdpid-4d4235303730353732
R27090,KG2 Apartments,West Delhi,https://www.magicbricks.com/project-dda-kg-2-apartment-for-rent-in-new-delhi-pppfr
R271405,Piramal Revanta,Central Mumbai,https://www.magicbricks.com/piramal-revanta-mulund-west-mumbai-pdpid-4d4235303938333339
R27156,Madhur Jeevan Apartment,Delhi South West,https://www.magicbricks.com/project-madhur-jivan-apartment-for-sale-in-gurgaon-pppfs
r2718,DLF Regal Gardens,Gurgaon,https://www.magicbricks.com/project-dlf-regal-gardens-for-sale-in-gurgaon-pppfs
r271805,Lucky Realtech Homes,North Delhi,https://www.magicbricks.com/blog/outer-ring-road-delhi/130764.html
R271843,Godrej Golf Links The Suites,Greater Noida,https://www.magicbricks.com/godrej-golf-links-sector-27-greater-noida-pdpid-4d4235303935343433
R271917,Mani Casa,Kolkata East,https://www.magicbricks.com/project-mani-casa-3bhk-for-sale-in-kolkata-pppfs
R272419,Newa Bhakti Park,Navi Mumbai,https://www.magicbricks.com/project-newa-bhakti-park-3bhk-for-sale-in-navi-mumbai-pppfs
R272653,LnT Zen at 77 Crossroads,Central Mumbai,https://www.magicbricks.com/zen-77-crossroads-by-l-&-t-realty-ghatkopar-east-mumbai-pdpid-4d4235323239393933
R272675,Kalpataru Paramount,Thane,https://www.magicbricks.com/kalpataru-paramount-kapurbawdi-thane-pdpid-4d4235303938393235
R272809,Sai Siddhi Sai Plaza,Thane Outskirts,https://www.magicbricks.com/sai-siddhi-new-mukti-co-operative-housing-society-nalasopara-west-mumbai-pdpid-4d4235333933313231
r272921,M3M Heights,Gurgaon,https://www.magicbricks.com/m3m-heights-sector-65-gurgaon-pdpid-4d4235303938383935
R27418,IIPA Apartment,Delhi South West,https://www.magicbricks.com/3-bhk-flats-in-dwarka-sector-6-new-delhi-for-sale-pppfs/page-3
R27710,DLF Wellington Estate,Gurgaon,https://www.magicbricks.com/project-dlf-wellington-estate-4bhk-for-sale-in-gurgaon-pppfs
r27744,DLF Westend Heights,Gurgaon,https://www.magicbricks.com/dlf-westend-height-dlf-phase-5-gurgaon-pdpid-4d4235303031303431
R277577,Uttam Nagar Builder Floors,West Delhi,https://www.magicbricks.com/saini-builder-floors-uttam-nagar-west-new-delhi-pdpid-4d4235303835343930
R278061,Acme Ozone,Thane,https://www.magicbricks.com/acme-ozone-ghodbunder-road-thane-pdpid-4d4235303736313635
R27902,Dream Apartments,Delhi South West,https://www.magicbricks.com/
R27922,CGHS DGS Apartments,Delhi South West,https://www.magicbricks.com/property-for-sale-in-dwarka-sector-22-new-delhi-pppfs
R279479,Kalpataru Magnus,Western Mumbai,https://www.magicbricks.com/kalpataru-magnus-bandra-east-mumbai-pdpid-4d4235313135343639
R27950,CGHS Sadbhawna Apartments,Delhi South West,https://www.magicbricks.com/project-the-vaishali-cghs-for-rent-in-faridabad-pppfr
R279687,Ekta Tripolis,Western Mumbai,https://www.magicbricks.com/ekta-tripolis-goregaon-west-mumbai-pdpid-4d4235303031303039
R28026,DDA Radhika Apartment,Delhi South West,https://www.magicbricks.com/project-dda-radhika-apartment-1bhk-for-rent-in-new-delhi-pppfr
r28078,SDS NRI Township Yamuna,Greater Noida,https://www.magicbricks.com/sds-nri-township-phase-il-yamuna-expressway-greater-noida-pdpid-4d4235313335313331
R28082,DDA Metro View Apartments,Delhi South West,https://www.magicbricks.com/project-dda-metro-view-apartments-3bhk-for-sale-in-new-delhi-pppfs
R28090,Kesarwani Apartment,Delhi South West,https://www.magicbricks.com/project-kesarwani-apartment-for-rent-in-new-delhi-pppfr
R280995,Tridhaatu Aranya,Central Mumbai,https://www.magicbricks.com/tridhaatu-aranya-chembur-mumbai-pdpid-4d4235303838333435
R281,Eldeco Utopia,Noida,https://www.magicbricks.com/eldeco-utopia-sector-93a-noida-pdpid-4d4235303031303036
R28118,CGHS Sunny Valley,Delhi South West,https://www.magicbricks.com/project-sunny-valley-apartments-for-sale-in-new-delhi-pppfs
R281253,Ekta Parksville,Beyond Mira Road,https://www.magicbricks.com/ekta-parksville-virar-west-mumbai-pdpid-4d4235303232353230
r28142,Panchshil Waterfront,Pune East,https://www.magicbricks.com/project-eon-waterfront-for-sale-in-pune-pppfs
R28150,CGHS Sahara Apartment,Delhi South West,https://www.magicbricks.com/3-bhk-flats-in-dwarka-sector-6-new-delhi-for-sale-pppfs/page-3
R282091,Vraj Tiara,Mumbai South,https://www.magicbricks.com/vraj-tiara-worli-mumbai-pdpid-4d4235313035373831
R28226,CGHS Prabhavi Apartments,Delhi South West,https://www.magicbricks.com/the-nei-apartment-dwarka-sector-10-new-delhi-pdpid-4d4235303131303536
R28234,Ishwar Apartments,Delhi South West,https://www.magicbricks.com/project-ishwar-apartments-for-sale-in-new-delhi-pppfs
R28284,CGHS New Rajput,Delhi South West,https://www.magicbricks.com/project-new-rajput-apartment-for-sale-in-new-delhi-pppfs
R28334,CGHS Hum Sub Apartments,Delhi South West,https://www.magicbricks.com/luxury-flats-in-bhagat-enclave-new-delhi-for-sale-pppfs
R28422,Nav Sansad Vihar CGHS,Delhi South West,https://www.magicbricks.com/project-nav-sansad-vihar-4bhk-for-sale-in-new-delhi-pppfs
R28456,CGHS Dhauladhar Apartments,Delhi South West,https://www.magicbricks.com/shivlok-apartment-dwarka-sector-6-new-delhi-pdpid-4d4235303131323036
R284653,Omkar Alta Monte,Western Mumbai,https://www.magicbricks.com/project-omkar-alta-monte-for-sale-in-mumbai-pppfs
R28476,Samrat Ashoka Enclave CGHS,Delhi South West,https://www.magicbricks.com/3-bhk-apartments-for-sale-in-kakrola-new-delhi-pppfs
R28514,DDA Atulya Apartments,Delhi South West,https://www.magicbricks.com/project-dda-atulya-apartment-3bhk-for-sale-in-new-delhi-pppfs
R28522,CGHS DPS Apartments,Delhi South West,https://www.magicbricks.com/project-sarve-satyam-apartment-3bhk-for-sale-in-new-delhi-pppfs
R28524,JDM Apartment,Delhi South West,https://www.magicbricks.com/luxury-flats-in-bhagat-enclave-new-delhi-for-sale-pppfs
R28526,CGHS National Apartment,Delhi South West,https://www.magicbricks.com/project-prodyogiki-apartments-x-for-rent-in-new-delhi-pppfr
R28606,CGHS Nishat,Delhi South West,https://www.magicbricks.com/nishat-apartment-dwarka-sector-19-new-delhi-pdpid-4d4235303130363330
R28690,CGHS Sansad Vihar,Delhi South West,https://www.magicbricks.com/project-sansad-vihar-pitampura-new-delhi-pdpid-4d4235303332343535
R28784,The Bahawalpur CGHS,Delhi South West,https://www.magicbricks.com/bahawalpur-biradari-apartment-dwarka-sector-6-new-delhi-pdpid-4d4235313730313637
R28786,Palm Court Apartments,Delhi South West,https://www.magicbricks.com/palm-court-apartments-dwarka-sector-19-new-delhi-pdpid-4d4235303734333730
R28788,Upkari Apartments,Delhi South West,https://www.magicbricks.com/project-upkari-apartments-for-sale-in-new-delhi-pppfs
R288107,Neelkanth Sunberry,Navi Mumbai,https://www.magicbricks.com/project-neelkanth-sunberry-for-rent-in-navi-mumbai-pppfr
R28814,CGHS Vinayak Apartments,Delhi South West,https://www.magicbricks.com/sri-vinayak-apartments-dwarka-sector-22-new-delhi-pdpid-4d4235303837323332
R28824,Happy Home Apartments,Delhi South West,https://www.magicbricks.com/happy-homes-apartment-uttam-nagar-new-delhi-pdpid-4d4235343231353833
R289195,UPAEVP Himalaya Enclave,Lucknow,https://www.magicbricks.com/himalaya-enclave-vrindavan-yojana-lucknow-pdpid-4d4235323231383833
R29016,Pawittra Apartments,East Delhi,https://www.magicbricks.com/pawittra-apartment-vasundhara-enclave-new-delhi-pdpid-4d4235303130373135
R290269,SHANTI GARDENS 8 Park Lane,Mira Bhayandar,https://www.magicbricks.com/
R29100,Godrej City,Navi Mumbai,https://www.magicbricks.com/
R29108,Manchanda Rama Apartments,Delhi South West,https://www.magicbricks.com/project-palm-green-apartment-for-sale-in-new-delhi-pppfs
R29140,Seema Apartments,Delhi South West,https://www.magicbricks.com/flats-in-old-seemapuri-new-delhi-for-sale-pppfs
R29144,South Delhi Apartments,Delhi South West,https://www.magicbricks.com/
r291747,Aditya World City Plots,Ghaziabad,https://www.magicbricks.com/aditya-world-city-nh-24-ghaziabad-pdpid-4d4235303234343635
R29196,Manisha Towers,Delhi South West,https://www.magicbricks.com/project-manisha-towers-for-sale-in-new-delhi-pppfs
R29202,Nav Ratan Apartments,Delhi South West,https://www.magicbricks.com/project-hriday-enclave-navratan-for-sale-in-udaipur-pppfs
R29220,Sarve Sanjhi CGHS,Delhi South West,https://www.magicbricks.com/project-sarv-sanjhi-for-sale-in-new-delhi-pppfs
R292939,Navratna Kalhaar Blues And Greens,Ahmedabad West,https://www.magicbricks.com/project-kalhaar-blues-and-greens-for-sale-in-ahmedabad-pppfs
R29326,Anusandhan Apartments,Delhi South West,https://www.magicbricks.com/project-st-anns-apartments-for-sale-in-new-delhi-pppfs
R29462,New Cosmopolitan CGHS,Delhi South West,https://www.magicbricks.com/shree-lal-krupa-chs-seawoods-navi-mumbai-pdpid-4d4235313131363833
R294633,Codename Skywards,Thane Outskirts,https://www.magicbricks.com/jp-codename-skywards-ambernath-east-beyond-thane-pdpid-4d4235333333383335
R29470,Antriksh Apna Villa Apartments,Delhi South West,https://www.magicbricks.com/project-apna-villa-apartment-for-sale-in-new-delhi-pppfs
R294921,Lakhani Royale,Navi Mumbai,https://www.magicbricks.com/lakhani-royale-ulwe-navi-mumbai-pdpid-4d4235313133393535
R29506,CGHS Aakash Ganga,Delhi South West,https://www.magicbricks.com/aakash-ganga-apartments-dwarka-sector-6-new-delhi-pdpid-4d4235303131303834
R29508,CGHS Sabka Ghar,Delhi South West,https://www.magicbricks.com/sabka-ghar-apartments-dwarka-sector-6-new-delhi-pdpid-4d4235303130373639
R295261,Saarrthi Signature Tower,Pune Central,https://www.magicbricks.com/the-signature-tower-model-colony-pune-pdpid-4d4235313434393039
R295673,Tata 88 East,Kolkata South,https://www.magicbricks.com/project-tata-88-east-for-sale-in-kolkata-pppfs
R29606,Divya Apartments,Delhi South West,https://www.magicbricks.com/property-for-sale-in-amber-hai-new-delhi-pppfs
R296293,Provident Park Square,Bangalore South,https://www.magicbricks.com/provident-park-square-phase-4-kanakapura-road-bangalore-pdpid-4d4235313837333738
R296319,Maitri Lake View,Ahmedabad North,https://www.magicbricks.com/project-maitri-lake-view-for-sale-in-ahmedabad-pppfs
R296447,Lohia Odela,Pune West,https://www.magicbricks.com/project-lohia-odela-2bhk-for-sale-in-pune-pppfs
r296597,Trump Tower,Gurgaon,https://www.magicbricks.com/project-tribeca-trump-tower-for-sale-in-gurgaon-pppfs
R29664,Air India Apartment,Delhi South West,https://www.magicbricks.com/project-air-india-employees-apartment-for-rent-in-new-delhi-pppfr
R297469,Bhashyam Oxygen County,Hyderabad,https://www.magicbricks.com/project-plots-bhashyam-oxygen-county-for-sale-in-hyderabad-pppfs
R29770,CGHS Kairali Apartments,Delhi South West,https://www.magicbricks.com/project-prodyogiki-apartments-x-for-rent-in-new-delhi-pppfr
R297823,Platinum Emporius,Navi Mumbai,https://www.magicbricks.com/project-platinum-emporius-for-sale-in-navi-mumbai-pppfs
R297921,Morya,Kolkata South,https://www.magicbricks.com/project-morya-phase-1-for-sale-in-kolkata-pppfs
R29844,Harmony Apartments,Delhi South West,https://www.magicbricks.com/project-brindavan-apartment-for-rent-in-new-delhi-pppfr
R29854,CGHS Pacific Apartments,Delhi South West,https://www.magicbricks.com/project-amba-cghs-for-rent-in-new-delhi-pppfr
R299,DLF Westend Heights,Bangalore South,https://www.magicbricks.com/project-dlf-westend-heights-for-sale-in-bangalore-pppfs
r299583,Ranjai Apartments,Pune South,https://www.magicbricks.com/shinde-&-patil-ranjai-shivane-pune-pdpid-4d4235313434313637
r300103,Nirvana Beyond,Pune West,https://www.magicbricks.com/project-nirvana-beyond-for-sale-in-pune-pppfs
r303,Jaypee Greens Kalypso Court,Noida,https://www.magicbricks.com/jaypee-greens-kalypso-court-sector-128-noida-pdpid-4d4235303231353130
R30350,Shakti Apartment,Delhi South West,https://www.magicbricks.com/
R303861,Piramal Mahalaxmi,Mumbai South,https://www.magicbricks.com/piramal-mahalaxmi-mahalakshmi-mumbai-pdpid-4d4235313134393335
R306817,Concorde Hill Crest,Bangalore North,https://www.magicbricks.com/project-plots-concorde-hill-crest-for-sale-in-bangalore-pppfs
R30708,Vascon Marigold,Pune East,https://www.magicbricks.com/marigold-kalyani-nagar-pune-pdpid-4d4235303030303435
R308931,Delta Tower 2,Navi Mumbai,https://www.magicbricks.com/delta-tower-ulwe-navi-mumbai-pdpid-4d4235303732313333
R3094,Jaypee Greens Kingswood Oriental,Noida,https://www.magicbricks.com/jaypee-greens-kingswood-oriental-sector-128-noida-pdpid-4d4235303130313534
r309707,Silveroak Saisha,Pune West,https://www.magicbricks.com/project-sai-samarttha-silveroak-saisha-for-rent-in-pune-pppfr
R311373,Umiya Oasis,Mira Bhayandar,https://www.magicbricks.com/umiya-oasis-mira-road-mumbai-pdpid-4d4235313139303731
R31228,Oberoi Esquire,Western Mumbai,https://www.magicbricks.com/oberoi-esquire-goregaon-east-mumbai-pdpid-4d4235303230303039
R312533,Amrut Raj Regalia,Thane Outskirts,https://www.magicbricks.com/vimal-park-kalyan-east-beyond-thane-pdpid-4d4235303930323235
R313,Jaypee Greens Imperial Court,Noida,https://www.magicbricks.com/project-jaypee-greens-imperial-court-3bhk-for-sale-in-noida-pppfs
R314477,Juhi Niharika Absolute,Navi Mumbai,https://www.magicbricks.com/project-juhi-niharika-absolute-for-sale-in-navi-mumbai-pppfs
R315153,MICL Aaradhya Highpark,Mira Bhayandar,https://www.magicbricks.com/project-micl-aaradhya-high-park-for-sale-in-mumbai-pppfs
R316069,Purab Premium Apartments,Mohali,https://www.magicbricks.com/purab-premium-apartments-sector-88-mohali-pdpid-4d4235333039363431
R31628,Galaxy Greenwoods,Navi Mumbai,https://www.magicbricks.com/project-galaxy-green-woods-for-sale-in-navi-mumbai-pppfs
R316305,Rama Fusion Towers,Pune West,https://www.magicbricks.com/rama-fusion-towers-hinjewadi-pune-pdpid-4d4235313138363433
R317381,Trendsquares Ortus,Bangalore North,https://www.magicbricks.com/trendsquare-ortus-phase-2-amrutahalli-bangalore-pdpid-4d4235333331343637
R32040,SD The Imperial,Mumbai South,https://www.magicbricks.com/the-imperial-tardeo-mumbai-pdpid-4d4235303430383130
r32146,Vihaan Greens,Greater Noida,https://www.magicbricks.com/vihaan-greens-noida-extension-noida-pdpid-4d4235303237353331
R321863,Aarone Countywalk Oasis,Indore,https://www.magicbricks.com/project-aarone-countywalk-oasis-for-sale-in-indore-pppfs
R32486,Signia Isles,Western Mumbai,https://www.magicbricks.com/sunteck-signia-isles-bandra-kurla-complex-mumbai-pdpid-4d4235303832373539
R324931,Satvik Homes,Faridabad,https://www.magicbricks.com/nri/villas-in-ghaziabad-for-sale-pppfs
R32688,Gauri Excellency,Western Mumbai,https://www.magicbricks.com/project-gauri-excellency-1bhk-for-sale-in-mumbai-pppfs
R326897,T Bhimjyani Verraton,Thane,https://www.magicbricks.com/t-bhimjyani-the-verraton-manpada-thane-west-thane-pdpid-4d4235313234363535
r326899,M3M Skycity,Gurgaon,https://www.magicbricks.com/m3m-skycity-sector-65-gurgaon-pdpid-4d4235313233373333
R327203,BDA Sites,Bangalore West,https://www.magicbricks.com/residential-plots-land-for-sale-in-bangalore-west-pppfs
R327689,Raj Akshay,Mira Bhayandar,https://www.magicbricks.com/raj-akshay-mira-road-mumbai-pdpid-4d4235313233303935
R329641,Ramdev Bhav Residency,Thane,https://www.magicbricks.com/bhav-residency-kasheli-beyond-thane-pdpid-4d4235313233313533
R329797,JE and VEE Om Trimurti,Western Mumbai,https://www.magicbricks.com/je-&-vee-om-trimurti-dindoshi-mumbai-pdpid-4d4235313234373333
R329969,Swargaseema Sirulaseema I,Hyderabad,https://www.magicbricks.com/project-plots-swargaseema-sirula-seema-i-for-sale-in-hyderabad-pppfs
R330163,Balaji Mayuresh Delta,Navi Mumbai,https://www.magicbricks.com/balaji-mayuresh-delta-ulwe-navi-mumbai-pdpid-4d4235313237333833
R330299,Eternia at Kalpataru Parkcity,Thane,https://www.magicbricks.com/eternia-at-kalpataru-parkcity-kolshet-road-thane-pdpid-4d4235333239373031
R331299,Nyati Esteban 1,Pune South,https://www.magicbricks.com/project-nyati-esteban-i-3bhk-for-sale-in-pune-pppfs
R331371,Poojaa Accord Smart City,Chennai South,https://www.magicbricks.com/residential-plots-land-for-sale-in-thiruvalluvar-nagar-ambattur-chennai-price-10-lakhs-to-15-lakhs-pppfs
R331815,One Akshar,Navi Mumbai,https://www.magicbricks.com/project-one-akshar-for-sale-in-navi-mumbai-pppfs
r33206,Ambience Tiverton,Noida,https://www.magicbricks.com/project-ambience-tiverton-for-sale-in-noida-pppfs
R332451,Vilas Yashone Wakad Central,Pune West,https://www.magicbricks.com/project-vilas-javdekar-yashone-wakad-central-for-sale-in-pune-pppfs
