XID,Unit Type,Unit Size,Area Type,Price,Possession Date
R9902,3 BHK,1228 sq.ft,Super Area,98 Lac,Possession by Aug'15
R9902,2 BHK,952 sq.ft,Super Area,75 Lac,Possession by Aug'15
R9902,2 BHK,1078 sq.ft,Super Area,75 Lac,Possession by Aug'15
R290423,3 BHK,867 sq.ft,Super Area,71.3 Lac,Possession by Oct'28
R290423,3 BHK,980 sq.ft,Super Area,78 Lac,Possession by Oct'28
R290423,3 BHK,1489 sq.ft,Super Area,72.8 Lac,Possession by Oct'28
R290423,3 BHK,1638 sq.ft,Super Area,79.7 Lac,Possession by Oct'28
R290423,2 BHK,660 sq.ft,Super Area,56.8 Lac,Possession by Oct'28
R290423,2 BHK,1175 sq.ft,Super Area,57.9 Lac,Possession by Oct'28
R34192,3 BHK,1295 sq.ft,Super Area,71.2 Lac,Possession by Dec'22
R34192,3 BHK,1520 sq.ft,Super Area,80 Lac,Possession by Dec'22
R34192,2 BHK,849 sq.ft,Super Area,36.9 Lac,Possession by Dec'22
R34192,2 BHK,866 sq.ft,Super Area,40 Lac,Possession by Dec'22
R34192,2 BHK,955 sq.ft,Super Area,48 Lac,Possession by Dec'22
R34192,2 BHK,959 sq.ft,Super Area,51.8 Lac,Possession by Dec'22
R34192,2 BHK,989 sq.ft,Super Area,41 Lac,Possession by Dec'22
R34192,1 BHK,644 sq.ft,Super Area,30 Lac,Possession by Dec'22
R37216,5 BHK,7750 sq.ft,Super Area,15.21 Cr,Possession by Jun'15
R37216,5 BHK,7808 sq.ft,Super Area,14.05 Cr,Possession by Jun'15
R37216,5 BHK,7934 sq.ft,Super Area,14.28 Cr,Possession by Jun'15
R37216,5 BHK,8076 sq.ft,Super Area,14.53 Cr,Possession by Jun'15
R37216,4 BHK,6727 sq.ft,Super Area,12.15 Cr,Possession by Jun'15
R37216,4 BHK,6750 sq.ft,Super Area,13.25 Cr,Possession by Jun'15
R37216,4 BHK,6838 sq.ft,Super Area,12.35 Cr,Possession by Jun'15
R37216,4 BHK,7021 sq.ft,Super Area,12.68 Cr,Possession by Jun'15
R59430,3 BHK,1575 sq.ft,Super Area,1.25 Cr,Possession by Dec'17
R59430,3 BHK,1600 sq.ft,Super Area,1.40 Cr,Possession by Dec'17
R59430,3 BHK,1875 sq.ft,Super Area,1.65 Cr,Possession by Dec'17
R59430,3 BHK,1890 sq.ft,Super Area,1.20 Cr,Possession by Dec'17
R59430,3 BHK,1990 sq.ft,Super Area,1.80 Cr,Possession by Dec'17
R59430,3 BHK,2080 sq.ft,Super Area,1.95 Cr,Possession by Dec'17
R59430,3 BHK,2100 sq.ft,Super Area,1.12 Cr,Possession by Dec'17
R59430,3 BHK,2385 sq.ft,Super Area,2.01 Cr,Possession by Dec'17
R395475,Residential plot,900 sq.ft,Super Area,55 Lac,Possession by Dec'24
R395475,Residential plot,990 sq.ft,Super Area,60.5 Lac,Possession by Dec'24
R395475,Residential plot,1017 sq.ft,Super Area,62.2 Lac,Possession by Dec'24
R395475,Residential plot,1107 sq.ft,Super Area,67.7 Lac,Possession by Dec'24
R911,3 BHK,1850 sq.ft,Super Area,6.25 Cr,Possession by Jan'14
R911,2 BHK,1000 sq.ft,Super Area,3.65 Cr,Possession by Jan'14
R911,4 BHK,2400 sq.ft,Super Area,7.25 Cr,Possession by Jan'14
R1421,3 BHK,1003 sq.ft,Super Area,86.9 Lac,Possession by Jun'27
R1421,3 BHK,1004 sq.ft,Super Area,1.08 Cr,Possession by Jun'27
R1421,3 BHK,1008 sq.ft,Super Area,1.08 Cr,Possession by Jun'27
R1421,3 BHK,1020 sq.ft,Super Area,1.09 Cr,Possession by Jun'27
R1421,3 BHK,1023 sq.ft,Super Area,1.10 Cr,Possession by Jun'27
R1421,3 BHK,1025 sq.ft,Super Area,1.10 Cr,Possession by Jun'27
R1421,3 BHK,1031 sq.ft,Super Area,1.11 Cr,Possession by Jun'27
R1421,3 BHK,1040 sq.ft,Super Area,1.11 Cr,Possession by Jun'27
R1421,3 BHK,1041 sq.ft,Super Area,1.12 Cr,Possession by Jun'27
R1421,2 BHK,736 sq.ft,Super Area,63.8 Lac,Possession by Jun'27
R1421,2 BHK,766 sq.ft,Super Area,66.4 Lac,Possession by Jun'27
R266965,2 BHK,950 sq.ft,Super Area,3.35 Cr,Possession by Dec'23
R266965,2 BHK,1050 sq.ft,Super Area,3.20 Cr,Possession by Dec'23
R266965,2 BHK,1100 sq.ft,Super Area,3.10 Cr,Possession by Dec'23
R266965,2 BHK,1200 sq.ft,Super Area,2.98 Cr,Possession by Dec'23
R266965,2 BHK,1250 sq.ft,Super Area,3.60 Cr,Possession by Dec'23
R124217,2 BHK,1200 sq.ft,Super Area,1 Cr,Possession by Jun'09
R124217,2 BHK,1260 sq.ft,Super Area,1.10 Cr,Possession by Jun'09
R124217,2 BHK,1350 sq.ft,Super Area,1.05 Cr,Possession by Jun'09
R272177,3 BHK,865 sq.ft,Super Area,1 Cr,Possession by Oct'22
R272177,2 BHK,625 sq.ft,Super Area,75 Lac,Possession by Oct'22
R272177,1 BHK,443 sq.ft,Super Area,49.9 Lac,Possession by Oct'22
R401487,3 BHK,1275 sq.ft,Super Area,1.11 Cr,Possession by Dec'23
R401487,2 BHK,1155 sq.ft,Super Area,97.6 Lac,Possession by Dec'23
R401487,2 BHK,1220 sq.ft,Super Area,95 Lac,Possession by Dec'23
R341465,3 BHK,1250 sq.ft,Super Area,65.4 Lac,Possession by Aug'25
R341465,3 BHK,1315 sq.ft,Super Area,68.8 Lac,Possession by Aug'25
R341465,3 BHK,1435 sq.ft,Super Area,75 Lac,Possession by Aug'25
R341465,3 BHK,1450 sq.ft,Super Area,75.8 Lac,Possession by Aug'25
R341465,3 BHK,1550 sq.ft,Super Area,81.1 Lac,Possession by Aug'25
R341465,3 BHK,1555 sq.ft,Super Area,81.3 Lac,Possession by Aug'25
R341465,3 BHK,1615 sq.ft,Super Area,84.4 Lac,Possession by Aug'25
R341465,2 BHK,1185 sq.ft,Super Area,62 Lac,Possession by Aug'25
R341465,2 BHK,1250 sq.ft,Super Area,65.4 Lac,Possession by Aug'25
R341465,2 BHK,1315 sq.ft,Super Area,68.8 Lac,Possession by Aug'25
R67564,3 BHK,1916 sq.ft,Super Area,2.64 Cr,Possession by Mar'19
R67564,3 BHK,2087 sq.ft,Super Area,3.30 Cr,Possession by Mar'19
R67564,2 BHK,1303 sq.ft,Super Area,2.12 Cr,Possession by Mar'19
R67564,2 BHK,1677 sq.ft,Super Area,2.30 Cr,Possession by Mar'19
R1345,Commercial office space,700 sq.ft,Super Area,80 Lac,Possession by Apr'20
R1345,Commercial office space,938 sq.ft,Super Area,1.15 Cr,Possession by Apr'20
R1345,3 BHK,2105 sq.ft,Super Area,2.35 Cr,Possession by Apr'20
R1345,2 BHK,1380 sq.ft,Super Area,1.32 Cr,Possession by Apr'20
R269095,5 BHK,2368 sq.ft,Super Area,3.25 Cr,Possession by Sep'16
R269095,5 BHK,2400 sq.ft,Super Area,2.60 Cr,Possession by Sep'16
R269095,4 BHK,2000 sq.ft,Super Area,2.10 Cr,Possession by Sep'16
R255673,3 BHK,1490 sq.ft,Super Area,1.13 Cr,Possession by Dec'19
R255673,3 BHK,1710 sq.ft,Super Area,1.49 Cr,Possession by Dec'19
R255673,2 BHK,1295 sq.ft,Super Area,1.45 Cr,Possession by Dec'19
R47860,3 BHK,1415 sq.ft,Super Area,3.11 Cr,Possession by Jan'16
R47860,3 BHK,1660 sq.ft,Super Area,3.99 Cr,Possession by Jan'16
R47860,3 BHK,1975 sq.ft,Super Area,5 Cr,Possession by Jan'16
R47860,2 BHK,1325 sq.ft,Super Area,3.30 Cr,Possession by Jan'16
R47860,4 BHK,2555 sq.ft,Super Area,6 Cr,Possession by Jan'16
R47860,4 BHK,2655 sq.ft,Super Area,6.10 Cr,Possession by Jan'16
R382695,3 BHK,1094 sq.ft,Super Area,3.28 Cr,Possession by Dec'26
R382695,3 BHK,1098 sq.ft,Super Area,3.29 Cr,Possession by Dec'26
R382695,2 BHK,750 sq.ft,Super Area,2.25 Cr,Possession by Dec'26
R382695,2 BHK,759 sq.ft,Super Area,2.27 Cr,Possession by Dec'26
R382695,2 BHK,760 sq.ft,Super Area,2.28 Cr,Possession by Dec'26
R382695,2 BHK,763 sq.ft,Super Area,2.28 Cr,Possession by Dec'26
R382695,2 BHK,766 sq.ft,Super Area,2.29 Cr,Possession by Dec'26
R382695,2 BHK,815 sq.ft,Super Area,2.44 Cr,Possession by Dec'26
R382695,2 BHK,827 sq.ft,Super Area,2.48 Cr,Possession by Dec'26
R382695,5 BHK,1926 sq.ft,Super Area,5.77 Cr,Possession by Dec'26
R382695,5 BHK,2926 sq.ft,Super Area,8.77 Cr,Possession by Dec'26
R382695,4 BHK,1533 sq.ft,Super Area,4.59 Cr,Possession by Dec'26
R382695,4 BHK,1654 sq.ft,Super Area,4.96 Cr,Possession by Dec'26
R6514,3 BHK,1590 sq.ft,Super Area,90.5 Lac,Possession by Dec'15
R6514,3 BHK,2984 sq.ft,Super Area,1.69 Cr,Possession by Dec'15
R6514,4 BHK,2986 sq.ft,Super Area,1.70 Cr,Possession by Dec'15
R393432,3 BHK,1214 sq.ft,Super Area,2.91 Cr,Possession by Mar'27
R393432,2 BHK,727 sq.ft,Super Area,1.78 Cr,Possession by Mar'27
R393432,1 BHK,467 sq.ft,Super Area,1.26 Cr,Possession by Mar'27
R8352,2 BHK,708 sq.ft,Super Area,45.9 Lac,Possession by Sep'23
R8352,2 BHK,804 sq.ft,Super Area,47 Lac,Possession by Sep'23
R8352,2 BHK,814 sq.ft,Super Area,52.8 Lac,Possession by Sep'23
R8352,2 BHK,966 sq.ft,Super Area,62.6 Lac,Possession by Sep'23
R8352,2 BHK,1163 sq.ft,Super Area,75.4 Lac,Possession by Sep'23
R17466,2 BHK,1100 sq.ft,Super Area,2.40 Cr,Possession by May'11
R17466,2 BHK,1220 sq.ft,Super Area,2.20 Cr,Possession by May'11
R17466,2 BHK,1235 sq.ft,Super Area,1.98 Cr,Possession by May'11
R112799,2 BHK,1012 sq.ft,Super Area,52 Lac,Possession by Apr'16
R112799,2 BHK,1020 sq.ft,Super Area,51 Lac,Possession by Apr'16
R112799,2 BHK,1096 sq.ft,Super Area,55 Lac,Possession by Apr'16
R1286,3 BHK,1230 sq.ft,Super Area,60 Lac,Possession by Oct'15
R1286,3 BHK,1252 sq.ft,Super Area,55 Lac,Possession by Oct'15
R1286,2 BHK,923 sq.ft,Super Area,46 Lac,Possession by Oct'15
R1286,2 BHK,939 sq.ft,Super Area,49.5 Lac,Possession by Oct'15
R1286,2 BHK,943 sq.ft,Super Area,48 Lac,Possession by Oct'15
R1259,3 BHK,1405 sq.ft,Super Area,1.62 Cr,Possession by Dec'17
R1259,3 BHK,1730 sq.ft,Super Area,2 Cr,Possession by Dec'17
R1259,3 BHK,2815 sq.ft,Super Area,3.25 Cr,Possession by Dec'17
R1259,2 BHK,2220 sq.ft,Super Area,2.56 Cr,Possession by Dec'17
R1259,4 BHK,2650 sq.ft,Super Area,3.06 Cr,Possession by Dec'17
R1259,4 BHK,2915 sq.ft,Super Area,3.36 Cr,Possession by Dec'17
R1259,4 BHK,3400 sq.ft,Super Area,3.93 Cr,Possession by Dec'17
R7734,3 BHK,1750 sq.ft,Super Area,2.10 Cr,Possession by Oct'19
R7734,3 BHK,2150 sq.ft,Super Area,2.58 Cr,Possession by Oct'19
R7734,3 BHK,2585 sq.ft,Super Area,3.10 Cr,Possession by Oct'19
R11366,3 BHK,1550 sq.ft,Super Area,5.10 Cr,Possession by Mar'24
R11366,3 BHK,1800 sq.ft,Super Area,5.25 Cr,Possession by Mar'24
R11366,3 BHK,1850 sq.ft,Super Area,6.10 Cr,Possession by Mar'24
R11366,3 BHK,2275 sq.ft,Super Area,6 Cr,Possession by Mar'24
R11366,2 BHK,1320 sq.ft,Super Area,3.30 Cr,Possession by Mar'24
R11366,2 BHK,1400 sq.ft,Super Area,3.70 Cr,Possession by Mar'24
R146195,3 BHK,1248 sq.ft,Super Area,59.9 Lac,Possession by Nov'25
R146195,3 BHK,1250 sq.ft,Super Area,60 Lac,Possession by Nov'25
R146195,3 BHK,1267 sq.ft,Super Area,60.8 Lac,Possession by Nov'25
R146195,3 BHK,1324 sq.ft,Super Area,70 Lac,Possession by Nov'25
R146195,3 BHK,1341 sq.ft,Super Area,64.4 Lac,Possession by Nov'25
R146195,3 BHK,1409 sq.ft,Super Area,67.6 Lac,Possession by Nov'25
R146195,3 BHK,1461 sq.ft,Super Area,70.1 Lac,Possession by Nov'25
R146195,3 BHK,1487 sq.ft,Super Area,71.4 Lac,Possession by Nov'25
R146195,2 BHK,1012 sq.ft,Super Area,60 Lac,Possession by Nov'25
R146195,2 BHK,1038 sq.ft,Super Area,49.8 Lac,Possession by Nov'25
R170709,2 BHK,750 sq.ft,Super Area,25 Lac,Possession by Aug'18
R170709,2 BHK,810 sq.ft,Super Area,24 Lac,Possession by Aug'18
R170709,2 BHK,950 sq.ft,Super Area,31 Lac,Possession by Aug'18
R170709,2 BHK,980 sq.ft,Super Area,35 Lac,Possession by Aug'18
R213691,3 BHK,1286 sq.ft,Super Area,64.3 Lac,Possession by Dec'19
R213691,3 BHK,1295 sq.ft,Super Area,64.8 Lac,Possession by Dec'19
R213691,2 BHK,1135 sq.ft,Super Area,56.8 Lac,Possession by Dec'19
R213691,2 BHK,1140 sq.ft,Super Area,57 Lac,Possession by Dec'19
R257195,4 BHK villa,4500 sq.ft,Super Area,7.50 Cr,Possession by Jun'26
R257195,4 BHK villa,4950 sq.ft,Super Area,8.50 Cr,Possession by Jun'26
R257195,4 BHK villa,6975 sq.ft,Super Area,10 Cr,Possession by Jun'26
R268113,4 BHK villa,2600 sq.ft,Super Area,2.45 Cr,Possession by Dec'27
R268113,4 BHK villa,3200 sq.ft,Super Area,3.02 Cr,Possession by Dec'27
R268113,4 BHK villa,3400 sq.ft,Super Area,3.21 Cr,Possession by Dec'27
R300531,3 BHK,1360 sq.ft,Super Area,78.9 Lac,Possession by Dec'23
R300531,3 BHK,1376 sq.ft,Super Area,79.8 Lac,Possession by Dec'23
R300531,3 BHK,1447 sq.ft,Super Area,83.9 Lac,Possession by Dec'23
R300531,3 BHK,1477 sq.ft,Super Area,85.7 Lac,Possession by Dec'23
R300531,3 BHK,1491 sq.ft,Super Area,86.5 Lac,Possession by Dec'23
R300531,3 BHK,1550 sq.ft,Super Area,89.9 Lac,Possession by Dec'23
R300531,2 BHK,1089 sq.ft,Super Area,63.2 Lac,Possession by Dec'23
R300531,2 BHK,1158 sq.ft,Super Area,67.2 Lac,Possession by Dec'23
R317959,Residential plot,1200 sq.ft,Super Area,Price Not Available,Possession by Aug'18
R317959,Residential plot,1250 sq.ft,Super Area,Price Not Available,Possession by Aug'18
R317959,Residential plot,1300 sq.ft,Super Area,Price Not Available,Possession by Aug'18
R317959,Residential plot,1350 sq.ft,Super Area,Price Not Available,Possession by Aug'18
R317959,Residential plot,1400 sq.ft,Super Area,Price Not Available,Possession by Aug'18
R317959,Residential plot,1450 sq.ft,Super Area,Price Not Available,Possession by Aug'18
R317959,Residential plot,1500 sq.ft,Super Area,Price Not Available,Possession by Aug'18
R337311,3 BHK,1054 sq.ft,Super Area,41.1 Lac,Possession by Mar'22
R337311,2 BHK,867 sq.ft,Super Area,33.8 Lac,Possession by Mar'22
R337311,2 BHK,876 sq.ft,Super Area,34.2 Lac,Possession by Mar'22
R337311,2 BHK,925 sq.ft,Super Area,36.1 Lac,Possession by Mar'22
R338307,3 BHK,1460 sq.ft,Super Area,71.5 Lac,Possession by Dec'25
R338307,3 BHK,1580 sq.ft,Super Area,77.4 Lac,Possession by Dec'25
R338307,3 BHK,1610 sq.ft,Super Area,78.9 Lac,Possession by Dec'25
R338307,3 BHK,1800 sq.ft,Super Area,88.2 Lac,Possession by Dec'25
R338307,3 BHK,1980 sq.ft,Super Area,97 Lac,Possession by Dec'25
R338307,3 BHK,2000 sq.ft,Super Area,98 Lac,Possession by Dec'25
R338307,2 BHK,1450 sq.ft,Super Area,71.1 Lac,Possession by Dec'25
R338307,2 BHK,1520 sq.ft,Super Area,74.5 Lac,Possession by Dec'25
R338307,4 BHK,2800 sq.ft,Super Area,1.37 Cr,Possession by Dec'25
R368687,Penthouse,3300 sq.ft,Super Area,2.63 Cr,Possession by Sep'24
R368687,Penthouse,3313 sq.ft,Super Area,2.52 Cr,Possession by Sep'24
R368687,Penthouse,3600 sq.ft,Super Area,2.87 Cr,Possession by Sep'24
R368687,3 BHK,1980 sq.ft,Super Area,1.57 Cr,Possession by Sep'24
R368687,3 BHK,2025 sq.ft,Super Area,1.61 Cr,Possession by Sep'24
R368890,3 BHK,1260 sq.ft,Super Area,46.5 Lac,Possession by Sep'24
R368890,3 BHK,1350 sq.ft,Super Area,54 Lac,Possession by Sep'24
R368890,3 BHK,1775 sq.ft,Super Area,64.9 Lac,Possession by Sep'24
R378396,3 BHK,2664 sq.ft,Super Area,1.77 Cr,Possession by Dec'25
R378396,4 BHK,4338 sq.ft,Super Area,2.89 Cr,Possession by Dec'25
R378396,4 BHK,4464 sq.ft,Super Area,2.97 Cr,Possession by Dec'25
R383861,4 BHK,4735 sq.ft,Super Area,4.26 Cr,Possession by Dec'25
R383861,4 BHK,5300 sq.ft,Super Area,4.77 Cr,Possession by Dec'25
R383861,4 BHK,5500 sq.ft,Super Area,4.95 Cr,Possession by Dec'25
R387584,Residential plot,1500 sq.ft,Super Area,96 Lac,Possession by Jul'26
R387584,Residential plot,1800 sq.ft,Super Area,1.12 Cr,Possession by Jul'26
R387584,4 BHK,3000 sq.ft,Super Area,2.25 Cr,Possession by Jul'26
R394347,3 BHK,1745 sq.ft,Super Area,1.19 Cr,Possession by Jun'25
R394347,4 BHK,1840 sq.ft,Super Area,1.26 Cr,Possession by Jun'25
R394347,4 BHK,1889 sq.ft,Super Area,1.29 Cr,Possession by Jun'25
R397407,3 BHK,1459 sq.ft,Super Area,7.27 Cr,Possession by Dec'25
R397407,2 BHK,774 sq.ft,Super Area,3.86 Cr,Possession by Dec'25
R397407,2 BHK,860 sq.ft,Super Area,4.29 Cr,Possession by Dec'25
R397407,2 BHK,907 sq.ft,Super Area,4.52 Cr,Possession by Dec'25
R397407,1 BHK,435 sq.ft,Super Area,2.17 Cr,Possession by Dec'25
R398938,5 BHK,5887 sq.ft,Super Area,6.02 Cr,Possession by Dec'27
R398938,4 BHK,4651 sq.ft,Super Area,4.19 Cr,Possession by Dec'27
R398938,4 BHK,4941 sq.ft,Super Area,4.45 Cr,Possession by Dec'27
R405361,5 BHK villa,5111 sq.ft,Super Area,6.05 Cr,Possession by Oct'28
R405361,5 BHK villa,6111 sq.ft,Super Area,7.24 Cr,Possession by Oct'28
R405361,4 BHK villa,3888 sq.ft,Super Area,4.60 Cr,Possession by Oct'28
R405361,4 BHK villa,4222 sq.ft,Super Area,5 Cr,Possession by Oct'28
R405361,4 BHK villa,4455 sq.ft,Super Area,5.27 Cr,Possession by Oct'28
R410064,3 BHK,204 sq.ft,Super Area,61.2 Lac,Possession by Dec'26
R410064,3 BHK,1836 sq.ft,Super Area,61.2 Lac,Possession by Dec'26
R410064,2 BHK,1395 sq.ft,Super Area,48.1 Lac,Possession by Dec'26
R410064,2 BHK,1422 sq.ft,Super Area,49 Lac,Possession by Dec'26
R414587,3 BHK,1625 sq.ft,Super Area,57 Lac,Possession by Dec'30
R414587,3 BHK,1665 sq.ft,Super Area,58.5 Lac,Possession by Dec'30
R414587,2 BHK,1280 sq.ft,Super Area,43.5 Lac,Possession by Dec'30
R418337,Penthouse,3203 sq.ft,Super Area,Price Not Available,Possession by Dec'27
R418337,Penthouse,3540 sq.ft,Super Area,Price Not Available,Possession by Dec'27
R418337,3 BHK,1800 sq.ft,Super Area,Price Not Available,Possession by Dec'27
R418337,2 BHK,999 sq.ft,Super Area,Price Not Available,Possession by Dec'27
R418337,5 BHK,3700 sq.ft,Super Area,Price Not Available,Possession by Dec'27
R418337,4 BHK,3250 sq.ft,Super Area,Price Not Available,Possession by Dec'27
R418337,4 BHK villa,4340 sq.ft,Super Area,Price Not Available,Possession by Dec'27
R421431,3 BHK,2493 sq.ft,Super Area,1.28 Cr,Possession by Dec'29
R421431,3 BHK,2502 sq.ft,Super Area,1.11 Cr,Possession by Dec'29
R421431,3 BHK,2520 sq.ft,Super Area,1.30 Cr,Possession by Dec'29
R421431,3 BHK,2538 sq.ft,Super Area,1.12 Cr,Possession by Dec'29
R421431,5 BHK,6003 sq.ft,Super Area,3 Cr,Possession by Dec'29
R421431,4 BHK,3402 sq.ft,Super Area,1.43 Cr,Possession by Dec'29
R421431,4 BHK,5094 sq.ft,Super Area,2.54 Cr,Possession by Dec'29
R423077,3 BHK,2198 sq.ft,Super Area,1.13 Cr,Possession by Dec'29
R423077,3 BHK,2238 sq.ft,Super Area,1.16 Cr,Possession by Dec'29
R423077,2 BHK,1389 sq.ft,Super Area,72.2 Lac,Possession by Dec'29
R423265,3 BHK,1570 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R423265,3 BHK,1583 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R423265,3 BHK,1588 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R423265,3 BHK,1814 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R423265,3 BHK,2002 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R423265,3 BHK,2205 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R423265,3 BHK,2210 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R423265,3 BHK,2211 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R423265,3 BHK,2217 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R423265,3 BHK,2261 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R423265,3 BHK,2315 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R423265,3 BHK,2435 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R423265,3 BHK,2630 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R423265,3 BHK,2702 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R423265,3 BHK,2727 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R423265,3 BHK,2745 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R423265,3 BHK,2764 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R423265,3 BHK,2832 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R423265,3 BHK,3069 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R423265,3 BHK,3141 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R423265,2 BHK,1275 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R423265,2 BHK,1340 sq.ft,Super Area,Price Not Available,Possession by Dec'26
R425849,Residential plot,1163 sq.ft,Super Area,Price Not Available,Possession by Dec'24
R425849,Residential plot,1200 sq.ft,Super Area,Price Not Available,Possession by Dec'24
R425849,Residential plot,1300 sq.ft,Super Area,Price Not Available,Possession by Dec'24
R425849,Residential plot,1350 sq.ft,Super Area,Price Not Available,Possession by Dec'24
R425849,Residential plot,1400 sq.ft,Super Area,Price Not Available,Possession by Dec'24
R425849,Residential plot,1450 sq.ft,Super Area,Price Not Available,Possession by Dec'24
R425849,Residential plot,1500 sq.ft,Super Area,Price Not Available,Possession by Dec'24
R426093,3 BHK,2442 sq.ft,Super Area,2.30 Cr,Possession by Jun'26
R426093,4 BHK,2930 sq.ft,Super Area,2.57 Cr,Possession by Jun'26
R426093,4 BHK,3200 sq.ft,Super Area,2.49 Cr,Possession by Jun'26
R426093,4 BHK,3480 sq.ft,Super Area,2.78 Cr,Possession by Jun'26
R428385,Residential plot,1449 sq.ft,Super Area,37 Lac,Possession by Apr'27
R428385,Residential plot,1485 sq.ft,Super Area,38 Lac,Possession by Apr'27
R428385,Residential plot,1647 sq.ft,Super Area,42.1 Lac,Possession by Apr'27
R428385,Residential plot,1800 sq.ft,Super Area,46 Lac,Possession by Apr'27
R428385,Residential plot,1899 sq.ft,Super Area,48.5 Lac,Possession by Apr'27
R428385,Residential plot,2250 sq.ft,Super Area,57.5 Lac,Possession by Apr'27
R428385,Residential plot,2700 sq.ft,Super Area,69 Lac,Possession by Apr'27
R428385,Residential plot,3096 sq.ft,Super Area,79.1 Lac,Possession by Apr'27
R428385,2 BHK villa,1252 sq.ft,Super Area,66 Lac,Possession by Apr'27
R428385,2 BHK villa,1302 sq.ft,Super Area,71 Lac,Possession by Apr'27
R428438,3 BHK,1730 sq.ft,Super Area,58.8 Lac,Possession by Oct'29
R428438,3 BHK,1750 sq.ft,Super Area,59.5 Lac,Possession by Oct'29
R428438,2 BHK,1230 sq.ft,Super Area,41.8 Lac,Possession by Oct'29
R428438,2 BHK,1320 sq.ft,Super Area,44.9 Lac,Possession by Oct'29
R430085,3 BHK,1422 sq.ft,Super Area,68 Lac,Possession by Mar'25
R430085,3 BHK,1494 sq.ft,Super Area,71.2 Lac,Possession by Mar'25
R430085,3 BHK,1495 sq.ft,Super Area,71.3 Lac,Possession by Mar'25
R430085,2 BHK,1080 sq.ft,Super Area,52.6 Lac,Possession by Mar'25
R430085,2 BHK,1170 sq.ft,Super Area,56.7 Lac,Possession by Mar'25
R430085,2 BHK,1197 sq.ft,Super Area,57.9 Lac,Possession by Mar'25
R430085,2 BHK,1198 sq.ft,Super Area,56 Lac,Possession by Mar'25
R430690,Penthouse,3610 sq.ft,Super Area,4.33 Cr,Possession by Mar'30
R430690,Penthouse,3610 sq.ft,Super Area,3.79 Cr,Possession by Mar'30
R430690,3 BHK,1840 sq.ft,Super Area,2.20 Cr,Possession by Mar'30
R430690,2 BHK,1310 sq.ft,Super Area,1.57 Cr,Possession by Mar'30
R430690,4 BHK,2860 sq.ft,Super Area,3.43 Cr,Possession by Mar'30
R434439,Residential plot,375 sq.ft,Super Area,13.4 Lac,Possession by Jul'27
R434439,Residential plot,473 sq.ft,Super Area,16.9 Lac,Possession by Jul'27
R434439,Residential plot,853 sq.ft,Super Area,30.5 Lac,Possession by Jul'27
R434439,Residential plot,880 sq.ft,Super Area,31.4 Lac,Possession by Jul'27
R434439,Residential plot,1032 sq.ft,Super Area,36.8 Lac,Possession by Jul'27
R434439,Residential plot,1152 sq.ft,Super Area,41.1 Lac,Possession by Jul'27
R434439,Residential plot,1258 sq.ft,Super Area,44.9 Lac,Possession by Jul'27
R434439,Residential plot,1324 sq.ft,Super Area,47.3 Lac,Possession by Jul'27
R434439,Residential plot,1377 sq.ft,Super Area,49.2 Lac,Possession by Jul'27
R434439,Residential plot,1527 sq.ft,Super Area,54.5 Lac,Possession by Jul'27
R434439,Residential plot,1990 sq.ft,Super Area,71 Lac,Possession by Jul'27
R435532,Penthouse,11400 sq.ft,Super Area,11.97 Cr,Possession by Mar'29
R435532,Penthouse,16400 sq.ft,Super Area,17.22 Cr,Possession by Mar'29
R435532,5 BHK,8550 sq.ft,Super Area,Price Not Available,Possession by Mar'29
R435532,4 BHK,6100 sq.ft,Super Area,5.61 Cr,Possession by Mar'29
