XID,Project Name,City,Magicbricks.com Link
R227169,Doon Boulevard,Dehradun,https://www.magicbricks.com/d-d-doon-boulevard-mussoorie-road-dehradun-pdpid-4d4235313432323931
R413450,JBs Pride,Hyderabad,https://www.magicbricks.com/jbs-pride-mominpet-vikarabad-pdpid-4d4235343131303831
R433864,Pooja Sri Kumaran Heritage,Chennai South,https://www.magicbricks.com/house-for-rent-near-js-global-school-old-mahabalipuram-road-chennai-chennai-pppfr
R426545,Parth Sunrise,Jaipur,https://www.magicbricks.com/parth-sunrise-jagatpura-jaipur-pdpid-4d4235343238313933
R407809,ESR Premium County,Hyderabad,https://www.magicbricks.com/bhashyam-premium-county-3-maheshwaram-hyderabad-pdpid-4d4235313738353831
R390606,Oxina Castles,Trichy,https://www.magicbricks.com/propertyDetails/4-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Rent-Cantonment-in-Trichy&id=4d423737353435313039
R422115,Vaibhavis Vihaan Shikhara,Hyderabad,https://www.magicbricks.com/vaibhavis-vihaan-shikhara-tellapur-hyderabad-pdpid-4d4235343139373735
R381526,Sapnil Residency BT Road,Kolkata North,https://www.magicbricks.com/sapnil-residency-noapara-baranagar-kolkata-pdpid-4d4235343136363231
R427903,Nitara One Good Earth,Gurgaon,https://www.magicbricks.com/Captain-Chandan-Lal-Marg-in-Gurgaon-Overview
R429830,The Nest Accolade,Chennai South,https://www.magicbricks.com/nest-accolade-kolapakkam-chennai-pdpid-4d4235343230383631
R417625,Zuari Garden City Plots,Mysore,https://www.magicbricks.com/zuari-garden-city-krs-road-mysore-pdpid-4d4235303730333732
R428162,Sri Harsham Maha Sri Township,Chengalpattu,Not Found
R383552,Lotus Grand,Hyderabad,https://www.magicbricks.com/project-lotus-grand-3bhk-for-sale-in-hyderabad-pppfs
R385320,Glentree Pharma County,Hyderabad,https://www.magicbricks.com/glentree-pharma-county-ii-nandiwanaparthy-hyderabad-pdpid-4d4235343231353133
R309295,Prakruthi Nandi Brindavan,Bangalore South,https://www.magicbricks.com/nandi-homes-gubbalala-bangalore-pdpid-4d4235313538363237
R406547,Nova Sangamam,Chennai South,https://www.magicbricks.com/nova-ncr-urapakkam-chennai-pdpid-4d4235313831313139
R409859,Nest Art,Chennai South,https://www.magicbricks.com/project-nest-art-for-sale-in-chennai-pppfs
R429469,Sameera Mahalakshmi Nagar,Chennai North,https://www.magicbricks.com/sameera-mahalakshmi-nagar-red-hills-chennai-pdpid-4d4235343232333133
R379727,Gothic Pentagon Clouds,Hyderabad,https://www.magicbricks.com/gothic-pentagon-clouds-bachupally-hyderabad-pdpid-4d4235323933343135
R410658,Sacred Shivansh,Ahmedabad West,https://www.magicbricks.com/project-sacred-shivansh-for-sale-in-ahmedabad-pppfs
R403426,Mahagun Sarovar Portico Hotel,Ghaziabad,https://www.magicbricks.com/mahagun-sarovar-portico-vaishali-ghaziabad-pdpid-4d4235303130323039
R32486,Signia Isles,Western Mumbai,https://www.magicbricks.com/sunteck-signia-isles-bandra-kurla-complex-mumbai-pdpid-4d4235303832373539
R421347,BCM Panache,Indore,https://www.magicbricks.com/project-plots-bcm-park-for-sale-in-indore-pppfs
R410629,Kalim Zeus,Kolkata South,https://www.magicbricks.com/kalim-ark-residency-tiljala-road-kolkata-pdpid-4d4235323039373231
R24550,Panchsheel Wellington,Ghaziabad,https://www.magicbricks.com/panchsheel-wellington-crossings-republik-ghaziabad-pdpid-4d4235303139383131
R337611,Unitevision Kissan Green Paradise,Lucknow,https://www.magicbricks.com/unitevision-kissan-green-paradise-kishan-path-lucknow-pdpid-4d4235313235393433
R426929,Green Edge Signature,Bangalore East,https://www.magicbricks.com/green-edge-signature-varthur-bangalore-pdpid-4d4235343232323731
R285635,Auriga 9,Western Mumbai,https://www.magicbricks.com/project-concorde-auriga-for-sale-in-bangalore-pppfs
R435870,RK Vaishnavi Icon,Navi Mumbai,https://www.magicbricks.com/rk-vaishnavi-hill-view-karanjade-navi-mumbai-pdpid-4d4235313630343733
R275013,PC Amansara,Bangalore North,https://www.magicbricks.com/project-plots-amansara-for-sale-in-bangalore-pppfs
R372710,Solitaire Vista,Ahmedabad North,https://www.magicbricks.com/anmol-solitaire-vista-2-gota-ahmedabad-pdpid-4d4235333732353831
R408936,Kalpvan Apartment,Nashik,https://www.magicbricks.com/kalpataru-paramount-kapurbawdi-thane-pdpid-4d4235303938393235
R337581,Praneeth Pranav Townsquare,Hyderabad,https://www.magicbricks.com/project-praneeth-pranav-town-square-for-sale-in-hyderabad-pppfs
R431065,Sree Shresta Enclave,Bangalore East,https://www.magicbricks.com/flats-near-a1-banking-and-ssc-coaching-institute-maithri-layout-bangalore-pppfs/page-2
R385165,Sukhii Ubuntu,Hyderabad,Not Found
R417585,Tulsi Darshan,Vadodara,https://www.magicbricks.com/project-yogi-darshan-duplex-for-rent-in-vadodara-pppfr
R429430,ASKG Heights II,Jaipur,https://www.magicbricks.com/askg-heights-ii-mohanpura-jaipur-pdpid-4d4235343233313437
R406102,Dream City,Patna,https://www.magicbricks.com/dream-city-mainpura-patna-pdpid-4d4235323231373031
R406438,Vikaans Primero,Chennai South,Not Found
R135659,North East County by Bhashyam,Hyderabad,https://www.magicbricks.com/north-east-county-rudraram-hyderabad-pdpid-4d4235303537353132
R405375,Manepally Green Grandeur,Hyderabad,https://www.magicbricks.com/project-muppas-green-grandeur-for-rent-in-hyderabad-pppfr
R33782,Sattva Magnificia,Bangalore East,https://www.magicbricks.com/sattva-magnificia-old-madras-road-bangalore-pdpid-4d4235303731323037
R411999,Infinium Central 16,Coimbatore,https://www.magicbricks.com/Kallimadai-in-Coimbatore-Overview
R430666,Aaradhya AG Heights 2,Jaipur,https://www.magicbricks.com/ag-heights-ii-narayanpuri-jaipur-pdpid-4d4235343233313439
R428601,Kochar Jewel,Chennai South,https://www.magicbricks.com/kochar-jewel-velachery-chennai-pdpid-4d4235343139363239
R368704,Ashtvinayak Uptown,Ahmedabad North,https://www.magicbricks.com/propertyDetails/3-BHK-1960-Sq-ft-Multistorey-Apartment-FOR-Sale-Sardar-Patel-Ring-Road-in-Ahmedabad&id=4d423634353432353039
R399974,Green Courtyard,Kota,https://www.magicbricks.com/blog/kota-stone/136146.html
R404397,Emzar Hightown,Nagpur,Not Found
R425149,Panchnai Aura,Siliguri,https://www.magicbricks.com/project-panchnai-gokuldham-for-sale-in-siliguri-pppfs
R417017,Casagrand Palm Springs,Chennai South,https://www.magicbricks.com/project-casagrand-palm-springs-2bhk-for-sale-in-chennai-pppfs
R420337,Silverpeak Panihati Pride,Kolkata North,https://www.magicbricks.com/silverpeak-panihati-pride-barrackpore-trunk-road-kolkata-pdpid-4d4235343138343333
R433830,Lifestyle Luxor,Coimbatore,https://www.magicbricks.com/shriram-luxor-hennur-main-road-bangalore-pdpid-4d4235303737323538
R433636,Terra Pyramid Pride Nest,Bangalore North,https://www.magicbricks.com/aditya-nest-malleshwaram-bangalore-pdpid-4d4235313135333335
R429173,Alora Woods and Himagiri Arcadia,Bangalore East,Not Found
R416437,Godrej Sunrise Estate,Chennai South,https://www.magicbricks.com/
R385044,Tilottama Natural City,Kolkata North,https://www.magicbricks.com/tilottama-natural-city-madhyam-gram-kolkata-pdpid-4d4235333333303735
R395988,Prarthana Eco Exotica,Ranchi,https://www.magicbricks.com/prarthna-eco-exotica-bariatu-ranchi-pdpid-4d4235333834353133
R399946,Sanskruti Sky,Vadodara,https://www.magicbricks.com/project-creative-sanskruti-2bhk-for-sale-in-vadodara-pppfs
R422768,Atlantis,Nagpur,https://www.magicbricks.com/atlantic-apartment-jaitala-road-nagpur-pdpid-4d4235343139383339
R397532,Devashri Elanza 1 and 2,Margao,https://www.magicbricks.com/dempo-tower-panaji-goa-pdpid-4d4235313732353731
R342545,Supreme Blossoms,Nagpur,https://www.magicbricks.com/supreme-blossoms-koradi-road-nagpur-pdpid-4d4235333139393133
R406866,5 Dugar,Chennai Central,https://www.magicbricks.com/project-lake-dugar-for-sale-in-chennai-pppfs
R435795,Sreenidhi Serenity Banashankari,Bangalore South,https://www.magicbricks.com/chaitanya-nagar-banashankari-bangalore-pdpid-4d4235303036373238
R402775,Aishwarya Sahakari Gruharachna Sanstha Maryadit,Pune Central,https://www.magicbricks.com/ljm-aishwarya-sahakari-gruharachna-sanstha-maryadit-shukrawar-peth-pune-pdpid-4d4235333739383239
R419794,Trishul Happy Homes Varenya,Bangalore East,https://www.magicbricks.com/happy-homes-varenya-sarjapur-road-bangalore-pdpid-4d4235343139303039
R426644,BPTP The Amaario,Gurgaon,https://www.magicbricks.com/bptp-the-amaario-sector-37d-gurgaon-pdpid-4d4235343230373739
R384074,Surabhis Signature Villas,Hyderabad,https://www.magicbricks.com/project-surabhis-signature-villas-for-sale-in-hyderabad-pppfs
R430977,DAC Midtown,Chennai South,https://www.magicbricks.com/project-dac-midtown-3bhk-for-sale-in-chennai-pppfs
R432274,Shree Kriba Flats,Chennai South,https://www.magicbricks.com/project-sumanth-sreshta-sri-vidya-theertha-kripa-for-sale-in-chennai-pppfs
R411033,Divine Newquay,Pune South,Not Found
R53118,Bhuvana Oak Park,Coimbatore,https://www.magicbricks.com/project-bhuvana-oak-park-for-sale-in-coimbatore-pppfs
R197671,Keerthi Krishna Viva,Bangalore East,https://www.magicbricks.com/keerthi-krishna-viva-sarjapur-road-bangalore-pdpid-4d4235303834363237
R324247,Purva Zenium,Bangalore North,Not Found
R404764,Vivaan Essence,Ahmedabad North,https://www.magicbricks.com/project-vivaan-solitaire-for-sale-in-ahmedabad-pppfs
R386994,Sumadhura Aspire Amber,Bangalore East,https://www.magicbricks.com/sumadhura-aspire-amber-whitefield-bangalore-pdpid-4d4235333332383135
R428811,Drushika Imperial,Indore,https://www.magicbricks.com/drushika-imperial-hatod-indore-pdpid-4d4235343234393631
R384418,Shree Radhe Shyam,Vadodara,https://www.magicbricks.com/shree-radhe-shyam-sevasi-vadodara-pdpid-4d4235343031393137
R428749,Kukreja Embassy 2,Nagpur,https://www.magicbricks.com/project-kukreja-embassy-for-sale-in-nagpur-pppfs
R433829,Feyre Villas,North Goa,https://www.magicbricks.com/am-feyre-villas-saligao-goa-pdpid-4d4235343234303237
R343707,Mahindra Happinest Kalyan 2,Thane Outskirts,https://www.magicbricks.com/triveni-flora-kalyan-beyond-thane-pdpid-4d4235303432373936
R397857,Nest Craft,Chennai South,https://www.magicbricks.com/nest-craft-sithalapakkam-chennai-pdpid-4d4235333335313637
R28872,Casa Lakeside,Vadodara,https://www.magicbricks.com/casa-lakeside-padra-road-vadodara-pdpid-4d4235303732393939
R411970,Map Anandgram,Nasik,https://www.magicbricks.com/Sanjay-Nagar-in-Nashik-Overview
R384531,Park Platinum,Vadodara,https://www.magicbricks.com/park-platinum-makar-pura-vadodara-pdpid-4d4235333933333733
R148925,La Mer Vie,Chennai South,https://www.magicbricks.com/project-plots-mrl-natures-enclave-for-sale-in-chennai-pppfs
R415216,Sampada Central Residency,Hyderabad,https://www.magicbricks.com/sampada-central-residency-ibrahimpatnam-hyderabad-pdpid-4d4235343231343139
R423533,Krish Skylar,Gandhinagar,https://www.magicbricks.com/krish-skylar-kudasan-gandhinagar-pdpid-4d4235343233303339
R433502,Samridhi Residency,Jaipur,https://www.magicbricks.com/samridhi-residency-by-r-tech-group-jaisinghpura-jaipur-pdpid-4d4235343233383931
R412884,Arima Chiron Villa,Chennai South,Not Found
R399668,Chandrika Paradise,Bangalore South,https://www.magicbricks.com/gvsk-chandrika-paradise-anekal-bangalore-pdpid-4d4235333538323735
R433859,Viva Vibrant,Chennai South,https://www.magicbricks.com/3-bhk-apartments-for-sale-in-pazhavanthangal-chennai-pppfs
R428776,Shriram Codename Jackpot,Chennai West,Not Found
R379399,Sattva Ashraya,Bangalore West,https://www.magicbricks.com/apartments-for-sale-in-ramanagara-pppfs
R428472,Ruby Urban Avenue,Chengalpattu,https://www.magicbricks.com/ruby-urban-avenue-palur-chennai-pdpid-4d4235343232343733
R402428,Mitta Orrin,Bangalore East,https://www.magicbricks.com/mitta-iris-hosur-hosur-pdpid-4d4235303932343637
R430658,Vilokas Isha Homes,Hyderabad,https://www.magicbricks.com/project-vilokas-isha-homes-3bhk-for-sale-in-hyderabad-pppfs
R414280,Bhuvanas Fortune Greens,Hyderabad,https://www.magicbricks.com/sree-bhuvana-sheshadri-avenue-sadashivpet-hyderabad-pdpid-4d4235333334303431
R74173,Sky City by Oberoi Realty,Western Mumbai,https://www.magicbricks.com/project-oberoi-sky-city-for-sale-in-mumbai-pppfs
R429437,Krihom by RMN,Kolkata East,Not Found
R384811,Codename 24K,Chennai South,https://www.magicbricks.com/codename-five-rings-sarjapur-bangalore-pdpid-4d4235303936383335
R414890,Sanjeeva Rao Serene County,Secunderabad,https://www.magicbricks.com/moon-light-residency-vengal-rao-nagar-hyderabad-pdpid-4d4235323132323433
R436837,Ancia,Coimbatore,Not Found
R426818,The Grand Sky,Mohali,https://www.magicbricks.com/jlpl-sky-gardens-sector-66-mohali-pdpid-4d4235313135333837
R430201,Sikka Kingsberry Greens,Dehradun,https://www.magicbricks.com/studio-apartment-for-sale-in-dehradun-pppfs
R432565,Goyal Luxury Builder Floors,Faridabad,https://www.magicbricks.com/goyal-poysha-industrial-estate-mathura-road-faridabad-pdpid-4d4235323833393733
R47302,M2K Victoria Gardens,North Delhi,https://www.magicbricks.com/m2k-victoria-gardens-model-town-new-delhi-pdpid-4d4235303431363539
R388281,Nirvana Lakeview Retreat,Pune West,https://www.magicbricks.com/
R432101,JDA Village Downtown,Saharanpur,Not Found
R376037,Radhe Shyam Harmony,Vadodara,https://www.magicbricks.com/project-radhe-shyam-residency-for-rent-in-vadodara-pppfr
R402668,Holistic Trulife Karjat,Karjat,https://www.magicbricks.com/holistic-trulife-karjat-beyond-thane-pdpid-4d4235333830303137
R379387,Bhartiya City Nikoo Homes 4,Bangalore North,Not Found
R430718,Dewansh Dev City,Bhopal,https://www.magicbricks.com/dev-city-lambakheda-bhopal-pdpid-4d4235343233373335
R292919,LDA Samajwadi Lohiya Enclave,Lucknow,https://www.magicbricks.com/LDA-Colony-in-Lucknow-Overview
R413443,Fairland Township,Madurai,https://www.magicbricks.com/fairland-township-samayanallur-madurai-pdpid-4d4235343130323231
R423386,Chitrapatjanak Dadasaheb Phalke Township Phase 1A,Raigad,Not Found
R395053,Kamaxi Highrise,Vadodara,https://www.magicbricks.com/kamaxi-highrise-sama-vadodara-pdpid-4d4235333333313833
R379234,Sri Vathsas Sterling Abode,Secunderabad,https://www.magicbricks.com/sri-vathsas-sterling-abode-yapral-hyderabad-pdpid-4d4235323936343239
R411524,JB Estella,Bhubaneswar,https://www.magicbricks.com/jb-estella-hans-pal-bhubaneswar-pdpid-4d4235343135323839
R372347,DS Max Sahara,Bangalore South,https://www.magicbricks.com/ds-max-sahara-hosa-road-bangalore-pdpid-4d4235323233363937
R432460,Shagun Seleste,Ahmedabad North,https://www.magicbricks.com/project-shree-aagaman-shagun-36-for-sale-in-ahmedabad-pppfs
R378411,Ecolife Eon Akash,Bangalore East,https://www.magicbricks.com/eon-akash-b-and-c-varthur-bangalore-pdpid-4d4235343231383231
R368352,Green Grace,Guntur,https://www.magicbricks.com/green-grace-pattabhipuram-guntur-pdpid-4d4235323234313937
R402731,MVV and GV The Grand,Visakhapatnam,https://www.magicbricks.com/mvv-gv-the-grand-madhurwada-visakhapatnam-pdpid-4d4235333337343033
R415887,Goenka Numero Uno Residency,Bhubaneswar,https://www.magicbricks.com/numero-uno-residency-bomikhal-bhubaneswar-pdpid-4d4235333937313033
R430181,Adiyogi Golden City,Coimbatore,https://www.magicbricks.com/blog/best-areas-to-stay-in-coimbatore/129699.html
R233764,Shapearth Raaga,Varanasi,https://www.magicbricks.com/shapearth-raaga-shivpur-varanasi-pdpid-4d4235303834393633
R63151,VGN Kensington Towers,Chennai South,https://www.magicbricks.com/project-vgn-kensington-towers-for-rent-in-chennai-pppfr
R430998,Surdhara96,Ahmedabad South,https://www.magicbricks.com/Kasindra-in-Ahmedabad-Overview
R430196,Prakrit,Chandigarh,https://www.magicbricks.com/prakrit-nabha-zirakpur-pdpid-4d4235343234323535
R421436,Shivay Splendora,Vadodara,https://www.magicbricks.com/project-abhinav-saakar-splendora-phase-1-for-sale-in-vadodara-pppfs
R413381,DNR Parklink,Bangalore North,https://www.magicbricks.com/dnr-parklink-phase-1-hennur-main-road-bangalore-pdpid-4d4235343137303731
R396082,RV Vibhuman,Hyderabad,https://www.magicbricks.com/project-rv-vibhuman-3bhk-for-sale-in-hyderabad-pppfs
R415440,Praharsh Serena,Ahmedabad West,https://www.magicbricks.com/praharsh-serena-south-bopal-ahmedabad-pdpid-4d4235343230353937
R332507,Godrej 24,Bangalore East,https://www.magicbricks.com/project-godrej-24-3bhk-for-sale-in-bangalore-pppfs
R429653,Nutech Samruddhi,Chennai West,https://www.magicbricks.com/residential-plots-land-for-sale-in-sri-kamatchiamman-nagar-kozhumanivakkam-chennai-pppfs
R388431,Mahaveer Crystal Garden,Hyderabad,https://www.magicbricks.com/project-mahaveer-crystal-garden-for-sale-in-hyderabad-pppfs
R416684,SR Serenity,Bangalore East,https://www.magicbricks.com/anugraha-sr-serenity-soukya-road-bangalore-pdpid-4d4235333934333135
R389059,Sikhara One,Hyderabad,https://www.magicbricks.com/sikhara-one-attapur-hyderabad-pdpid-4d4235333930323431
R430928,Zodiac Anjaneshwar,Western Mumbai,https://www.magicbricks.com/zodiac-anjaneshwar-vile-parle-east-mumbai-pdpid-4d4235343139393139
R429449,ADITYARAM GOLDEN GATE,Chennai South,https://www.magicbricks.com/adityaram-properties-pvt-ltd-ready-to-move-projects-pppsp
R425115,Atya Nandagokula Vrundavana,Bangalore North,Not Found
R55744,Fortuna Acacia,Bangalore North,https://www.magicbricks.com/project-fortuna-acacia-2bhk-for-sale-in-bangalore-pppfs
R391047,Karthik Residency,Chennai South,https://www.magicbricks.com/karthik-residency-madipakkam-chennai-pdpid-4d4235333838353337
R408688,Greentech Greenock Villa,Kochi,Not Found
R412713,MP Bodhi,Chennai South,https://www.magicbricks.com/project-aalayam-for-rent-in-chennai-pppfr
R426990,G R Nisarga Residency,Bangalore West,https://www.magicbricks.com/duplex-houses-for-sale-in-kodipalya-bangalore-pppfs
R435564,MGP Jenani,Chennai South,https://www.magicbricks.com/project-endee-vista-for-sale-in-chennai-pppfs
R317381,Trendsquares Ortus,Bangalore North,https://www.magicbricks.com/trendsquare-ortus-phase-2-amrutahalli-bangalore-pdpid-4d4235333331343637
R401060,Sansa County Sector 2,Hyderabad,Not Found
R434554,Saifield Vishakha Residency,Coimbatore,https://www.magicbricks.com/Periyanaickenpalayam-in-Coimbatore-Overview
R417112,Jambrung Valley,Karjat,https://www.magicbricks.com/property-for-sale-in-karjat-beyond-thane-pppfs
R402914,Ambar Zenith,Pune East,https://www.magicbricks.com/project-ambar-zenith-for-sale-in-pune-pppfs
R425143,Whispering Glenz,North Goa,https://www.magicbricks.com/whispering-glenz-siolim-goa-pdpid-4d4235343236303739
R414072,Deeshari Palm Villa,Kolkata South,https://www.magicbricks.com/deeshari-roma-kalikapur-kolkata-pdpid-4d4235303335353134
R375497,Concorde Abode 99,Bangalore East,https://www.magicbricks.com/project-concorde-abode-99-for-sale-in-bangalore-pppfs
R423470,Escon Panache Villas,Greater Noida,https://www.magicbricks.com/escon-panache-tilpata-karanwas-greater-noida-pdpid-4d4235343139383535
R409856,Kukreja Paris City,Nagpur,https://www.magicbricks.com/project-kukreja-infinity-for-sale-in-nagpur-pppfs
R369448,Abhignas Misty Woods,Bangalore South,https://www.magicbricks.com/abhigna-misty-woods-jp-nagar-bangalore-pdpid-4d4235333131303635
